"","V1","V2","V3","V4","V5","V6","V7","V8"
"74",0.1517999846,0,0,0,0,1.3397691484,12.3617992623,1.3467868214
"75",0.1512712258,0,0,0,0,1.341124934,12.361948015,1.3462934474
"76",0.1481209634,0,0,0,0,1.3409740299,12.3614270336,1.3462661454
"77",0.1465336771,0,0,0,0,1.339444958,12.3613442506,1.3449218817
"78",0.1479983002,0,0,0,0,1.3387328173,12.3597896617,1.3459436823
"79",0.1479073214,0,0,0,0,1.3390812023,12.3613876926,1.3452379324
"80",0.1463693101,0,0,0,0,1.3396181405,12.3615214803,1.34561622
"81",0.1437051226,0,0,0,0,1.3382120704,12.3612165502,1.3453998346
"82",0.1421249877,0,0,0,0,1.3389465372,12.3616754411,1.3448971073
"83",0.1406054587,0,0,0,0,1.3393763504,12.3615231392,1.344658804
"84",0.1414816839,0,0,0,0,1.3402291069,12.3619406321,1.3455805725
"85",0.1410341219,0,0,0,0,1.3384255446,12.3615451301,1.3460065013
"86",0.1412353484,0,0,0,0,1.3383267536,12.3610795968,1.3449241237
"87",0.1418951685,0,0,0,0,1.3379026131,12.3622130788,1.3448446487
"88",0.0379313143,0.0261964458,0,0,0,1.3384060446,12.362087975,1.3451303273
"89",0,0.2912084768,0,0,0,1.3388100116,12.3613941699,1.345251051
"90",0,0.1114164404,0,0,0,1.3392681851,12.3620189937,1.3461904914
"91",0,0.2744518003,0,0,0,1.336315656,12.3621093022,1.3460057869
"92",0,0.0951772168,0,0,0,1.3376285307,12.3653194906,1.3451194169
"93",0,0.2618735154,0,0,0,0.0948912753,12.3614714493,1.3429142081
"94",0,0.111532759,0,0,0,1.1718129522,12.3622613064,1.3434616311
"95",0,0.2334170055,0,0,0,1.3502816246,12.3617451858,1.3425201534
"96",0,0.1305755413,0,0,0,1.3482533023,12.3622063707,1.345503552
"97",0,0.217390226,0,0,0,1.3479856222,12.3626012497,1.3516242386
"98",0,0.1526051016,0,0,0,1.3466413809,12.3629223579,1.3514974233
"99",0,0.1977875912,0,0,0,1.3458379821,12.361679605,1.3484282428
"100",0,0.1706193687,0,0,0,1.3445511059,12.3620659052,1.3461055103
"101",0,0.2086504906,0,0,0,1.3434112282,12.3619565109,1.3447314214
"102",0,0.1530279616,0,0,0,1.3435447926,12.3618336563,1.3449534313
"103",0,0.2026727011,0,0,0,1.3461110281,12.3618373937,1.3438474312
"104",0,0.1624934651,0,0,0,1.3439271363,12.3605303633,1.3450987669
"105",0,0.3800107641,0,0,0,1.3433424534,12.3612469995,1.3465836194
"106",0.0284482143,0.3232576596,0,0,0,1.3401755691,12.3621906809,1.3462036771
"107",0.1756956584,0.1215233141,0,0,0,1.3385309671,12.362246539,1.3461955039
"108",0.1766700308,0.2412465696,0,0,0,1.3417412022,12.3615057472,1.346444602
"109",0.1742779022,0.1165702746,0,0,0,1.3431036519,12.3615901514,1.3458374092
"110",0.1737564151,0.2604150811,0,0,0,1.3432207498,12.3618463701,1.3445211802
"111",0.1741640606,0.0975076388,0,0,0,1.3426735726,12.3616342667,1.3081070946
"112",0.1736480446,0.2686465151,0,0,0,1.3444576794,12.3622778919,1.327787638
"113",0.1736499107,0.0995136071,0,0,0,1.3424555111,12.3620305566,1.3482967539
"114",0.173611166,0.2756714642,0,0,0,1.34536228,12.3619059383,1.3503552261
"115",0.1734242374,0.094518934,0,0,0,1.3414545839,12.3625030188,1.350319283
"116",0.173269258,0.2695038461,0,0,0,1.3420132561,12.36152872,1.3507933491
"117",0.1743836743,0.0982263651,0,0,0,1.3410926788,12.3621760705,1.3507499534
"118",0.1743118607,0.2360979601,0,0,0,1.34185584,12.3617700677,1.3513205228
"119",0.1722571869,0.1310027276,0,0,0,1.3416767277,12.361617417,1.3484731505
"120",0.1604606885,0.0857614716,0,0,0,1.3399301374,12.3618132559,1.340331044
"121",0.1615924396,0,0,0,0,1.3418077687,12.3619436507,1.3414907682
"122",0.1605168584,0,0,0,0,1.344865252,12.3619129389,1.343554131
"123",0.1593476713,0,0,0,0,1.3467892092,12.362834191,1.3441464352
"124",0.1582977847,0,0,0,0,1.3458203242,12.3623199411,1.3435255899
"125",0.1581146466,0,0,0,0,1.3476169326,12.3615483635,1.3408930674
"126",0.1550843877,0,0,0,0,1.3442670994,12.3626678794,1.3402071637
"127",0.1468963252,0,0,0,0,1.3445653339,12.3624860276,1.3422652672
"128",0.1463527052,0,0,0,0,1.3463121371,12.3617472439,1.3421879626
"129",0.1529550172,0,0,0.01497375,0,1.3441992761,12.3621093739,1.3417138983
"130",0.1527168985,0,0,0.1609911085,0,1.3441283949,12.3675903766,1.3412769853
"131",0.1523062351,0,0,0.3417249882,0,1.343192305,12.3624572179,1.3413229456
"132",0.1518971017,0,0,0.624375172,0,1.3456942162,12.361455015,1.3432530564
"133",0.1515209226,0,0,0.8207634027,0,1.3450103519,12.3608564185,1.3444549398
"134",0.1485224684,0,0,0.786704258,0,1.3477582199,12.3610793059,1.3444470466
"135",0.1526575338,0,0,0.9880826983,0,1.3480983546,12.3608999339,1.344149309
"136",0.1529537643,0,0,1.1100948547,0,1.3472343572,12.3598548451,1.3434105903
"137",0.1519538301,0,0,1.037463257,0.0017414025,1.3421074115,12.3608051748,1.3434775597
"138",0.150953177,0,0,1.2060434553,0.0084394028,1.3432367536,12.3612547069,1.3440177604
"139",0.1489173296,0,0,1.1000985116,0.0089501968,1.3442569985,12.3572303039,1.3454601131
"140",0.1530070815,0,0,0.8815833564,0.0100734853,1.3461703018,12.3585336025,1.3448394111
"141",0.1518060948,0,0,1.0101882296,0.0093788087,1.3477185149,12.3614728886,1.3425829197
"142",0.1520639586,0,0,1.3062677337,0.0091465599,1.3452772751,12.3617032351,1.3426418657
"143",0.1510311176,0,0,1.1846690242,0.0066180089,1.344581593,12.3610176323,1.3433144204
"144",0.1489766266,0,0.0004461722,1.4257566281,0.0026603241,1.3462811953,12.3622880819,1.3440331352
"145",0.1438994264,0,0.0061425858,1.9356766381,0.0639122159,1.3468448751,12.3629288464,1.3427869018
"146",0.1430332258,0,0.002331342,5.7852294873,0.0685845095,1.3455934223,12.3627366622,1.3446737369
"147",0.1440034701,0,0,5.1935309284,0.111846366,1.3450944835,12.3627216174,1.3450564318
"148",0.1439271685,0,0,3.6253030786,0.131360205,1.3474207541,12.3635061673,1.3438931388
"149",0.1430205986,0,0,4.1920208193,0.0796020049,1.3483803157,12.3617146563,1.3430317163
"150",0.1428156582,0,0,3.392521992,0.0907534551,1.3471629215,12.3618840781,1.3424507459
"151",0.1457780073,0,0,2.7152291014,0.0697728776,1.3460333778,12.3624435585,1.342926125
"152",0.1453797144,0,0,2.3293601104,0.0990488155,1.3435554076,12.3628967495,1.3439056866
"153",0.1460461903,0,0,1.6717981109,0.0807526287,1.3369121789,12.3614786134,1.3437592306
"154",0.143656185,0,0,1.5123739367,0.0614168656,1.3309281586,12.3621174763,1.3433231524
"155",0.1440961951,0,0,1.5925634258,0.0528246622,1.333757771,12.3638765541,1.3409970777
"156",0.1457412819,0,0,0.6188920742,0.052071455,1.3350692038,12.3623500526,1.3419525411
"157",0.1450648444,0,0,0.250342673,0.0520810584,1.3382737639,12.3624546765,1.3431341373
"158",0.1428169724,0,0,0.1678182653,0.0251826846,1.3352012232,12.3619549235,1.34334733
"159",0.1411077885,0,0,0.1339055844,0.0187469893,1.3364861113,12.3621064033,1.34213787
"160",0.143609607,0,0,0.0430601059,0.0277899864,1.3329571315,12.3623030682,1.3421768815
"161",0.1451276665,0,0,0,0.0053224313,1.3314804952,12.3619422921,1.3441359001
"162",0.1476785755,0,0,0,0,1.3328866543,12.3623353954,1.3446730814
"163",0.1501993785,0,0,0,0,1.3356196587,12.3619022487,1.3445395977
"164",0.1498847251,0,0,0,0,1.3350339126,12.3610056548,1.3440330019
"165",0.1527466566,0,0,0,0,1.335734013,12.3616912527,1.3442973528
"166",0.1523329096,0,0,0,0,1.334641757,12.3622175225,1.3455466741
"167",0.1507852899,0,0,0,0,1.3349682867,12.3632842188,1.3450192727
"168",0.1513014471,0,0,0,0,1.3344027748,12.3616869888,1.348589192
"169",0.1515293166,0,0,0,0,1.3369750874,12.3613091784,1.3494695633
"170",0.1514642528,0,0,0,0,1.3367392729,12.3623800667,1.3493311099
"171",0.1500707362,0,0,0,0,1.3344898651,12.3634245657,1.3483114391
"172",0.14867926,0,0,0,0,1.3333320132,12.3626456806,1.3481154737
"173",0.1475536089,0,0,0,0,1.3343684236,12.3621357203,1.3493562418
"174",0.1487281988,0,0,0,0,1.337329586,12.3628341798,1.3489668354
"175",0.1474218983,0,0,0,0,1.3397170292,12.362562382,1.3468604582
"176",0.1463062501,0,0,0,0,1.3410702578,12.3622897818,1.3472392999
"177",0.1450537147,0,0,0,0,1.3405953169,12.3623935307,1.3474542051
"178",0.1438098988,0,0,0,0,1.3435294645,12.3630788889,1.3483964443
"179",0.1430845615,0,0,0,0,1.3446609023,12.3622942495,1.3475938639
"180",0.1426501941,0,0,0,0,1.3459294838,12.3611916257,1.3482542232
"181",0.1425262977,0,0,0,0,1.3453056488,12.3623031085,1.3497705912
"182",0.1426643148,0,0,0,0,1.3475436167,12.3611221109,1.350519339
"183",0.1424109612,0,0,0,0,1.3480623238,12.3619573201,1.3447233818
"184",0.0383340682,0.0278085309,0,0,0,1.3449211739,12.3620087517,1.3435661939
"185",0,0.1097399988,0,0,0,1.3445898204,12.3617029733,1.3421937476
"186",0,0.1147161464,0,0,0,1.3478127676,12.3631231905,1.3440628805
"187",0,0.0991388624,0,0,0,1.3479007021,12.361689301,1.3451730052
"188",0,0.0954517543,0,0,0,1.3495268058,12.3616015628,1.345900706
"189",0,0.1390074558,0,0,0,0.0942182936,12.3612804147,1.343597639
"190",0,0.1815361202,0,0,0,0.8488331983,12.3618588474,1.3428299457
"191",0,0.0953681222,0,0,0,1.3496444222,12.3609862441,1.3439135471
"192",0.0300760541,0.0973016822,0,0,0,1.350277319,12.3620199208,1.3442558095
"193",0.1353422459,0.2272150918,0,0,0,1.3456845815,12.3621882439,1.3437844554
"194",0,0.1036466508,0,0,0,1.3478085015,12.3622014949,1.3442372544
"195",0,0.171962014,0,0,0,1.3468893872,12.3614188498,1.3452980559
"196",0,0.168093046,0,0,0,1.3487898197,12.3612375264,1.3463456337
"197",0,0.1026082616,0,0,0,1.347238919,12.3617827969,1.3460551628
"198",0,0.1652527705,0,0,0,1.3488610433,12.3622087916,1.346548009
"199",0,0.1767553774,0,0,0,1.3473297373,12.3619611725,1.3443561833
"200",0,0.0948421925,0,0,0,1.347737073,12.3612779714,1.3420123334
"201",0,0.2296537157,0,0,0,1.347989269,12.361837554,1.3401036289
"202",0,0.1189554612,0,0,0,1.3492711242,12.3616205586,1.3411825209
"203",0.1333908742,0.0947992081,0,0,0,1.3487598845,12.361571408,1.3408835126
"204",0.1721041311,0.4655689958,0,0,0,1.3477220336,12.361112292,1.3413308054
"205",0.171232179,0.2130419213,0,0,0,1.3489276967,12.3611665421,1.3399027905
"206",0.1701472877,0.0959080179,0,0,0,1.3494616364,12.361505725,1.3394889578
"207",0.1704473529,0.2494513687,0,0,0,1.3493116412,12.3624934894,1.3107943127
"208",0.1710455833,0.1003574255,0,0,0,1.3482924444,12.3619153238,1.3042213941
"209",0.1711098665,0.1052178563,0,0,0,1.3483388707,12.3616527207,1.3379977504
"210",0.1707631488,0.2423438108,0,0,0,1.347960174,12.3615426175,1.3375693323
"211",0.1707872169,0.0950133808,0,0,0,1.348329185,12.3619950815,1.3380839642
"212",0.1701702618,0.2023116381,0,0,0,1.3478847037,12.3609610626,1.337888908
"213",0.1708384081,0.1499404786,0,0,0,1.3493234899,12.3621686883,1.3377416118
"214",0.1712686467,0.0950527855,0,0,0,1.3480833281,12.3604470319,1.3372003452
"215",0.1715901903,0.2545976159,0,0,0,1.3465028662,12.3618058801,1.3365231643
"216",0.1638046741,0.081710842,0,0,0,1.3488945982,12.3673920229,1.337065238
"217",0.1604412639,0,0,0,0,1.3464748754,12.3608216731,1.3375687173
"218",0.1589489628,0,0,0,0,1.3474460384,12.362183056,1.3378717857
"219",0.1556529789,0,0,0,0,1.3481246446,12.3603987066,1.3374098421
"220",0.155556741,0,0,0,0,1.348822157,12.3605670199,1.3380048294
"221",0.1558205364,0,0,0,0,1.3481364288,12.3635550362,1.3392962177
"222",0.1555860596,0,0,0,0,1.347806354,12.3622924142,1.3397060195
"223",0.1560697437,0,0,0,0,1.3472991796,12.3623097079,1.338424736
"224",0.1563755012,0,0,0,0,1.3464616761,12.3621236208,1.3365439976
"225",0.1575098207,0,0,0,0,1.3464951026,12.3611965908,1.3366056234
"226",0.1560874624,0,0,0,0,1.3466848988,12.3617148666,1.3368986621
"227",0.1559308954,0,0,0,0,1.3470958325,12.361460223,1.3367731529
"228",0.1481665823,0,0,0,0,1.3477112068,12.3616188502,1.3364450355
"229",0.1548676076,0,0,0,0,1.347348412,12.3617406837,1.3371480687
"230",0.154764862,0,0,0,0.0040927229,1.3471714967,12.3621043366,1.3414426418
"231",0.154010628,0,0,0.0402268188,0.0099589686,1.3472867518,12.3617356511,1.3410467358
"232",0.1503604355,0,0.0025584547,0.0854901788,0.0070159689,1.3480247841,12.3618013639,1.3409480492
"233",0.1512113891,0,0.0025756489,0.1111536023,0.0137418078,1.3500677506,12.3611147066,1.3420571781
"234",0.1482880013,0,0.0030669516,0.1959657694,0.0213600488,1.3487314847,12.3603593225,1.3412209346
"235",0.1475352132,0,0.0029509023,0.1395379648,0.0381397322,1.3486218713,12.3618934226,1.3412223217
"236",0.1489945133,0,0.0042120257,0.291577959,0.0230293966,1.3489098454,12.3613914925,1.3403375066
"237",0.1484287994,0,0.0067681886,0.3006345254,0.0453817364,1.3482735344,12.3613261275,1.3396906222
"238",0.1494065069,0,0.0029267214,0.2185542429,0.0484272392,1.3469512949,12.3612799786,1.3399379816
"239",0.1495913614,0,0.005966485,0.2436352513,0.0410666458,1.345732926,12.3617028992,1.3386688022
"240",0.1493483882,0,0.0101807763,0.291318631,0.0447084753,1.3454189897,12.3626354038,1.3395701785
"241",0.1474115084,0,0.0085076795,0.2519216627,0.1187685338,1.3452806399,12.3605972959,1.3386215173
"242",0.1476316556,0,0.0068161973,0.1359717875,0.0884596477,1.3452243484,12.3617120978,1.3375349395
"243",0.146971394,0,0.0081254811,0.1147826683,0.356912581,1.345289812,12.3618571242,1.3384320215
"244",0.1475147042,0,0.0081836739,0.1803067244,0.0895846624,1.3440651418,12.3620703697,1.3396530816
"245",0.1483662424,0,0.0045071597,0.3001743249,0.0725159189,1.3424248354,12.3612944846,1.3388522691
"246",0.1475420384,0,0.00623615,0.303721141,0.0289811353,1.3422201447,12.36165633,1.3361119057
"247",0.1469931589,0,0.0128791252,0.3950751285,0.0259402921,1.3405052952,12.3711697158,1.3364158163
"248",0.146975567,0,0.0139571319,0.3456787542,0.0529187963,1.3407763831,12.3527974367,1.3336468701
"249",0.1463120371,0,0.0012491469,0.2094502555,0.0237530698,1.3399781718,12.3619389299,1.3327793952
"250",0.1472200271,0,0.0100235225,0.2327382603,0.028695267,1.340131173,12.3601753037,1.334921211
"251",0.1454195536,0,0.0037619419,0.2300392991,0.0404591378,1.3403804568,12.3607052089,1.3341267384
"252",0.1455011018,0,0.0020346616,0.1731839477,0.0292181572,1.3405577384,12.3603730252,1.3377693393
"253",0.146810909,0,0.001625574,0.1252263633,0.0041688582,1.3395680567,12.3596313757,1.3397987941
"254",0.1462594311,0,0.0014318295,0.1010427077,0.0003518029,1.3385559124,12.359988385,1.3389454003
"255",0.148611811,0,0.0006105705,0.0161800712,0.0005739971,1.3386028576,12.3587482058,1.3368117024
"256",0.1501778286,0,0,0,0,1.3358338254,12.3605212936,1.3343500713
"257",0.1507402665,0,0,0,0,1.3328973839,12.3605140421,1.3349746963
"258",0.1463710134,0,0,0,0,1.3325453862,12.3614157855,1.3344095989
"259",0.1528176574,0,0,0,0,1.3320836207,12.3608408189,1.3369854051
"260",0.1510335033,0,0,0,0,1.3322271614,12.3615640301,1.3399973623
"261",0.1505498718,0,0,0,0,1.3334778087,12.3610406697,1.3403215312
"262",0.1464248029,0,0,0,0,1.3375743015,12.3619627197,1.3389589221
"263",0.1504541332,0,0,0,0,1.3374452763,12.3616941047,1.3386479181
"264",0.1505781495,0,0,0,0,1.3347415999,12.3621279758,1.3396026474
"265",0.1479617276,0,0,0,0,1.3334528249,12.3620621772,1.3387334845
"266",0.1451705677,0,0,0,0,1.3338696876,12.3620825855,1.340204229
"267",0.1485116156,0,0,0,0,1.3333753776,12.3621724125,1.3419115714
"268",0.1489505373,0,0,0,0,1.3325777868,12.3617173076,1.3393659712
"269",0.1474974686,0,0,0,0,1.3360637037,12.3628345253,1.3380585917
"270",0.1468285049,0,0,0,0,1.3394108177,12.3579369223,1.3384249254
"271",0.145407704,0,0,0,0,1.3396198588,12.3602827242,1.3391355782
"272",0.1454713657,0,0,0,0,1.3373771377,12.360802151,1.3373482976
"273",0.1460168304,0,0,0,0,1.3356844382,12.3650386664,1.3363769392
"274",0.1469504859,0,0,0,0,1.3366801618,12.3594855367,1.3365602858
"275",0.1458780008,0,0,0,0,1.33874441,12.3618519608,1.3379962454
"276",0.1458721889,0,0,0,0,1.3383102461,12.3605410717,1.3379649304
"277",0.1440326968,0,0,0,0,1.3339238592,12.3619500792,1.3343699378
"278",0.1445734815,0,0,0,0,1.3348305942,12.3607056324,1.3334886973
"279",0.1446800263,0,0,0,0,1.3329714997,12.360885685,1.3327600332
"280",0.0383984562,0.0363042637,0,0,0,1.3323327647,12.3620057936,1.3338787479
"281",0,0.109646065,0,0,0,1.3346975088,12.3615402578,1.3343371898
"282",0,0.1072133913,0,0,0,1.3364897226,12.3613433217,1.3391002737
"283",0,0.0953232489,0,0,0,1.3401696766,12.359705825,1.3394309002
"284",0,0.1064719733,0,0,0,1.3364347493,12.3583476291,1.3387549935
"285",0,0.1855974113,0,0,0,0.0919739588,12.3602472917,1.338523708
"286",0,0.1403835308,0,0,0,0.4782696494,12.3608582689,1.3363668642
"287",0,0.1028095564,0,0,0,1.357055259,12.361719568,1.3353280155
"288",0.0369839318,0.2252479523,0,0,0,1.3487147226,12.361648533,1.3351985639
"289",0.1596582023,0.1177223901,0,0,0,1.3454791629,12.3608038008,1.3358240695
"290",0.0848726659,0.0950605996,0,0,0,1.3471512629,12.3596016937,1.3368072031
"291",0,0.1568546101,0,0,0,1.3453612342,12.3618808378,1.3363489451
"292",0,0.1923548551,0,0,0,1.3436592402,12.3614194575,1.3349190252
"293",0,0.0950128123,0,0,0,1.3429860217,12.361809535,1.3338079523
"294",0,0.1095602145,0,0,0,1.3454994797,12.3617325965,1.3331665796
"295",0,0.2371526928,0,0,0,1.3467850213,12.3599741565,1.335962174
"296",0,0.0952017036,0,0,0,1.3462614877,12.360823101,1.3391519344
"297",0,0.1028589311,0,0,0,1.3466718574,12.3609842042,1.3394047253
"298",0,0.2366996784,0,0,0,1.3464356488,12.3603509298,1.3393391509
"299",0.0806789965,0.0951771066,0,0,0,1.3450773032,12.3610807135,1.3387378991
"300",0.1733443757,0.194994831,0,0,0,1.3452983846,12.3604569268,1.3372694551
"301",0.1735163116,0.1514445266,0,0,0,1.3447418332,12.3607436223,1.3367000058
"302",0.1722411817,0.1015045445,0,0,0,1.344244228,12.3595027771,1.3375587826
"303",0.1713850499,0.2472569992,0,0,0,1.3436958047,12.3666862432,1.3156404832
"304",0.1714439561,0.0949013865,0,0,0,1.3436266783,12.3594511893,1.3054926952
"305",0.1703085895,0.1420580597,0,0,0,1.3437457245,12.3596361482,1.3458685826
"306",0.1699438579,0.2170317415,0,0,0,1.3430475434,12.3610667966,1.3453183442
"307",0.1700679757,0.0948453313,0,0,0,1.3420507299,12.360228098,1.3464479801
"308",0.1710315512,0.2678459278,0,0,0,1.3433756606,12.3619996231,1.3476779479
"309",0.170303257,0.1050064344,0,0,0,1.3435128684,12.3599407048,1.3481371412
"310",0.1709393038,0.0984170469,0,0,0,1.3434033985,12.3623231329,1.3469840268
"311",0.171821567,0.2609361457,0,0,0,1.343547285,12.3600605377,1.3470185365
"312",0.1621373349,0.0740828377,0,0,0,1.3411227814,12.3614755163,1.3448353658
"313",0.1601290551,0,0,0,0,1.3410312538,12.3596407992,1.3426736456
"314",0.1591143586,0,0,0,0,1.3417995957,12.361660391,1.3441043915
"315",0.1573170576,0,0,0,0,1.3424900673,12.3603150235,1.3432963926
"316",0.1553729156,0,0,0,0,1.3432662983,12.3609772656,1.342715983
"317",0.1566277156,0,0,0,0,1.3452211878,12.3593124164,1.3417131386
"318",0.155555347,0,0,0,0,1.3448887076,12.3609613153,1.3404260892
"319",0.1545407162,0,0,0,0,1.3434131933,12.3595568149,1.3418494342
"320",0.1534483447,0,0,0,0,1.3420252392,12.3556086929,1.342977745
"321",0.1525541019,0,0,0,0,1.3414690968,12.3590388946,1.342981665
"322",0.1411392852,0,0,0,0,1.3412918582,12.3600913465,1.339002845
"323",0.1486601264,0,0,0,0,1.3410927852,12.3587892502,1.3381303896
"324",0.1489853411,0,0,0,0,1.341687155,12.3612190565,1.337071994
"325",0.1502013936,0,0,0,0.0124591722,1.3432267645,12.3573382228,1.3374855252
