"","V1","V2","V3","V4","V5","V6"
"47",-3.2947491375,-3.2947491375,-1.02140518265514e-14,4.9737991503207e-14,4.9737991503207e-14,4.9737991503207e-14
"48",-0.9986062043,-0.9986062043,1.69864122767649e-14,1.69864122767649e-14,-9.6034291630076e-14,1.69864122767649e-14
"49",2.99760216648792e-15,2.99760216648792e-15,2.99760216648792e-15,-5.39568389967826e-14,6.00075544809897e-14,-5.39568389967826e-14
"50",0,-1.3988810110277e-14,-1.3988810110277e-14,-1.3988810110277e-14,9.90041382209483e-14,-1.3988810110277e-14
"51",-1.06581410364015e-14,9.76996261670138e-15,-2.04281036531029e-14,-2.04281036531029e-14,8.97060203897126e-14,-2.04281036531029e-14
"52",3.99680288865056e-15,-1.0991207943789e-14,1.79856129989275e-14,1.79856129989275e-14,1.79856129989275e-14,1.79856129989275e-14
"53",0,-1.41969769273942e-14,-1.41969769273942e-14,-1.41969769273942e-14,-1.41969769273942e-14,-1.41969769273942e-14
"54",-9.76996261670138e-15,1.02140518265514e-14,-1.99840144432528e-14,-1.99840144432528e-14,9.01501095995627e-14,-1.99840144432528e-14
"55",0,9.99200722162641e-15,9.99200722162641e-15,-5.01820807130571e-14,6.99440505513849e-14,-5.01820807130571e-14
"56",-7.04991620636974e-15,-7.04991620636974e-15,2.19824158875781e-14,-3.50275364269237e-14,-3.50275364269237e-14,-3.50275364269237e-14
"57",7.04991620636974e-15,7.04991620636974e-15,-2.09832151654155e-14,-2.09832151654155e-14,9.20374887414255e-14,-2.09832151654155e-14
"58",1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,-4.9737991503207e-14,-4.9737991503207e-14,-4.9737991503207e-14
"59",0,-9.76996261670138e-15,1.02140518265514e-14,-3.99680288865056e-14,7.01660951563099e-14,-3.99680288865056e-14
"60",9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,4.9737991503207e-14,4.9737991503207e-14,4.9737991503207e-14
"61",0,0,0,0,0,0
"62",0,0,2.93098878501041e-14,-3.01980662698043e-14,-3.01980662698043e-14,-3.01980662698043e-14
"63",0,0,0,0,0,0
"64",0,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14
"65",0,0,0,0,-1.0991207943789e-13,0
"66",0,0,2.04281036531029e-14,2.04281036531029e-14,-8.97060203897126e-14,2.04281036531029e-14
"67",-1.06581410364015e-14,1.06581410364015e-14,-1.95399252334028e-14,4.08562073062058e-14,-7.99360577730113e-14,4.08562073062058e-14
"68",0,0,0,0,0,0
"69",0,0,0,0,-9.9475983006414e-14,0
"70",0,0,0,0,9.9475983006414e-14,0
"71",0,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14
"72",11.0050945391,0,0,0,-9.9475983006414e-14,0
"73",12.5902519023,0,0,0,0,0
"74",13.1397510904,0,0,0,0,0
"75",11.1284023944,0,0,0,0,0
"76",9.8658714178,0,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14
"77",10.109144666,0,0,0,0,0
"78",9.2115794389,0,0,0,0,0
"79",8.5420028209,0,0,0,-4.9737991503207e-14,-4.9737991503207e-14
"80",8.7735769417,4.3656752115,-1.06581410364015e-14,-1.06581410364015e-14,4.08562073062058e-14,-1.06581410364015e-14
"81",7.0904280945,7.0904280945,0,0,0,0
"82",6.9691441538,6.9691441538,1.06581410364015e-14,-1.95399252334028e-14,-1.95399252334028e-14,-1.95399252334028e-14
"83",6.9389405281,6.9389405281,-9.76996261670138e-15,1.95399252334028e-14,-3.01980662698043e-14,1.95399252334028e-14
"84",5.5526805477,5.5526805477,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15
"85",6.0853462885,6.0853462885,-9.76996261670138e-15,2.04281036531029e-14,2.04281036531029e-14,2.04281036531029e-14
"86",6.0561395994,6.0561395994,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"87",5.1211004473,5.1211004473,9.76996261670138e-15,-2.04281036531029e-14,-2.04281036531029e-14,-2.04281036531029e-14
"88",3.9673686222,3.9673686222,-1.02140518265514e-14,-1.02140518265514e-14,3.99680288865056e-14,-1.02140518265514e-14
"89",4.6362268431,4.6362268431,1.06581410364015e-14,-1.95399252334028e-14,3.99680288865056e-14,-1.95399252334028e-14
"90",3.3862152131,3.3862152131,0,0,-5.99520433297585e-14,0
"91",1.8489550262,1.8489550262,0,2.99760216648792e-14,2.99760216648792e-14,2.99760216648792e-14
"92",1.2190770101,1.2190770101,9.99200722162641e-15,-1.99840144432528e-14,-1.99840144432528e-14,-1.99840144432528e-14
"93",0.569445137600001,0.569445137600001,-1.19904086659517e-14,1.59872115546023e-14,-4.09672296086683e-14,1.59872115546023e-14
"94",0,0,-1.0991207943789e-14,-1.0991207943789e-14,4.59632332194815e-14,-1.0991207943789e-14
"95",0,0,9.99200722162641e-15,9.99200722162641e-15,-3.99680288865056e-14,9.99200722162641e-15
"96",0,0,0,0,0,0
"97",0,0,-1.02140518265514e-14,-1.02140518265514e-14,-1.02140518265514e-14,-1.02140518265514e-14
"98",0,0,0,0,-4.9737991503207e-14,0
"99",0,0,-9.76996261670138e-15,-9.76996261670138e-15,5.06261699229071e-14,-9.76996261670138e-15
"100",0,0,0,3.01980662698043e-14,3.01980662698043e-14,3.01980662698043e-14
"101",0,0,-9.76996261670138e-15,-9.76996261670138e-15,4.9737991503207e-14,-9.76996261670138e-15
"102",0,0,9.76996261670138e-15,-1.95399252334028e-14,-1.95399252334028e-14,-1.95399252334028e-14
"103",0,0,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15
"104",0,0,1.06581410364015e-14,1.06581410364015e-14,-4.9737991503207e-14,1.06581410364015e-14
"105",0,0,0,2.04281036531029e-14,2.04281036531029e-14,2.04281036531029e-14
"106",0,0,0,3.01980662698043e-14,3.01980662698043e-14,3.01980662698043e-14
"107",0,0,0,-3.01980662698043e-14,3.01980662698043e-14,-3.01980662698043e-14
"108",-9.76996261670138e-15,-9.76996261670138e-15,9.76996261670138e-15,-2.04281036531029e-14,3.01980662698043e-14,-2.04281036531029e-14
"109",0,0,0,0,4.9737991503207e-14,4.9737991503207e-14
"110",1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,-4.9737991503207e-14,-4.9737991503207e-14
"111",-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,2.04281036531029e-14,-2.93098878501041e-14,-2.93098878501041e-14
"112",0,0,0,0,0,0
"113",-1.1370373806,0,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14
"114",-5.4692652911,0,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"115",-5.7970623918,0,9.76996261670138e-15,9.76996261670138e-15,-4.9737991503207e-14,-4.9737991503207e-14
"116",-5.8512615933,9.76996261670138e-15,1.95399252334028e-14,1.95399252334028e-14,1.95399252334028e-14,1.95399252334028e-14
"117",-5.1939087328,0,3.01980662698043e-14,-3.01980662698043e-14,-3.01980662698043e-14,-3.01980662698043e-14
"118",-4.8560561026,9.76996261670138e-15,9.76996261670138e-15,-5.06261699229071e-14,-5.06261699229071e-14,-5.06261699229071e-14
"119",-4.1642513256,-1.06581410364015e-14,-1.06581410364015e-14,4.9737991503207e-14,4.9737991503207e-14,4.9737991503207e-14
"120",-4.2894881078,0,3.01980662698043e-14,3.01980662698043e-14,3.01980662698043e-14,3.01980662698043e-14
"121",-3.7173313989,0,0,0,-1.09690034832965e-13,0
"122",-1.4704805206,9.99200722162641e-15,9.99200722162641e-15,-4.9960036108132e-14,-4.9960036108132e-14,-4.9960036108132e-14
"123",-2.4819254765,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14
"124",-1.7092588667,0,0,0,1.10134124042816e-13,0
