"","V1","V2","V3","V4","V5","V6","V7","V8"
"6808",0.0242561793,-0.0454122074,-0.0025178684,-0.0023482541,-9e-07,1.3455035891,12.3643533222,1.3502292058
"6809",0,0.1095190592,-0.0013858911,-0.0023295522,-3.1e-06,1.3461853528,12.3570516228,1.3494916897
"6810",0,0.219557436,-0.0023945148,-0.0023429036,-3.4e-06,1.3508079759,12.3604412089,1.351029548
"6811",0,0.102592685,-0.0025150094,-0.0023505223,-1.2e-06,1.3512958798,12.3611483604,1.3526053369
"6812",0,0.1075453663,-0.0025308688,-0.0023456595,-8e-07,1.350650502,12.359938973,1.3489830104
"6813",0,0.0963449102,-0.002529442,-0.0023514623,-2e-06,0.2540087296,12.3620637612,1.350184202
"6814",0,0.0963297594,-0.0025267552,-0.0023743732,-1.7e-06,1.0057288156,12.3608103712,1.3528158981
"6815",0,0.2185416706,-0.001429494,-0.0023684298,-2.9e-06,1.3505560726,12.3605256618,1.3525817925
"6816",0.0296948781,0.1011951741,-0.0011067771,-0.002372469,-6e-07,1.3472638582,12.3599158679,1.3498898714
"6817",0.1462889032,0.0963999553,-0.0011107087,-0.002378753,-2.3e-06,1.3494250992,12.359392592,1.3503518745
"6818",0.0446481187,0.1008807981,-0.001116837,-0.0023493212,-2.3e-06,1.348163597,12.360273307,1.3525510813
"6819",0,0.2338227772,-0.0011223793,-0.0023403985,-2.3e-06,1.3474516143,12.360589887,1.3462684163
"6820",0,0.0963707739,-0.0011220075,-0.0023560962,-2.2e-06,1.3470091417,12.3600643199,1.3460804531
"6821",0,0.0966469331,-0.0011260789,-0.0023478772,-2.9e-06,1.3488587105,12.3609215116,1.3486574418
"6822",0,0.2433946321,-0.0011252373,-0.0023530134,-1.7e-06,1.3484948323,12.3613943987,1.351024129
"6823",0,0.0962308911,-0.0011219075,-0.0023612528,-1.7e-06,1.3475511904,12.3601453853,1.3495515621
"6824",0,0.0960098025,-0.0011249351,-0.0023708117,-1.1e-06,1.3467065583,12.3595966118,1.3462524945
"6825",0,0.2291329525,-0.0011231812,-0.002367378,-2.7e-06,1.3471086663,12.3607548114,1.3474823363
"6826",0,0.1033801502,-0.0011248075,-0.0023669256,-2e-06,1.3468374807,12.3609177234,1.3478256142
"6827",0,0.095962314,-0.0023895101,-0.0023717348,-2.6e-06,1.3482372219,12.3603814528,1.3479135624
"6828",0,0.2325470846,-0.0014905861,-0.002365846,-1.1e-06,1.3486746414,12.3596158582,1.3493798673
"6829",0,0.1073662779,-0.0011197075,-0.0023667017,-1.7e-06,1.3485630696,12.3600582104,1.3516367464
"6830",0.0663941835,0.0959462374,-0.0011245863,-0.0023695484,-1.7e-06,1.3483264614,12.3599098213,0.6289148859
"6831",0.1641869933,0.238274276,-0.0024299497,-0.0023533735,-1.7e-06,1.349004195,12.3616697445,1.1086994102
"6832",0.1629746232,0.1024707273,-0.0025238818,-0.0023540347,-2e-06,1.3469189075,12.3599696019,1.3499663332
"6833",0.161822685,0.101168921,-0.0025290291,-0.0023618141,-2e-06,1.3475849193,12.3596990608,1.3470127217
"6834",0.1612001135,0.2604612834,-0.0025239754,-0.0023532359,-1.7e-06,1.3483577332,12.3601463232,1.3380279951
"6835",0.1611223301,0.3984387955,-0.0025189133,-0.0023505871,-3e-07,1.3478471207,12.3597675508,1.3332392547
"6836",0.1607953191,0.1073276246,-0.0025195112,-0.0023384343,-1.7e-06,1.3444909169,12.359443257,1.3341486376
"6837",0.1614915441,0.1572193255,-0.0025245605,-0.0023392458,-2.3e-06,1.3402330467,12.3602000612,1.3355942008
"6838",0.1621477513,0.1838250292,-0.0025222843,-0.0023680472,-5e-07,1.3351762839,12.3610698237,1.3359541977
"6839",0.1624521689,0.1047381528,-0.001413852,-0.0023673334,-1.2e-06,1.3358521064,12.3603747093,1.3357804014
"6840",0.1503088403,-0.0170543461,-0.0024915452,-0.0023555858,-1.4e-06,1.3384161526,12.3609221407,1.3341398461
"6841",0.152180405,-0.2186432029,-0.00259502,-0.0022882759,-1.8e-06,1.34042861,12.360133778,1.3352153732
"6842",0.1516692263,-0.1360980988,-0.002602406,0.0245265898,-2.3e-06,1.3425285468,12.3619202097,1.3347587028
"6843",0.1473464516,-0.2653785706,-0.0025791018,0.2166292518,-1.7e-06,1.3446084669,12.3610647414,1.3378516055
"6844",0.1419484301,-0.1083994769,0.004725633,0.6398570982,-1.2e-06,1.3479800174,12.3613161543,1.3358584329
"6845",0.1421309573,-0.1130292952,0.0251106146,1.2356946001,0.0164618975,1.3480882775,12.3607546264,1.3363746266
"6846",0.1409039094,-0.2816017262,0.0475087945,2.2153864412,0.0739753782,1.3446513134,12.3605888637,1.3369136959
"6847",0.1349500039,-0.4585067714,0.0703774109,3.102491057,0.1580323928,1.3455302233,12.361575315,1.339033768
"6848",0.1399814058,-0.4538582616,0.0976252001,2.5412159982,0.2671403935,1.3450205383,12.3612091217,1.3408805031
"6849",0.131360613,-0.5441076891,0.1452333649,2.70322444,0.310545336,1.3428142832,12.3604373343,1.3406517454
"6850",0.1446370696,-0.5587701206,0.2084431031,3.7381222293,0.341839422,1.3432999488,12.3603716861,1.3390985135
"6851",0.1446170768,-1.3304520339,0.3001351656,3.6383909081,0.3533478798,1.3447781125,12.3610589886,1.336179219
"6852",0.1459225988,-1.7005016309,0.3933167365,2.4729718232,0.4736494022,1.347352678,12.3614291056,1.3349287532
"6853",0.1452847766,-1.5292982945,0.4999408423,4.9206924028,0.4206761897,1.3472088985,12.3608599862,1.3336910375
"6854",0.1440344338,-1.8375751281,0.6010509066,6.3964820589,0.4456582668,1.3480713302,12.3596882597,1.3340932169
"6855",0.1409882818,-1.7157270967,0.728834597,3.5997150197,0.4552021093,1.3496538912,12.3604948449,1.3353910784
"6856",0.1397794634,-1.7902561954,0.8418110003,3.4524394864,0.7197558702,1.3470914318,12.3601209288,1.3354446025
"6857",0.1427848836,-1.4679220571,0.944179748,10.2762407797,1.0312082287,1.3439216568,12.3604680253,1.3444604923
"6858",0.1401209543,-1.6927038476,1.0313002104,11.0884111251,1.068880709,1.3478844223,12.3622861098,1.3496261295
"6859",0.141729883,-1.4817733537,1.0959103731,12.0225727694,1.0717242963,1.3465380783,12.3609639126,1.3515361291
"6860",0.1460483369,-1.6465530837,1.1560930562,13.5763539308,1.0380013887,1.349725775,12.3608920736,1.3510838299
"6861",0.1443382194,-1.7384800641,1.2031407575,7.5125410025,0.8518722933,1.3466566782,12.3612030098,1.3535752639
"6862",0.1464418078,-1.6469900215,1.3176854365,10.395480274,0.981416635,1.3474154999,12.3603921351,1.3517529788
"6863",0.1431631869,-1.5648811498,1.2073213909,12.7571768288,0.9567565431,1.3490046558,12.3622228238,1.3454878497
"6864",0.1439835267,-1.5093303461,1.2560858407,13.9697916808,1.0423611113,1.3500282451,12.3611226158,1.3453757681
"6865",0.1459076667,-1.6918708771,1.4066411839,13.9293637037,1.0809165893,1.3503792776,12.3603020295,1.346021283
"6866",0.1462755023,-1.146153521,1.3434356776,13.9209583741,0.9998627743,1.350211081,12.3614533018,1.3439422317
"6867",0.1469779731,-1.4293943021,1.3847379054,13.8474465569,0.9561585655,1.3486739259,12.3626721279,1.3396874143
"6868",0.1465725534,-1.5602157066,1.2931423052,13.677181632,0.8187549939,1.3487488739,12.3607431342,1.343561302
"6869",0.14477709,-1.6753153822,1.2061446144,13.4263759046,0.6577294644,1.3510529724,12.3614015781,1.3449589404
"6870",0.143726484,-1.571362713,1.1313659011,13.1257534779,0.5984803794,1.3498492628,12.3612586938,1.3455047119
"6871",0.1434241979,-1.3718127908,0.9688050663,12.8114280706,0.7465943036,1.3484781317,12.361870787,1.3427930186
"6872",0.1428536,-1.3466999405,0.6330324702,12.4305888456,0.7263187072,1.3456606845,12.3617395376,1.3428617812
"6873",0.1453613071,-1.3474863597,0.6480683465,11.95534008,0.6822217958,1.3435180333,12.3618760091,1.3447718194
"6874",0.146576729,-1.4721860853,0.6376257067,11.4882741504,0.5711982109,1.3442387935,12.3619634727,1.3476112224
"6875",0.1469351771,-1.1651475823,1.1985442972,10.9051567068,0.5308867753,1.3449898682,12.3660233922,1.3471823505
"6876",0.144393456,-1.3461252156,1.2133211654,10.2486436382,0.5135661778,1.3472019976,12.3584564194,1.3450455433
"6877",0.0433516093,-1.6532668096,1.1595758944,9.4776875727,0.4141552812,1.3496076222,12.3624722984,1.344080808
"6878",0,-1.169925416,1.1580221786,7.9263691189,0.289428372,1.3497199591,12.3630472384,1.345532854
"6879",0,-1.6314930995,1.11209185,7.8244033551,0.252267285,1.3493538729,12.4156089234,1.3467370824
"6880",0.0999786007,-1.4623128182,0.748718345,6.3967041374,0.1807259185,1.350138209,12.3094980161,1.3479600936
"6881",0.1510525679,-1.5423544082,0.9726701579,5.0149614128,0.1523262147,1.3486360405,12.3609392689,1.3470511358
"6882",0.1470204168,-1.6161562452,0.8577486681,3.9724384928,0.1263969917,1.3476204645,12.3604053447,1.3462806287
"6883",0.1453092981,-1.4686080949,0.6960153919,2.9474242934,0.1423406309,1.3459204578,12.359833381,1.3455567911
"6884",0.1454354298,-1.6434239599,0.5977355569,2.1442507543,0.1032252104,1.3495730171,12.3601957286,1.3463545744
"6885",0.1454595921,-1.5097371936,0.4926837678,1.5237127081,0.069146377,1.3497103129,12.360557084,1.345090334
"6886",0.1452700292,-1.4753635332,0.3451600381,1.1163975301,0.0470933406,1.3477029312,12.3611198791,1.3434622757
"6887",0.1453999365,-1.6886888908,0.1560715277,0.7936323129,0.0187408901,1.3465948759,12.3616829455,1.3425516448
"6888",0.1467128126,-1.4698207254,0.0418174145,0.4442859781,0.0098614032,1.3466893752,12.361941249,1.3437358116
"6889",0.1479550946,-1.6599975876,0.0115228226,0.1376930314,0.0017751039,1.3484925296,12.362423116,1.3432585869
"6890",0.1470978308,-1.6077608512,-0.0006882916,0.000720588,-1.4e-06,1.3486311338,12.36149351,1.3435475343
"6891",0.1483602946,-1.7760300291,-0.0024766043,-0.0022864995,-1.1e-06,1.347454357,12.3626485995,1.3444847917
"6892",0.1478247172,-1.8331793661,-0.0025941362,-0.0023409049,-1.5e-06,1.3470677073,12.3617047469,1.3461022559
"6893",0.1481525841,-1.4007424613,-0.0026003073,-0.0023443988,-5e-07,1.3508606637,12.3618159011,1.3465294277
"6894",0.1487024078,-1.2670754027,-0.0026021831,-0.0023509901,-3.5e-06,1.3510041492,12.3611047648,1.3467633664
"6895",0.1495670407,-1.2618517449,-0.0026178925,-0.0023492839,-6e-07,1.3508892788,12.362922228,1.3457664238
"6896",0.0532604465,-1.2659914575,-0.002603688,-0.0023322173,-1.1e-06,1.3499337253,12.3615487564,1.3453129658
"6897",0,-1.274042278,-0.0025808343,-0.0023455559,-2.1e-06,1.3498311166,12.361163772,1.3499874398
"6898",0.0066762857,-0.4029787905,-0.0025921858,-0.0023404047,-1.4e-06,1.3499795751,12.3613714891,1.3509327241
"6899",0.1398962427,-0.2176583666,-0.0014741539,-0.0023492632,-1.8e-06,1.3494818977,12.3618233612,1.3492203462
"6900",0.1512480525,-0.2196817991,-0.0024561293,-0.0023594909,-5e-07,1.3474881382,12.360865757,1.3484094507
"6901",0.1468522054,-0.2129487807,-0.002598726,-0.0023367206,-1.5e-06,1.3478057288,12.3616190837,1.3484596995
"6902",0.1453313164,-0.2155864249,-0.0026027942,-0.0023700983,-2e-06,1.3421351352,12.3603124725,1.3484552799
"6903",0.147553137,-0.1184251727,-0.0025912798,-0.0023448627,-2.2e-06,1.3427263255,12.3599644737,1.3495901419
"6904",0.0233839603,-0.0448125525,-0.002583678,-0.0023294548,-4e-06,1.3408241621,12.3612001593,1.3510911772
"6905",0,0.1080526527,-0.0014126669,-0.0023298574,-1.2e-06,1.3418600178,12.3610540714,1.3518418611
"6906",0,0.1193172107,-0.0025422141,-0.0023330279,-2.3e-06,1.345293136,12.3610542637,1.3485507554
"6907",0,0.0964156818,-0.0025851092,-0.00233625,-1.8e-06,1.3467036066,12.3621654873,1.3477437109
"6908",0,0.0961945868,-0.002596339,-0.0023304222,-1.4e-06,1.3463087114,12.3610224647,1.3480809376
"6909",0,0.1072543333,-0.0025926625,-0.0023342961,-1.1e-06,0.2513028098,12.3604086103,1.3489066171
"6910",0,0.0962503756,-0.002598865,-0.0023336888,-9e-07,0.8827271851,12.3610624584,1.351467055
"6911",0,0.0961950616,-0.0014429435,-0.0023353234,-1.2e-06,1.3483080679,12.3615984126,1.3515719334
"6912",0.0328631472,0.1074225395,-0.0011246088,-0.0023586721,-2.9e-06,1.3487084444,12.3616039444,1.3517852154
"6913",0.1264856528,0.0963023063,-0.0011287479,-0.0023550827,-2.5e-06,1.3462202256,12.3608984303,0.612300232
"6914",0,0.0963180727,-0.0011320671,-0.0023529448,-1.5e-06,1.3457523335,12.3612748196,-0.0018748147
"6915",0,0.1050684425,-0.0011328498,-0.0023473727,-2.8e-06,1.3456877321,12.3618355676,-0.0018747034
"6916",0,0.099087192,-0.0011323078,-0.0023239323,-1.7e-06,1.3460621549,12.3617826914,-0.0018742147
"6917",0,0.0958547557,-0.0011350661,-0.0023359522,-2e-06,1.3469196194,12.3612185732,-0.0018760504
"6918",0,0.1004558066,-0.0011347929,-0.0023291057,-4.6e-06,1.3467846305,12.3608142325,-0.0018783147
"6919",0,0.1023160044,-0.0011330234,-0.0023311625,-2.8e-06,1.3451353542,12.360759027,-0.0018784337
"6920",0,0.0963313002,-0.0011321501,-0.0023299089,-2.3e-06,1.3442967406,12.3615383991,-0.0018815144
"6921",0,0.0969970823,-0.0011369649,-0.0023424762,-1.8e-06,1.3438186003,12.3609226532,-0.0018837388
"6922",0,0.1072625586,-0.0011334087,-0.0023464554,-2.8e-06,1.3440311416,12.3614981284,0.3216233834
"6923",0,0.0964008921,-0.0024637752,-0.0023351557,-3.1e-06,1.3462486413,12.3606630818,1.3516934769
"6924",0,0.0964473407,-0.0015053659,-0.00233598,-2e-06,1.3459212358,12.3610198053,1.3481992019
"6925",0,0.1076432096,-0.0011206502,-0.0023441206,-2.9e-06,1.3449010247,12.3607227971,1.3402367402
"6926",0,0.0963747869,-0.0011193075,-0.0023347727,-2.3e-06,1.3466174535,12.3608512079,1.3357661458
"6927",0.1047369091,0.0963847818,-0.0024823376,-0.0023450019,-2.6e-06,1.344578532,12.3601041612,1.3395758247
"6928",0.1678590874,0.1064594077,-0.0025769308,-0.0023402149,-1.4e-06,1.3432196115,12.3608590318,1.3408305113
"6929",0.1660045688,0.09735081,-0.0025886263,-0.002351232,-1.7e-06,1.3446001095,12.3610900398,1.3415790386
"6930",0.1642684294,0.221809682,-0.0026022326,-0.0023492584,-2e-06,1.3484272248,12.3604651726,1.3345092887
"6931",0.163442694,0.1015159834,-0.0025994471,-0.0023478299,-1.7e-06,1.349619906,12.36077437,1.336257961
"6932",0.1633004282,0.1016765371,-0.002600053,-0.0023303473,-2.5e-06,1.3485199382,12.3602739567,1.3383180031
"6933",0.1644084088,0.1734249462,-0.0026005247,-0.0023292016,-1.7e-06,1.3499566877,12.3608975035,1.3382713974
"6934",0.1640231497,0.148326642,-0.0026073681,-0.0023186576,-9e-07,1.3497894221,12.3603159431,1.3434052494
"6935",0.1639447509,0.196174851,-0.0014457518,-0.0023312879,-2.3e-06,1.3468920549,12.3654909204,1.3485520294
"6936",0.1563291417,0.1709153155,-0.0025099831,-0.0023382755,-1.7e-06,1.3448452393,12.3630772553,1.3485376522
"6937",0.1539927372,-0.3371625672,-0.0025963231,-0.0022926104,-1.4e-06,1.3447382683,12.3609762585,1.3490204259
"6938",0.1497247247,-0.1524066,-0.0026029789,-0.001989065,-2.3e-06,1.3474460105,12.3625939532,1.3494594706
"6939",0.1439513712,-0.1088462063,-0.0025984912,0.1840919868,-2.4e-06,1.3484724245,12.3631455628,1.3448192643
"6940",0.1443731532,-0.2458199846,0.0006359479,0.4238194861,-1.1e-06,1.3487831305,12.3619639971,1.343122961
"6941",0.1449218386,-0.1157778467,0.0257534209,0.9785741509,-1.2e-06,1.3485130026,12.3601098772,1.3377695981
"6942",0.1465972515,-0.1488693532,0.0838832262,1.6164679116,0.005715204,1.3486157287,12.3614467645,1.3408508225
"6943",0.1465049391,-0.4597763751,0.1357369186,2.3528478892,0.0182365535,1.3501981444,12.3605614291,1.3463276175
"6944",0.1463272828,-0.4594691187,0.1709069945,4.0008086438,0.0435088965,1.3487991606,12.3519004925,1.3497893303
"6945",0.1397151757,-0.5504869904,0.2037864788,4.1449720757,0.103102258,1.3459988394,12.3590842254,1.3432313068
"6946",0.1406460014,-0.5472907641,0.2616217446,4.9613973785,0.1705726392,1.3447119528,12.3606595488,1.3391900893
"6947",0.1352193748,-0.4585907333,0.3890526723,4.8473669714,0.1727340001,1.3415470462,12.3605043446,1.3402491755
"6948",0.1454025352,-1.3908278489,0.455571951,5.4232971082,0.2531194959,1.3435248098,12.3610945636,1.3383968432
"6949",0.1448824653,-1.3466999447,0.4589395595,7.1955094393,0.1749512901,1.3433780561,12.360856582,1.3359532208
"6950",0.146237704,-1.2902042151,0.4923797109,7.5776066928,0.133323051,1.3434313134,12.3610846124,1.3387752307
"6951",0.1462078004,-1.4481788864,0.6114762644,8.5350366407,0.1689602849,1.3446508852,12.3611506673,1.3412123946
"6952",0.1444045946,-1.47688793,0.8142487368,11.0208480397,0.171389112,1.3440798618,12.3617076265,1.3425939149
"6953",0.1450889977,-1.3861347127,0.6814821947,11.2279862396,0.1907891498,1.3449977572,12.3608695237,1.344797698
"6954",0.1461207603,-1.1995054621,0.8777715992,11.6309579857,0.2370686082,1.3461963275,12.3613245853,1.3414890301
"6955",0.14945071,-1.3931210893,0.8907208618,11.1727933605,0.2979965765,1.3445696188,12.3604950142,1.3388574349
"6956",0.1506701209,-1.1527385898,0.939761678,12.1697971097,0.9420261933,1.3440277478,12.3638242532,1.3368772384
"6957",0.1498514443,-1.4126166106,0.8385016995,9.8211478311,1.0395940975,1.3428578083,12.3586901289,1.3368658406
"6958",0.1501426361,-1.1533637212,1.1180195054,9.3628461742,1.0018325492,1.3412652443,12.3607695607,1.338830857
"6959",0.1507713157,-1.3749744807,1.0118490564,7.5214555544,1.0211525979,1.3441888534,12.3618989742,1.3388828057
"6960",0.1475738914,-1.1735439354,0.8459156818,12.4695071584,1.0300185587,1.3468759248,12.3606422665,1.3376417553
"6961",0.1459701548,-1.2739224004,1.1884664452,11.9016123378,1.058176547,1.3423871462,12.3626409748,1.337465027
"6962",0.1482688845,-1.2666475937,1.3566290249,8.8352264905,0.9657762067,1.3392797249,12.3618522158,1.346908455
"6963",0.1486150638,-1.1623610047,1.3716795963,10.548333915,0.9121521182,1.3352050556,12.3616090495,1.3461454598
"6964",0.1502383061,-1.3849675814,1.365632559,12.5856661535,0.8369161619,1.336963131,12.3636907122,1.3462545917
"6965",0.1483234549,-1.1468502082,1.3887913971,13.0711184908,0.5237098584,1.3360488972,12.3620490166,1.3480485699
"6966",0.1473476589,-1.4183901448,1.1759130921,7.603063856,0.5334262537,1.3347639589,12.3622479571,1.3429633852
"6967",0.1504344172,-1.3986215221,1.3742366618,7.4770384793,0.5732797728,1.331430388,12.3616408934,1.3416804212
"6968",0.0825048657,-1.1968942429,1.1177919558,9.9743582056,0.515211014,1.3324853558,12.3635483373,1.3432245931
"6969",0,-1.3157587066,1.1840624192,7.7148120758,0.3970870382,1.3339954841,12.3632260569,1.3426582696
"6970",0,-1.1565267116,1.2674226374,6.4970044806,0.5123846993,1.3335884685,12.3639501062,1.3408406631
"6971",0.0017517065,-1.3402157052,1.2185595651,6.3636731402,0.4555726219,1.3330964673,12.3638737252,1.340240309
"6972",0.1341882636,-1.1681808903,1.164808203,6.1079252062,0.5148678116,1.3355535345,12.3629641312,1.3345922696
"6973",0.152996789,-1.1621352745,1.0295912664,4.5183652017,0.499680911,1.3367586871,12.3630494976,1.3421708554
"6974",0.1506251179,-1.3579489676,1.0635821539,4.4032608554,0.4483080621,1.3375732038,12.3633266533,1.3424561359
"6975",0.1504701473,-1.1469752401,0.9613433818,3.5989953852,0.2879235773,1.3396241066,12.3629964572,1.3383637945
"6976",0.1496162139,-1.2639528395,0.8508129422,3.4885533784,0.2009254382,1.3412251789,12.3642390363,1.339434426
"6977",0.1525047435,-1.2566769025,0.6090491794,3.0315454449,0.1981114877,1.3387876905,12.363935811,1.3425454714
"6978",0.0467310183,-1.1569933468,0.6487227716,2.4268109757,0.172184828,1.3393527505,12.3636834561,1.3438889916
"6979",0,-1.3853018907,0.5083099224,1.9887409116,0.1302789697,1.3365203776,12.3634793824,1.345118395
"6980",0,-1.1600300648,0.4773867246,1.5919449493,0.1029942065,1.3339419525,12.3636532615,1.344532429
"6981",0.0351183152,-1.3881861281,0.3994248452,1.0020525474,0.0800143199,1.3351840868,12.3632413718,1.3472312215
"6982",0.1506773134,-1.630918314,0.3132929673,0.8540880804,0.0589938239,1.3349430676,12.3638540399,1.3470060633
"6983",0.1493664089,-1.4189613838,0.2094219652,0.6941094035,0.0381204455,1.333550354,12.3650279064,1.3503746876
"6984",0.1480368767,-1.5464214224,0.1205056095,0.387574562,0.0138659142,1.3341620324,12.3634942555,1.3484788521
"6985",0.1491746165,-1.1970277448,0.0430350055,0.1538589336,0.001156396,1.3340612616,12.3634503355,1.3482254089
"6986",0.1498309635,-1.2386418262,0.0036996261,0.0006068724,-6e-07,1.3346041665,12.3625806631,1.3388873409
"6987",0.1514537267,-1.319760337,-0.0025619746,-0.0022644136,-9e-07,1.3339904305,12.3622473457,1.3384828183
"6988",0.1507125348,-1.2615908918,-0.0026531205,-0.0023716795,-2e-06,1.3353932152,12.3631247033,1.337748307
"6989",0.1498958365,-1.2666629649,-0.00264078,-0.002368562,-8e-07,1.3358430417,12.3634695033,1.3340565554
"6990",0.152309276,-1.2625767404,-0.0026515643,-0.0023830841,-2.3e-06,1.3354967252,12.3630705895,1.3351618344
"6991",0.1504358032,-1.2617018178,-0.0026249287,-0.0023743357,-9e-07,1.3357129626,12.3632245326,1.33716171
"6992",0.1523287815,-1.2571885329,-0.0026238973,-0.002345423,-2e-06,1.3394632953,12.3627255986,1.3378317402
"6993",0.1510572632,-0.9565825173,-0.0026394491,-0.0023675508,-2.9e-06,1.338576188,12.3628527535,1.3387915764
"6994",0.150091158,-0.2173996717,-0.0026241464,-0.0023698466,-4e-06,1.3361504209,12.3649159387,1.3417260044
"6995",0.1501867504,-0.2218573646,-0.0014609557,-0.0023210292,-1.2e-06,1.3361662625,12.3629745957,1.3411037169
"6996",0.148826233,-0.2132639667,-0.0025130304,-0.0023195826,-1.7e-06,1.3337809236,12.3629631396,1.3426036217
"6997",0.1488258789,-0.2145513406,-0.0026238545,-0.0023499828,-1.4e-06,1.3328203596,12.3632809974,1.343121613
"6998",0.1463756182,-0.2229681732,-0.0026226523,-0.0023485895,-1.7e-06,1.3349489548,12.3643817382,1.3404085065
"6999",0.1498234756,-0.1089698525,-0.0026156579,-0.002350781,-4.2e-06,1.3336189649,12.3641290777,1.3379445487
"7000",0.0243723698,-0.0460844909,-0.0026184566,-0.0023534112,-2.6e-06,1.3365415909,12.363450588,1.3346146106
"7001",0,0.1114414485,-0.0014301813,-0.0023573956,-3.5e-06,1.33566198,12.3643447389,1.3361899219
"7002",0,0.1081138153,-0.0025740792,-0.0023354593,-1.1e-06,1.3365056787,12.3629673091,1.3384812007
"7003",0,0.0963716229,-0.0026148678,-0.002313233,-1.2e-06,1.3391923987,12.3624640147,1.338251721
"7004",0,0.1076323337,-0.002634495,-0.0023287764,-3.1e-06,1.339659683,12.3630687173,1.3384000212
"7005",0,0.0962013126,-0.0026273203,-0.0023247833,-2.9e-06,0.2476778971,12.3645013071,1.3397784314
"7006",0,0.0960020283,-0.0026159657,-0.0023392741,-1.1e-06,-0.0035460031,12.3649749021,1.341378152
"7007",0,0.1075709558,-0.0014382715,-0.0023374072,-2.3e-06,0.6711703039,12.3634438407,1.3403448046
"7008",0.0304707994,0.0961706769,-0.0011282088,-0.0023313897,-1.1e-06,1.3526522114,12.3631750971,1.146101744
"7009",0.0935451006,0.0963032831,-0.0011274075,-0.0023494316,-2.6e-06,1.3470062358,12.3642896193,-0.0039276397
"7010",0,0.1075814026,-0.0011303075,-0.0023483845,-1.4e-06,1.3485102625,12.3636101234,-0.0018890512
"7011",0,0.0963775521,-0.0011305087,-0.0023433117,-1.4e-06,1.3444397492,12.3628843459,-0.0018913232
"7012",0,0.0962561718,-0.0011294075,-0.0023381675,-1.2e-06,1.3423813367,12.3641894335,-0.0018943083
"7013",0,0.1052359245,-0.0011306075,-0.0023397865,-6e-07,1.3429499308,12.3645550234,-0.0018974055
"7014",0,0.0974262653,-0.0011340088,-0.0023483026,-1.4e-06,1.3432515543,12.4158054129,-0.0018953147
"7015",0,0.0958712455,-0.0011211066,-0.0023383686,-1.5e-06,1.3430490243,12.3098782501,-0.0019000607
"7016",0,0.1032744909,-0.0011217084,-0.0023427396,-2.6e-06,0.7876565422,12.3631747435,-0.0019004233
"7017",0,0.0994962536,-0.0011194087,-0.002348688,-2.3e-06,0.8030104637,12.3619950077,-0.0019007058
"7018",0,0.0958841106,-0.0011230075,-0.002346616,-1.1e-06,1.349168408,12.3630266459,-0.0019035168
"7019",0,0.1012286206,-0.0025003113,-0.0023426275,-1.5e-06,1.3481271144,12.3620019877,0.9558563387
"7020",0,0.1023069724,-0.0015138062,-0.0023451437,-2e-06,1.3462076906,12.3625804188,1.3505661325
"7021",0,0.0959540784,-0.0011246088,-0.0023487988,-3.1e-06,0.5267403836,12.3616631773,1.3476846657
"7022",0,0.0978813642,-0.0011247075,-0.0023549015,-2.3e-06,1.2075529128,12.3636373973,1.3456055137
"7023",0,0.1048543802,-0.0025052081,-0.0023471088,-9e-07,1.3486011397,12.3620986715,1.3449583728
"7024",0.0696271871,0.0957775312,-0.0025926383,-0.0023574644,-2e-06,1.3453782962,12.3629165976,1.3468286628
"7025",0.1665662376,0.0961759276,-0.0026038928,-0.0023555854,-1.7e-06,1.3430762464,12.3626135218,1.3475283797
"7026",0.1644990044,0.1074075489,-0.0026167259,-0.0023561808,-6e-07,1.3405624943,12.3632025835,1.3491328571
"7027",0.1623968394,0.0960332891,-0.0026153031,-0.0023543703,-1.7e-06,1.3270163817,12.3630334866,1.3395588571
"7028",0.1609732895,0.0959568013,-0.0026141422,-0.0023484719,-1.1e-06,0.3264852621,12.3622448548,1.3438672495
"7029",0.1613448602,0.1069268478,-0.0026255627,-0.0023534491,-5e-07,1.351041528,12.36338944,1.3456084909
"7030",0.1610861025,0.0958863971,-0.0026396029,-0.0023422773,-2.3e-06,1.3488869816,12.3625223577,1.3490678877
"7031",0.1609842365,0.0959336105,-0.0014366727,-0.0023430048,-1.5e-06,1.3484169089,12.3640491299,1.3522352849
"7032",0.1474448896,-0.00693503229999999,-0.0025168021,-0.0023163677,-1.4e-06,1.3487473855,12.3633893795,1.3501700993
"7033",0.1488443609,-0.578129956,-0.0026131904,-0.0022588076,-2.3e-06,1.3475468421,12.3620988087,1.350508958
"7034",0.1445379027,-0.1598339183,-0.002609524,0.0081299243,-3.5e-06,1.3476577629,12.3634650085,1.3507094862
"7035",0.1421561035,-0.1156810427,-0.002613224,0.2523457763,-2.8e-06,1.3478041754,12.363874211,1.3449120935
"7036",0.1453774497,-0.1134936793,0.007813498,0.6496653945,-2.3e-06,1.3451737035,12.3641757568,1.3493190833
"7037",0.1466156081,-0.2374796935,0.0362667733,0.7692912129,-2.3e-06,1.3428718809,12.3633402512,1.3502738769
"7038",0.1454859285,-0.1453017028,0.0499724999,1.8633092757,0.00571956,1.3440502372,12.3651060636,1.3474681301
"7039",0.1497779113,-0.4666152082,0.0552187224,3.3606199431,0.0207770404,1.3449588612,12.3626781155,1.345064733
