"","V1","V2","V3","V4","V5","V6","V7","V8"
"136",0,1.8526318078,0.0024842082,0,1.4e-06,0,0,0
"137",0,1.8657115677,0.0024909045,0,6.5e-06,0,0,0
"138",0,1.8387990092,0.0024976122,0,6.2e-06,0,0,0
"139",0,1.6141424068,0.0025048862,0,2.42e-05,0,0,0
"140",0,1.7852181678,0.0024270227,0,0,0,0,0
"141",0,1.6200145005,0.0024980257,0,0,0,0,0
"142",0,1.7789334423,0.0024985448,0,3.8e-06,0,0,0
"143",0,1.5949403435,0.0014044643,0,5.32e-05,0,0,0
"144",0,1.7634432265,0.0017673209,0,2.75e-05,0,0,0
"145",0,1.6110769783,7.71e-05,0,9e-07,0,0,0
"146",0,1.7438455168,0.0003099516,0,0,0,0,0
"147",0,1.6170380791,0.0019574151,0,0,0,0,0
"148",0,1.7227318674,0.0019581465,0,0,0,0,0
"149",0,1.6512268439,0.0020731959,0,0,0,0,0
"150",0,1.7390871787,0.0022850146,0,0,0,0,0
"151",0,1.677845067,0.0022854363,0,0,0,0,0
"152",0,1.677466729,0.002278645,0,0,0,0,0
"153",0,1.6799200117,0.0024263534,0,0,0,0,0
"154",0,1.3326540825,0.0025487129,0,0,0,0,0
"155",0,1.4366041874,0.0025366882,0,0,0,0,0
"156",0,1.2966132041,0.0024745798,0,0,0,0,0
"157",0,1.4593601083,0.0022767502,0,0,0,0,0
"158",0,1.5315308547,0.0022157137,0,0,0,0,0
"159",0,1.9777309587,0.0022186068,0,2.7e-06,0,0,0
"160",0,1.5549560586,0.0022204,0.000529766,0,0,0,0
"161",0,1.8224516082,0.0024363988,0.0019828708,1.91e-05,0,0,0
"162",0,1.5998767659,0.0025261492,0.0021387915,2e-06,0,0,0
"163",0,1.8744498896,0.0025295435,0.0023741781,1.4e-06,0,0,0
"164",0,1.5453432758,0.0025231401,0.0024102974,1.7e-06,0,0,0
"165",0,1.9492142581,0.0025210338,0.0024565819,2e-06,0,0,0
"166",0,1.6680803342,0.0025126654,0.0024468201,1.1e-06,0,0,0
"167",0,2.1730681292,0.0013743696,0.0024421135,6e-07,0,0,0
"168",0,1.7833851004,0.0023411826,0.0024437863,2.3e-06,0,0,0
"169",0,1.9295305157,0.0025137898,0.0024545762,2.3e-06,0,0,0
"170",0,1.6788533844,0.0025179661,0.0024550249,1.1e-06,0,0,0
"171",0,1.8058223908,0.0025162543,0.002465088,9e-07,0,0,0
"172",0,1.6839386167,0.0025243,0.0024118748,1.1e-06,0,0,0
"173",0,1.578562406,0.0025257774,0.0023844605,3.8e-06,0,0,0
"174",0,1.5919784435,0.0025103879,0.0024104744,1.1e-06,0,0,0
"175",0,1.5735552244,0.0025090885,0.0024239497,2.2934e-06,0,0,0
"176",0,1.4402690856,0.0025231231,0.0024422538,2.2066e-06,0,0,0
"177",0,0.6544018063,0.0025258647,0.0024393632,1.7e-06,0,0,0
"178",0,0.210954333,0.0025329216,0.0024093041,1.2e-06,0,0,0
"179",0,0.217931176,0.0015065264,0.0024245001,2.2e-06,0,0,0
"180",0,0.2129453681,0.0023104041,0.0024371563,2.8e-06,0,0,0
"181",0,0.2098952191,0.0024838535,0.002426512,2.3e-06,0,0,0
"182",0,0.2102913433,0.0024862761,0.0024308334,1.8e-06,0,0,0
"183",0,0.1197329222,0.0024897348,0.0024335437,1.4e-06,0,0,0
"184",0,0.0808491701,0.0024748632,0.002452729,2e-06,0,0,0
"185",0,0,0.0014175718,0.002439691,2.4e-06,0,0,0
"186",0,0,0.0024067737,0.0024507896,1.4e-06,0,0,0
"187",0,0,0.002503314,0.0024486499,1.7e-06,0,0,0
"188",0,0,0.0025184096,0.002444433,2e-06,0,0,0
"189",0,0,0.0025102757,0.0023811497,1.2e-06,0.0081419828,0,0
"190",0,0,0.0025135227,0.0023952163,1.4e-06,0.0030342172,0,0
"191",0,0,0.0014463918,0.0023987732,1.4e-06,0,0,0
"192",0,0,0.0010982998,0.0023996498,2.3e-06,0,0,0
"193",0,0,0.0011040072,0.0024010451,2.8e-06,0,0,0
"194",0,0,0.0011071167,0.0024036885,2e-06,0,0,0
"195",0,0,0.0011082075,0.0023985116,1.7e-06,0,0,0
"196",0,0,0.0011053075,0.0023885778,1.4e-06,0,0,0
"197",0,0,0.0011061075,0.0023841686,2.9e-06,0,0,0
"198",0,0,0.0011097088,0.0024003913,9e-07,0,0,0
"199",0,0,0.0011090976,0.0024002888,2.2e-06,0,0,0
"200",0,0,0.0011118174,0.0024059718,2.3e-06,0,0,0
"201",0,0,0.0011045075,0.0024206113,2.6e-06,0,0,0
"202",0,0,0.0011000979,0.0024133144,1.5e-06,0,0,0
"203",0,0,0.0022847401,0.0024094076,2e-06,0,0,0
"204",0,0,0.0014790095,0.0023992396,2.3e-06,0,0,0
"205",0,0,0.0011093075,0.0023993376,0,0,0,0
"206",0,0,0.0011148075,0.0024053006,2.6e-06,0,0,0
"207",0,0,0.0023595422,0.00240037,1.5e-06,0,0,0.0005142074
"208",0,0,0.0024980512,0.0023980939,1.4e-06,0,0,0.0019349926
"209",0,0,0.0025007791,0.0023947003,1.7e-06,0,0,0
"210",0,0,0.0025119449,0.0023995201,1.4e-06,0,0,0
"211",0,0,0.0025069104,0.0023925591,1.7e-06,0,0,0
"212",0,0,0.0025032334,0.0023870431,6e-07,0,0,0
"213",0,0,0.0024971952,0.002377903,1.4e-06,0,0,0
"214",0,0,0.0024964822,0.0023743215,2e-06,0,0,0
"215",0,0,0.001437243,0.0023860369,2.6e-06,0,0,0
"216",0,0.018523112,0.0023446226,0.0024195709,2.6e-06,0,0,0
"217",0,0.2516001563,0.0024974616,0.002400636,2.3e-06,0,0,0
"218",0,0.3050248731,0.0025195954,0.0024070881,1.4e-06,0,0,0
"219",0,0.2098357393,0.0025099726,0.0024046113,3.0652e-06,0,0,0
"220",0,0.3755869193,0.0025025037,0.0023995413,1.3348e-06,0,0,0
"221",0,0.2080514114,0.0024932851,0.0023729769,3e-07,0,0,0
"222",0,0.32511727,0.0024990981,0.0024269511,1.1e-06,0,0,0
"223",0,0.5564412411,0.0024952447,0.0024185715,9e-07,0,0,0
"224",0,0.6112444057,0.0024928671,0.0023971472,6e-07,0,0,0
"225",0,0.6209516901,0.0024963019,0.0023551144,5e-07,0,0,0
"226",0,0.3902600425,0.0024990542,0.0022447765,1.2e-06,0,0,0
"227",0,0.6210037535,0.0025008883,0.0020767016,1.4e-06,0,0,0
"228",0,1.3468663817,0.0024988946,0.0019714237,1.1e-06,0,0,0
"229",0,2.0502190306,0.0024928782,0.0019941488,1.5e-06,0,0,0
"230",0,1.6455608183,0.0024486722,0.0019983838,2.2e-06,0,0,0
"231",0,1.7823437249,0.0022306207,0.0005376322,1.98e-05,0,0,0
"232",0,1.6313562858,0.0002896336,0,1.4e-05,0,0,0
"233",0,1.7419341545,9.21e-05,0,0,0,0,0
"234",0,1.656345136,0.0001851,0,0,0,0,0
"235",0,1.7284917396,8.97e-05,0,0,0,0,0
"236",0,1.6502128556,0.0001703,0,0,0,0,0
"237",0,1.7255513998,8.24e-05,0,0,0,0,0
"238",0,1.6539671613,0.0001513,0,0,0,0,0
"239",0,1.5835697562,6.55e-05,0,0,0,0,0
"240",0,1.3301385023,0,0,0,0,0,0
"241",0,1.4071385503,0,0,0,0,0,0
"242",0,1.3941719384,1.76e-05,0,0,0,0,0
"243",0,1.3986104438,5.6e-06,0,0,0,0,0
"244",0,1.3750342617,7.1e-06,0,0,0,0,0
"245",0,1.3832886419,2.89e-05,0,0,0,0,0
"246",0,1.6096119757,4.1e-05,0,0,0,0,0
"247",0,1.6614571185,0,0,0,0,0,0
"248",0,1.9689626528,0,0,0,0,0,0
"249",0,1.6123619229,0.0010498524,0,0,0,0,0
"250",0,1.7400419865,5.47476e-05,0,0,0,0,0
"251",0,1.523846773,4.42e-05,0,0,0,0,0
"252",0,1.5956928638,0.0001249,0,0,0,0,0
"253",0,1.5364866168,8.5622e-05,0,1.57e-05,0,0,0
"254",0,1.8182826361,0.001481878,0,3.3e-06,0,0,0
"255",0,1.5215211285,0.0012375825,0.0006715315,8e-07,0,0,0
"256",0,1.8452692635,0.0022026575,0.0019869598,2.3e-06,0,0,0
"257",0,1.5308379218,0.0021823825,0.0019841552,2.3e-06,0,0,0
"258",0,1.818641511,0.0023950393,0.0020041242,1.7e-06,0,0,0
"259",0,1.5746692603,0.0024977298,0.0023117115,3.2e-06,0,0,0
"260",0,1.7767981152,0.0024849973,0.0023806041,1.7e-06,0,0,0
"261",0,1.6850891102,0.0024929351,0.0024041651,1.7e-06,0,0,0
"262",0,1.8421937079,0.0025131375,0.0024162433,2.6e-06,0,0,0
"263",0,1.7458806379,0.0014009123,0.0024148233,1.1e-06,0,0,0
"264",0,1.7988397182,0.0023419427,0.0024252195,3.2e-06,0,0,0
"265",0,1.7855297972,0.0025191847,0.0024606914,2.9e-06,0,0,0
"266",0,1.7210103144,0.0025154576,0.0024630572,1.4e-06,0,0,0
"267",0,1.7594688794,0.0025140747,0.0024548872,3.5e-06,0,0,0
"268",0,1.6465385851,0.0025135806,0.002451585,1.1e-06,0,0,0
"269",0,1.5710724573,0.0025124483,0.0024258397,1.4e-06,0,0,0
"270",0,1.5844080213,0.0025139247,0.002417415,2e-06,0,0,0
"271",0,1.5703779323,0.0025106921,0.002441921,2e-06,0,0,0
"272",0,1.3048563674,0.0025179233,0.0024614112,1.7e-06,0,0,0
"273",0,1.1968291054,0.002512654,0.0024115323,1.7e-06,0,0,0
"274",0,0.2122119447,0.0025164615,0.0024255562,2.9e-06,0,0,0
"275",0,0.2089984937,0.0014799908,0.0024657579,9e-07,0,0,0
"276",0,0.2091708796,0.0023156,0.0024189851,2.2e-06,0,0,0
"277",0,0.3203431909,0.0024968908,0.0024044229,3.5e-06,0,0,0
"278",0,0.4089876263,0.0025019357,0.0024121405,1.7e-06,0,0,0
"279",0,0.1085006881,0.0025047872,0.0024118375,9e-07,0,0,0
"280",0,0.0849922993,0.0025056627,0.0024159844,2.2e-06,0,0,0
"281",0,0,0.0014490473,0.0024170081,2.4e-06,0,0,0
"282",0,0,0.0023882953,0.0024063439,1.1e-06,0,0,0
"283",0,0,0.0025100102,0.0023984472,1.4e-06,0,0,0
"284",0,0,0.0025198316,0.0024015111,1.7e-06,0,0,0
"285",0,0,0.0025109767,0.0023877938,1.7e-06,0.007954408,0,0
"286",0,0,0.0025044369,0.0024014023,1.7e-06,0.004135292,0,0
"287",0,0.0023594,0.0014650118,0.0024023198,1.8e-06,0,0,0
"288",0,0,0.0011187075,0.0024005584,2.8e-06,0,0,0
"289",0,0,0.0011153311,0.0024187888,2e-06,0,0,0
"290",0,0,0.0011185852,0.0024150961,1.7e-06,0,0,0
"291",0,0,0.0011160304,0.0024184206,9e-07,0,0,0
"292",0,0,0.0011177846,0.0024224856,2e-06,0,0,0
"293",0,0,0.0011194075,0.0024262541,8e-07,0,0,0
"294",0,0,0.0011234527,0.002434489,1.7e-06,0,0,0
"295",0,0,0.0011232635,0.0024231321,9e-07,0,0,0
"296",0,0,0.0011255075,0.0024010374,2.8e-06,0,0,0
"297",0,0,0.0011229864,0.002401829,2.3e-06,0,0,0
"298",0,0,0.0011280091,0.0024114856,2.1e-06,0,0,0
"299",0,0,0.0023211825,0.0024001257,1.7e-06,0,0,0
"300",0,0,0.001520417,0.002411711,1.4e-06,0,0,0
"301",0,0,0.0011237075,0.0023924,2.3e-06,0,0,0
"302",0,0,0.0011225075,0.0024018298,1.4e-06,0,0,0
"303",0,0,0.0023584718,0.0023946998,1.2e-06,0,0,0.0003801934
"304",0,0,0.0025133896,0.0023901463,1.4e-06,0,0,0.0021493066
"305",0,0,0.0025251064,0.0023916969,1.7e-06,0,0,0
"306",0,0,0.0025196928,0.0023843641,6e-07,0,0,0
"307",0,0,0.0025230118,0.0023798922,2.2e-06,0,0,0
"308",0,0,0.0025267384,0.0023870433,1.8e-06,0,0,0
"309",0,0,0.0025240722,0.0024158126,2e-06,0,0,0
"310",0,0,0.0025578251,0.002403723,2e-06,0,0,0
"311",0,0,0.0014625819,0.0024162381,2.5e-06,0,0,0
"312",0,0.0237536967,0.0023955449,0.0024026547,2.1e-06,0,0,0
"313",0,0.2973004481,0.0025705509,0.0023857264,1.1e-06,0,0,0
"314",0,0.2657048732,0.00258547,0.0023848337,2.3e-06,0,0,0
"315",0,0.2139865494,0.0025845842,0.0023861754,2.3e-06,0,0,0
"316",0,0.3733403916,0.0025960517,0.0024316062,2.3e-06,0,0,0
"317",0,0.2075852338,0.0025856767,0.0024318472,8e-07,0,0,0
"318",0,0.3933912234,0.0025787326,0.0024044034,2e-06,0,0,0
"319",0,0.5500336475,0.002578293,0.0024119809,1.7e-06,0,0,0
"320",0,0.6024815102,0.0025705018,0.0023842762,1.8e-06,0,0,0
"321",0,0.7927967331,0.002570744,0.0022921637,1.4e-06,0,0,0
"322",0,0.4733892332,0.0025689394,0.0021021317,3.7e-06,0,0,0
"323",0,1.0719518118,0.0025796386,0.0019678524,1.7e-06,0,0,0
"324",0,1.3438157796,0.0025725609,0.0019569289,2e-06,0,0,0
"325",0,1.4373816139,0.0025648547,0.0019691088,4.9e-06,0,0,0
"326",0,1.323461657,0.0025705392,0.0020009373,0,0,0,0
"327",0,1.4132552975,0.0025833539,0.0005719254,0,0,0,0
"328",0,1.3187652787,0.0025916513,0,0,0,0,0
"329",0,1.3937610835,0.002586955,0,0,0,0,0
"330",0,1.3007371451,0.0025821601,0,0,0,0,0
"331",0,1.3611367757,0.002581999,0,0,0,0,0
"332",0,1.3031938027,0.0025832044,0,0,0,0,0
"333",0,1.4024558042,0.0025525602,0,0,0,0,0
"334",0,1.3912886326,0.0025752877,0,0,0,0,0
"335",0,1.3788644701,0.0014317388,0,0,0,0,0
"336",0,1.4004294508,0.0021873296,0,0,0,0,0
"337",0,1.9574509825,0.0022400833,0,0,0,0,0
"338",0,1.9847000672,0.0022371868,0,0,0,0,0
"339",0,1.580567819,0.0005381423,0,0,0,0,0
"340",0,1.4011387308,3.84e-05,0,0,0,0,0
"341",0,1.3532741557,2.55e-05,0,0,0,0,0
"342",0,1.4153923674,0,0,0,0,0,0
"343",0,1.320764063,2.43e-05,0,0,0,0,0
"344",0,1.4345687478,0,0,0,0,0,0
"345",0,1.3114576326,0,0,0,0,0,0
"346",0,1.4393213265,0.0016847,0,0,0,0,0
"347",0,1.2908139075,0.0010832375,0,0,0,0,0
"348",0,1.4715362168,0.0008686876,0.00076986,0,0,0,0
"349",0,1.2741396661,0.0006373749,0,0,0,0,0
"350",0,1.4796575966,3.8566e-05,0,0,0,0,0
"351",0,1.2490733798,0.0024741572,0,9e-07,0,0,0
"352",0,1.5111116805,0.0025699536,0.0017742754,1.4e-06,0,0,0
"353",0,1.2277730699,0.002557743,0.002006195,0,0,0,0
"354",0,1.5447453482,0.0025548011,0.0020846745,1.7e-06,0,0,0
"355",0,1.2483616053,0.0025612331,0.0023291251,3e-07,0,0,0
"356",0,1.5397767905,0.0025586264,0.0023851846,2e-06,0,0,0
"357",0,1.493239739,0.0025486039,0.0024261121,1.1e-06,0,0,0
"358",0,1.5910532121,0.0025659642,0.0024190053,9e-07,0,0,0
"359",0,1.560169471,0.0014296071,0.0024251102,1.4e-06,0,0,0
"360",0,1.8150449967,0.0023579762,0.0024269398,6e-07,0,0,0
"361",0,1.477154689,0.0025523785,0.0024403495,1.7e-06,0,0,0
"362",0,1.4968668451,0.0025716385,0.0024478018,1.2e-06,0,0,0
"363",0,1.4252905886,0.0025696782,0.0024577737,2.2e-06,0,0,0
"364",0,1.4091406217,0.0025540922,0.0024643508,2e-06,0,0,0
"365",0,1.2758111877,0.0025436572,0.0024498952,3.2e-06,0,0,0
"366",0,1.2686151423,0.0025437248,0.0024421723,2.6e-06,0,0,0
"367",0,1.2486158006,0.002543604,0.0024454289,1.4e-06,0,0,0
"368",0,1.243123488,0.0025480407,0.0024305792,1.2e-06,0,0,0
"369",0,1.2646344335,0.002565571,0.0024309542,1.7e-06,0,0,0
"370",0,0.4834145515,0.0025504207,0.0024544474,2e-06,0,0,0
"371",0,0.2091922365,0.0015259846,0.0024205751,2.2e-06,0,0,0
"372",0,0.2102226007,0.0023324698,0.0024270744,1.7e-06,0,0,0
"373",0,0.2164774553,0.0025426601,0.0024082091,2.9e-06,0,0,0
"374",0,0.2081276663,0.0025281171,0.0024073439,1.4e-06,0,0,0
"375",0,0.1084505163,0.0025640567,0.0023961339,1.8e-06,0,0,0
"376",0,0.087995961,0.0025575054,0.0024136499,2e-06,0,0,0
"377",0,0,0.0014669059,0.0024185463,1.4e-06,0,0,0
"378",0,0,0.0024047519,0.0024226896,2e-06,0,0,0
"379",0,0,0.0025351714,0.0024218173,2e-06,0,0,0
"380",0,0,0.0025621879,0.0024074195,2.6e-06,0,0,0
"381",0,0,0.0025571512,0.0023952795,3.5e-06,0.0081093674,0,0
"382",0,0,0.0025573913,0.0023897206,2.6e-06,0.0043214326,0,0
"383",0,0.0005142,0.0015086091,0.002411877,8e-07,0,0,0
"384",0,0,0.0011238075,0.0024125256,1.5e-06,0,0,0
"385",0,0,0.0011212088,0.0023926634,1.1e-06,0,0,0
"386",0,0,0.0011230625,0.0024040052,2.3e-06,0,0,0
"387",0,0.0002685,0.0011231977,0.0023938243,2e-06,0,0,0
"388",0,0,0.0011346623,0.0023970888,9e-07,0,0,0
"389",0,0,0.0011396533,0.0024173793,3.1e-06,0,0,0
"390",0,0,0.0011369629,0.0024282792,1.2e-06,0,0,0
"391",0,0.0074264,0.001129761,0.002425112,1.7e-06,0,0,0
"392",0,0,0.001127454,0.0024382389,2.6e-06,0,0,0
"393",0,0,0.0011134075,0.0024379986,3.2e-06,0,0,0
"394",0,0,0.0011148613,0.0023937001,2.8e-06,0,0,0
"395",0,0,0.0022822928,0.0023911127,1.8e-06,0,0,0
"396",0,0,0.0015498547,0.0023990463,2.9e-06,0,0,0
"397",0,0,0.0011347075,0.0023824435,3.7e-06,0,0,0
"398",0,0,0.0011380075,0.0023913599,3.1e-06,0,0,0
"399",0,0,0.0023574796,0.0023965016,2e-06,0,0,0.000207144
"400",0,0,0.0025291535,0.0024060635,2.6e-06,0,0,0.002427256
"401",0,0,0.0025169204,0.0023836859,1.4e-06,0,0,0
"402",0,0,0.0025226398,0.0023795219,3.2e-06,0,0,0
"403",0,0,0.0025274746,0.0023878705,3.4e-06,0,0,0
"404",0,0,0.002524292,0.0023827149,3.1e-06,0,0,0
"405",0,0,0.0025202048,0.0024111465,1.8e-06,0,0,0
"406",0,0,0.0025195476,0.0024121415,2e-06,0,0,0
"407",0,0,0.0014865977,0.0024102131,1.7e-06,0,0,0
