"","V1","V2"
"8595",16.6134275082,NA
"8596",15.4313890368,NA
"8597",17.1963442743,NA
"8598",15.3519552626,NA
"8599",15.6364257847,NA
"8600",16.0047302032,NA
"8601",16.7805023326,NA
"8602",16.1833843771,NA
"8603",15.5285012973,NA
"8604",14.7337637142,NA
"8605",14.5959216942,NA
"8606",14.7995367046,NA
"8607",15.5514711947,NA
"8608",15.5652185767,NA
"8609",15.3477702585,NA
"8610",15.2018666045,NA
"8611",15.1718164603,NA
"8612",15.941311024,NA
"8613",17.1209628435,NA
"8614",16.5402572147,NA
"8615",15.6636560233,NA
"8616",15.6451711851,NA
"8617",15.6918476743,NA
"8618",15.4403116121,NA
"8619",15.1335801912,NA
"8620",15.0431259371,NA
"8621",15.0497642315,NA
"8622",15.0879922087,NA
"8623",15.2119182953,NA
"8624",15.2097965714,NA
"8625",15.205077923,NA
"8626",15.2004010654,NA
"8627",15.0537497316,NA
"8628",14.914584954,NA
"8629",13.8204672285,NA
"8630",12.7043668849,NA
"8631",12.9820179908,NA
"8632",13.8225332623,NA
"8633",13.8069084588,NA
"8634",13.7981681906,NA
"8635",13.2122849475,NA
"8636",11.9758589283,NA
"8637",11.2422723115,NA
"8638",10.9074481865,NA
"8639",10.6861179754,NA
"8640",11.4549968185,NA
"8641",11.7762725689,NA
"8642",10.8250644517,NA
"8643",9.9651286115,NA
"8644",10.1421258139,NA
"8645",9.626481662,NA
"8646",9.4975496578,NA
"8647",8.6121701892,NA
"8648",8.6354661743,NA
"8649",8.6583711554,NA
"8650",8.3322775356,NA
"8651",8.9314666306,NA
"8652",9.1274921109,NA
"8653",8.6319577218,NA
"8654",8.6498214877,NA
"8655",8.6757435004,NA
"8656",8.5575887588,NA
"8657",8.817783401,NA
"8658",8.8586727881,NA
"8659",9.0502137955,NA
"8660",8.6909969908,NA
"8661",9.5440552319,NA
"8662",9.5446895488,NA
"8663",10.1994927515,NA
"8664",10.3600938645,NA
"8665",10.641533579,NA
"8666",11.1374113294,NA
"8667",11.6725028783,NA
"8668",13.3082314226,NA
"8669",14.4285059616,NA
"8670",16.2220173592,NA
"8671",15.6015873886,NA
"8672",18.5254701156,NA
"8673",16.0193756653,NA
"8674",17.4615327279,NA
"8675",17.312550505,NA
"8676",17.2151867492,NA
"8677",15.8248762971,NA
"8678",18.9658359914,NA
"8679",20.0251555718,NA
"8680",17.755548968,NA
"8681",17.1318645617,NA
"8682",18.0346738792,NA
"8683",17.7520829183,NA
"8684",18.0811864831,NA
"8685",16.6512872515,NA
"8686",16.9659834454,NA
"8687",15.9592271746,NA
"8688",17.3234686869,NA
"8689",18.0350912218,NA
"8690",17.5975645648,NA
"8691",17.3271518918,NA
"8692",18.7024430343,NA
"8693",17.1812381449,NA
"8694",17.5560704074,NA
"8695",16.379449879,NA
"8696",15.2668422821,NA
"8697",14.3805666959,NA
"8698",15.9095962312,NA
"8699",16.8672418762,NA
"8700",16.0037720321,NA
"8701",15.5106602406,NA
"8702",15.5352482427,NA
"8703",15.7528188353,NA
"8704",15.36556157,NA
"8705",15.7998786501,NA
"8706",16.9965930609,NA
"8707",17.3736634806,NA
"8708",17.7286504321,NA
"8709",16.9744227765,NA
"8710",16.5570448478,NA
"8711",16.1721419879,NA
"8712",15.7877197263,NA
"8713",15.5461485187,NA
"8714",15.3535145632,NA
"8715",15.2588370807,NA
"8716",15.2052101754,NA
"8717",15.0781564727,NA
"8718",14.2084221799,NA
"8719",13.7137206807,NA
"8720",13.8424335929,NA
"8721",14.042160409,NA
"8722",15.2184534438,NA
"8723",15.2091579821,NA
"8724",15.1140176006,NA
"8725",13.8331649827,NA
"8726",13.8189457452,NA
"8727",14.4549489542,NA
"8728",15.1630433428,NA
"8729",13.9700672136,NA
"8730",12.8901748694,NA
"8731",12.0730423006,NA
"8732",11.8019343945,NA
"8733",11.4912674615,NA
"8734",10.7231427564,NA
"8735",10.786914277,NA
"8736",9.7441511567,NA
"8737",9.9647848467,NA
"8738",9.0174753734,NA
"8739",9.2264857111,NA
"8740",9.9700112576,NA
"8741",9.6161788982,NA
"8742",8.8943127818,NA
"8743",9.0317328864,NA
"8744",8.1717499981,NA
"8745",8.1633057844,NA
"8746",8.5751759125,NA
"8747",7.937986925,NA
"8748",7.9233739435,NA
"8749",8.0881217227,NA
"8750",8.8607022866,NA
"8751",8.1181546923,NA
"8752",8.3735090053,NA
"8753",8.2237062741,NA
"8754",8.6173937379,NA
"8755",8.2973498075,NA
"8756",8.8515098101,NA
"8757",10.096272678,NA
"8758",9.9895727597,NA
"8759",10.2850238216,NA
"8760",10.2064874993,NA
"8761",10.6249656558,NA
"8762",10.0431720128,NA
"8763",10.6615863335,NA
"8764",14.3313645551,NA
"8765",15.5968693215,NA
"8766",14.3683522779,NA
"8767",14.83064706,NA
"8768",13.2195633257,NA
"8769",16.0920363531,NA
"8770",17.2333529598,NA
"8771",16.497351865,NA
"8772",16.8455710986,NA
"8773",15.6950873438,NA
"8774",17.4522946889,NA
"8775",17.7468792826,NA
"8776",20.7824624641,NA
"8777",15.8280457945,NA
"8778",14.7983879997,NA
"8779",15.7712910027,NA
"8780",16.4622348584,NA
"8781",18.1660921734,NA
"8782",18.7117338411,NA
"8783",16.3934340641,NA
"8784",14.7151258669,NA
"8785",15.9423957594,NA
"8786",15.6925352505,NA
"8787",16.1532348089,NA
"8788",15.0703812827,NA
"8789",14.8667533269,NA
"8790",14.0778283699,NA
"8791",14.5302109867,NA
"8792",15.0079878737,NA
"8793",14.8397640694,NA
"8794",14.2069467246,NA
"8795",13.3816532454,NA
"8796",13.7462719971,NA
"8797",15.5098578475,NA
"8798",16.4617533729,NA
"8799",15.3611988012,NA
"8800",14.9283173713,NA
"8801",15.1130704936,NA
"8802",16.2106864077,NA
"8803",18.3252163831,NA
"8804",18.2090484979,NA
"8805",19.514231006,NA
"8806",18.9282710792,NA
"8807",18.1827339106,NA
"8808",17.2859835081,NA
"8809",16.4941744672,NA
"8810",15.9999209821,NA
"8811",15.2547125036,NA
"8812",14.224109261,NA
"8813",13.9545689921,NA
"8814",12.6905946608,NA
"8815",13.5660456719,NA
"8816",13.918456751,NA
"8817",15.212667916,NA
"8818",15.0715268894,NA
"8819",15.0539990648,NA
"8820",13.9557296458,NA
"8821",15.1735890828,NA
"8822",14.0168165064,NA
"8823",14.1514611413,NA
"8824",14.3642542325,NA
"8825",14.0409715096,NA
"8826",12.4525537651,NA
"8827",10.909751196,NA
"8828",9.7951829726,NA
"8829",9.9564365815,NA
"8830",10.1641024585,NA
"8831",9.9146278792,NA
"8832",9.2650038479,NA
"8833",8.9543706643,NA
"8834",8.9285515102,NA
"8835",8.8885537069,NA
"8836",8.5059051429,NA
"8837",8.5235596603,NA
"8838",8.7329983517,NA
"8839",9.1862091728,NA
"8840",8.8780701433,NA
"8841",8.9320703191,NA
"8842",9.2805657786,NA
"8843",8.8584848547,NA
"8844",9.0124732466,NA
"8845",9.1170201127,NA
"8846",8.7865581733,NA
"8847",8.6242798993,NA
"8848",8.8245601174,NA
"8849",10.1375016798,NA
"8850",9.230681071,NA
"8851",9.3928184523,NA
"8852",10.6805406353,NA
"8853",12.5303408979,NA
"8854",12.4375144672,NA
"8855",14.1741881554,NA
"8856",15.2365598796,NA
"8857",13.5501774829,NA
"8858",15.1784727711,NA
"8859",13.5396948319,NA
"8860",14.5932059807,NA
"8861",14.462380896,NA
"8862",14.3899934523,NA
"8863",15.266615877,NA
"8864",16.1039497543,NA
"8865",16.6675462066,NA
"8866",17.6027740245,NA
"8867",16.6385123535,NA
"8868",16.5119305168,NA
"8869",19.1031684907,NA
"8870",17.4221489507,NA
"8871",17.9116141488,NA
"8872",16.501086757,NA
"8873",16.1841729328,NA
"8874",14.9818170869,NA
"8875",16.2197808275,NA
"8876",15.0985469513,NA
"8877",17.3158834832,NA
"8878",18.4355975915,NA
"8879",17.0569779187,NA
"8880",15.7344435606,NA
"8881",15.7775380459,NA
"8882",14.8612996624,NA
"8883",14.4626936298,NA
"8884",14.649771795,NA
"8885",15.1577165567,NA
"8886",15.2796334765,NA
"8887",16.9320426422,NA
"8888",16.3637218043,NA
"8889",16.327756177,NA
"8890",18.4483783309,NA
"8891",16.8158625243,NA
"8892",17.0747116424,NA
"8893",16.5417112896,NA
"8894",15.4143820683,NA
"8895",15.5824192631,NA
"8896",15.6591161935,NA
"8897",15.9199489515,NA
"8898",16.0342839407,NA
"8899",17.5078686137,NA
"8900",15.7766442549,NA
"8901",15.6304364488,NA
"8902",16.7662518638,NA
"8903",16.0401121864,NA
"8904",15.6881016605,NA
"8905",15.4253983472,NA
"8906",15.2504720772,NA
"8907",15.1093780193,NA
"8908",15.1904067179,NA
"8909",15.1973377451,NA
"8910",15.2006967063,NA
"8911",15.2122778723,NA
"8912",15.2059104424,NA
"8913",15.2041632059,NA
"8914",15.2100304315,NA
"8915",15.203943286,NA
"8916",15.1792153857,NA
"8917",15.3703433209,NA
"8918",15.1521951795,NA
"8919",13.428993272,NA
"8920",13.2517927181,NA
"8921",13.5016571333,NA
"8922",12.4956126836,NA
"8923",11.9534675486,NA
"8924",11.292377485,NA
"8925",10.8534918513,NA
"8926",10.4833179827,NA
"8927",9.1967038788,NA
"8928",8.7774744429,NA
"8929",8.5815082097,NA
"8930",8.2505574061,NA
"8931",8.3242862259,NA
"8932",8.2549413473,NA
"8933",8.3868639903,NA
"8934",8.2473135249,NA
"8935",8.6836966037,NA
"8936",8.3908203972,NA
"8937",8.5245891776,NA
"8938",8.5189263786,NA
"8939",8.6790920616,NA
"8940",8.836768822,NA
"8941",9.1856577972,NA
"8942",8.806010401,NA
"8943",8.6643594396,NA
"8944",8.3467473076,NA
"8945",9.4612151127,NA
"8946",9.717852488,NA
"8947",11.5956381485,NA
"8948",10.3116778091,NA
"8949",11.4097590155,NA
"8950",12.8309906521,NA
"8951",13.5178251103,NA
"8952",13.6686435079,NA
"8953",14.2709948767,NA
"8954",15.5889868596,NA
"8955",14.8420202127,NA
"8956",15.7493718171,NA
"8957",16.2315258644,NA
"8958",16.6256880603,NA
"8959",16.0097530105,NA
"8960",16.0056292896,NA
"8961",17.2214030215,NA
"8962",15.8450527402,NA
"8963",15.0503109146,NA
"8964",14.3027668551,NA
"8965",15.8443642184,NA
"8966",15.4011180766,NA
"8967",14.4271787023,NA
"8968",14.8578447656,NA
"8969",14.9317519966,NA
"8970",16.4227502841,NA
"8971",18.2052828341,NA
"8972",15.3186530907,NA
"8973",16.1132892156,NA
"8974",18.0462975952,NA
"8975",16.6043089581,NA
"8976",15.2794845051,NA
"8977",15.6550789994,NA
"8978",16.1098238894,NA
"8979",16.1019090227,NA
"8980",14.626469837,NA
"8981",15.1622750287,NA
"8982",15.2828217095,NA
"8983",18.0298211936,NA
"8984",15.1704750826,NA
"8985",14.9997307334,NA
"8986",15.8747943972,NA
"8987",15.2914146391,NA
"8988",17.2651919639,NA
"8989",17.0559898292,NA
"8990",17.1554008379,NA
"8991",15.5502579649,NA
"8992",14.7112820852,NA
"8993",15.9957344161,NA
"8994",15.6817497475,NA
"8995",16.4752869924,NA
"8996",17.4619665971,NA
"8997",18.3016632911,NA
"8998",18.4680692864,NA
"8999",17.7546211772,NA
"9000",16.9359389422,NA
"9001",16.1599673211,NA
"9002",15.646370653,NA
"9003",15.3547571654,NA
"9004",15.2233082833,NA
"9005",15.2073297321,NA
"9006",15.2031049066,NA
"9007",15.2076649016,NA
"9008",15.1939485714,NA
"9009",15.1863815196,NA
"9010",15.1907948897,NA
"9011",15.1926802847,NA
"9012",15.1099824601,NA
"9013",13.8210301799,NA
"9014",15.0207405889,NA
"9015",15.1563735171,NA
"9016",15.1561303506,NA
"9017",14.045451667,NA
"9018",13.8064513555,NA
"9019",12.6383486374,NA
"9020",11.1619288905,NA
"9021",10.3358420069,NA
"9022",9.9517701113,NA
"9023",10.0604989797,NA
"9024",9.7907766714,NA
"9025",9.2512182769,NA
"9026",9.334984352,NA
"9027",9.0413829576,NA
"9028",8.254992307,NA
"9029",8.6873053321,NA
"9030",8.3835635758,NA
"9031",8.4672090352,NA
"9032",8.4321759437,NA
"9033",8.2862230189,NA
"9034",8.6179056454,NA
"9035",8.6419678644,NA
"9036",8.9584645443,NA
"9037",9.203549274,NA
"9038",8.9882532301,NA
"9039",8.7838489323,NA
"9040",9.2176308434,NA
"9041",9.7410131559,NA
"9042",10.4130580299,NA
"9043",9.4710212494,NA
"9044",10.2542048478,NA
"9045",11.0826417007,NA
"9046",14.1973508263,NA
"9047",15.1782859256,NA
"9048",15.2310260213,NA
"9049",15.48834787,NA
"9050",14.8673517213,NA
"9051",15.2170448947,NA
"9052",16.080458771,NA
"9053",15.5347594744,NA
"9054",15.0470750117,NA
"9055",16.7179410606,NA
"9056",14.6038006808,NA
"9057",15.2407851128,NA
"9058",16.4551735751,NA
"9059",17.8970820487,NA
"9060",16.1265345026,NA
"9061",16.0789382309,NA
"9062",17.3065374184,NA
"9063",17.3806458288,NA
"9064",14.4734254119,NA
"9065",15.9264580505,NA
"9066",15.5463633014,NA
"9067",18.3062863674,NA
"9068",17.7894142544,NA
"9069",19.2852951052,NA
"9070",19.0452753727,NA
"9071",16.7011139493,NA
"9072",17.7791799126,NA
"9073",16.5748779467,NA
"9074",16.8201420967,NA
"9075",16.8672399891,NA
"9076",15.9428412794,NA
"9077",15.9511502601,NA
"9078",15.4468852488,NA
"9079",14.8711688662,NA
"9080",16.2630825913,NA
"9081",16.0619551031,NA
"9082",16.4053781102,NA
"9083",16.6021426707,NA
"9084",15.70622591,NA
"9085",14.8971304952,NA
"9086",16.2907087371,NA
"9087",17.4755368089,NA
"9088",16.2038543952,NA
"9089",16.6530837638,NA
"9090",16.2785807517,NA
"9091",16.2823553376,NA
"9092",16.1670288138,NA
"9093",15.8197159003,NA
"9094",15.7501546623,NA
"9095",15.6327450578,NA
"9096",15.5030453473,NA
"9097",15.4009959536,NA
"9098",15.336671222,NA
"9099",15.2362118775,NA
"9100",15.2032163111,NA
"9101",15.2017466603,NA
"9102",15.1991572668,NA
"9103",15.2022778067,NA
"9104",15.2095505061,NA
"9105",15.2043008185,NA
"9106",15.1970697447,NA
"9107",15.1940635811,NA
"9108",15.0916182974,NA
"9109",15.1553696342,NA
"9110",15.1628576667,NA
"9111",15.0033851453,NA
"9112",14.0015673746,NA
"9113",13.0505443729,NA
"9114",12.3107174487,NA
"9115",11.2618950749,NA
"9116",10.3161545165,NA
"9117",10.5184068961,NA
"9118",9.8134174151,NA
"9119",9.7644860019,NA
"9120",9.0731592966,NA
"9121",8.7234958721,NA
"9122",8.76626831,NA
"9123",8.3826504701,NA
"9124",8.6535103221,NA
"9125",8.5521699627,NA
"9126",8.3523662655,NA
"9127",8.8237498076,NA
"9128",9.0354940315,NA
"9129",9.4952035096,NA
"9130",9.4486761076,NA
"9131",8.2326282512,NA
"9132",8.1760152491,NA
"9133",8.4347437532,NA
"9134",8.1485782071,NA
"9135",8.3038402435,NA
"9136",8.6239483576,NA
"9137",9.8972915697,NA
"9138",10.0533439364,NA
"9139",10.3116773502,NA
"9140",10.8811424529,NA
"9141",11.8651131995,NA
"9142",12.6492350575,NA
"9143",13.0081686711,NA
"9144",13.6067216296,NA
"9145",14.7410299181,NA
"9146",15.6243618522,NA
"9147",16.1892162605,NA
"9148",15.954135881,NA
"9149",15.6338560983,NA
"9150",14.0675249152,NA
"9151",15.9117739988,NA
"9152",17.3875270828,NA
"9153",17.317496089,NA
"9154",18.7672864786,NA
"9155",18.0354664014,NA
"9156",14.2756200417,NA
"9157",15.8752764168,NA
"9158",14.6979986975,NA
"9159",16.1528981444,NA
"9160",17.0132729758,NA
"9161",15.6081536548,NA
"9162",14.7334352979,NA
"9163",15.3955068532,NA
"9164",15.4686237864,NA
"9165",14.1060973921,NA
"9166",15.126336286,NA
"9167",15.3529818072,NA
"9168",16.8033005287,NA
"9169",18.272435227,NA
"9170",17.5965052333,NA
"9171",17.8334519903,NA
"9172",15.2412143974,NA
"9173",13.6258118407,NA
"9174",12.70684709,NA
"9175",13.7188554472,NA
"9176",13.8894735366,NA
"9177",13.6994687964,NA
"9178",13.9584349407,NA
"9179",13.7074014213,NA
"9180",14.7566458914,NA
"9181",16.5705668779,NA
"9182",16.6202345689,NA
"9183",14.9491906817,NA
"9184",15.8813138818,NA
"9185",16.0413264086,NA
"9186",15.6188225377,NA
"9187",17.4661492698,NA
"9188",16.4840319197,NA
"9189",17.8460131185,NA
"9190",18.751571743,NA
"9191",18.8231111538,NA
"9192",17.527279467,NA
"9193",17.0367371814,NA
"9194",16.1231383622,NA
"9195",15.509552544,NA
"9196",15.2516547421,NA
"9197",15.1937786263,NA
"9198",15.1871514344,NA
"9199",15.1884590018,NA
"9200",15.1922341546,NA
"9201",15.1920942703,NA
"9202",15.1940006229,NA
"9203",15.1926451078,NA
"9204",15.1075057433,NA
"9205",15.1678981424,NA
"9206",15.1583088342,NA
"9207",15.14706489,NA
"9208",15.1567793905,NA
"9209",14.4141823781,NA
"9210",14.7294433953,NA
"9211",13.5237571249,NA
"9212",12.550022902,NA
"9213",12.1727213405,NA
"9214",11.8625166777,NA
"9215",11.512923051,NA
"9216",11.1335660427,NA
"9217",10.7046610269,NA
"9218",10.8413078223,NA
"9219",10.6299316217,NA
"9220",10.5336685566,NA
"9221",10.6522764835,NA
"9222",10.3211297312,NA
"9223",10.6954490407,NA
"9224",10.5081297841,NA
"9225",10.4608936229,NA
"9226",10.7344797644,NA
"9227",11.1578660786,NA
"9228",10.2267636396,NA
"9229",10.1567933474,NA
"9230",10.0051548893,NA
"9231",10.1811431475,NA
"9232",10.4925928069,NA
"9233",11.2517444414,NA
"9234",11.1422136909,NA
"9235",11.1195621375,NA
"9236",11.2319045924,NA
"9237",12.8192966422,NA
"9238",13.8469175544,NA
"9239",15.1847956756,NA
"9240",15.1689730896,NA
"9241",15.4588257339,NA
"9242",15.693148039,NA
"9243",15.9193613642,NA
"9244",16.6027780973,NA
"9245",17.0110960127,NA
"9246",17.4504029375,NA
"9247",15.9964189549,NA
"9248",16.9297595398,NA
"9249",17.291926173,NA
"9250",18.868192642,NA
"9251",19.0315411573,NA
"9252",18.723783437,NA
"9253",17.5829701811,NA
"9254",18.0354108329,NA
"9255",18.4798456947,NA
"9256",18.6975323134,NA
"9257",21.6100041693,NA
"9258",18.0304157474,NA
"9259",16.9293605598,NA
"9260",17.8923467974,NA
"9261",18.9266150969,NA
"9262",18.8461161056,NA
"9263",16.735837972,NA
"9264",17.6948646026,NA
"9265",19.2895616301,NA
"9266",16.9090438166,NA
"9267",15.1934575131,NA
"9268",15.6195415216,NA
"9269",15.6504399905,NA
"9270",16.6864970485,NA
"9271",17.3433652744,NA
"9272",16.7711258867,NA
"9273",16.543071311,NA
"9274",15.854763508,NA
"9275",13.8128310228,NA
"9276",15.8989311596,NA
"9277",17.6584339846,NA
"9278",17.9470767366,NA
"9279",20.600993587,NA
"9280",19.4556720721,NA
"9281",17.1209622294,NA
"9282",17.2108048707,NA
"9283",18.314692425,NA
"9284",16.6529940786,NA
"9285",18.7754897958,NA
"9286",18.3681072476,NA
"9287",18.5822950042,NA
"9288",18.2272304944,NA
"9289",17.3103771104,NA
"9290",16.3466823818,NA
"9291",15.6709936513,NA
"9292",15.2926410688,NA
"9293",15.2015945492,NA
"9294",15.2024790786,NA
"9295",15.2008631114,NA
"9296",15.2018654506,NA
"9297",15.2024571257,NA
"9298",15.2018890059,NA
"9299",15.2009025299,NA
"9300",15.1024858771,NA
"9301",15.1675222172,NA
"9302",15.1735905148,NA
"9303",15.1504944737,NA
"9304",14.7073119053,NA
"9305",14.0398955711,NA
"9306",13.55081481,NA
"9307",12.6618908689,NA
"9308",11.7861227775,NA
"9309",11.3329036169,NA
"9310",11.0315340099,NA
"9311",11.2760197075,NA
"9312",11.7071877884,NA
"9313",11.3737549223,NA
"9314",11.1668953822,NA
"9315",9.7013799998,NA
"9316",8.6287500535,NA
"9317",8.9538819438,NA
"9318",8.6405054667,NA
"9319",8.6041865905,NA
"9320",8.7557794918,NA
"9321",8.820205387,NA
"9322",9.1414933932,NA
"9323",8.658873519,NA
"9324",7.7848806374,NA
"9325",8.2876140045,NA
"9326",8.2242077716,NA
"9327",8.2675971753,NA
"9328",8.530930205,NA
"9329",8.6658228424,NA
"9330",8.4740971997,NA
"9331",8.4808374453,NA
"9332",8.8013346219,NA
"9333",9.9832837442,NA
"9334",9.8899522088,NA
"9335",11.7750127535,NA
"9336",10.6276137973,NA
"9337",10.5357416288,NA
"9338",11.4904813997,NA
"9339",12.6017031228,NA
"9340",13.2346629835,NA
"9341",13.0482000479,NA
"9342",14.4199621625,NA
"9343",15.2091803751,NA
"9344",17.070105221,NA
"9345",17.0418218975,NA
"9346",20.0195965804,NA
"9347",19.1603456562,NA
"9348",18.1782307399,NA
"9349",17.9986150309,NA
"9350",17.4374515653,NA
"9351",17.6973816304,NA
"9352",17.5989553285,NA
"9353",19.1357688,NA
"9354",21.1127439613,NA
"9355",19.9034346694,NA
"9356",19.6511394469,NA
"9357",17.8703986915,NA
"9358",20.1354588886,NA
"9359",20.8235987341,NA
"9360",18.1306579739,NA
"9361",18.2150280954,NA
"9362",16.3977196846,NA
"9363",17.6702696212,NA
"9364",18.8429246495,NA
"9365",19.145844437,NA
"9366",17.626911131,NA
"9367",17.5517735474,NA
"9368",16.8989667929,NA
"9369",16.5071317958,NA
"9370",17.4452280797,NA
"9371",15.907003442,NA
"9372",18.1171096248,NA
"9373",16.4620101465,NA
"9374",16.1402067207,NA
"9375",16.4528400094,NA
"9376",16.6503182648,NA
"9377",16.3978394576,NA
"9378",14.8152277428,NA
"9379",17.2496773542,NA
"9380",18.5638611228,NA
"9381",18.3107757697,NA
"9382",18.345343791,NA
"9383",18.5538320927,NA
"9384",17.6952643766,NA
"9385",16.6292829829,NA
"9386",15.9978697324,NA
"9387",15.5738805428,NA
"9388",15.2847128768,NA
"9389",15.1815207738,NA
"9390",15.1856341006,NA
"9391",15.1853531433,NA
"9392",15.1903423263,NA
"9393",15.1915468825,NA
"9394",15.198036387,NA
"9395",15.199848511,NA
"9396",15.1047558653,NA
"9397",15.1538302839,NA
"9398",15.1566807683,NA
"9399",15.1588275217,NA
"9400",15.1472491141,NA
"9401",14.0272293635,NA
"9402",13.8196773683,NA
"9403",12.7383426672,NA
"9404",13.4091615318,NA
"9405",12.7078353272,NA
"9406",11.5714381342,NA
"9407",11.4516350471,NA
"9408",10.8220130439,NA
"9409",10.7104959711,NA
"9410",9.8772353379,NA
"9411",9.4101200312,NA
"9412",10.3843704732,NA
"9413",9.3474983617,NA
"9414",9.4962372948,NA
"9415",9.6746028593,NA
"9416",8.8021396095,NA
"9417",8.6216331992,NA
"9418",9.0880041115,NA
"9419",8.6705756486,NA
"9420",8.2034401211,NA
"9421",8.3142438936,NA
"9422",8.5902717116,NA
"9423",8.8235869957,NA
"9424",8.7360965313,NA
"9425",8.5211688097,NA
"9426",8.7964565936,NA
"9427",9.1109720631,NA
"9428",8.8755272388,NA
"9429",10.2542651359,NA
"9430",10.6564031876,NA
"9431",10.2257582028,NA
"9432",10.2320222506,NA
"9433",11.3688342096,NA
"9434",12.3643879719,NA
"9435",12.3381642789,NA
"9436",12.7087381366,NA
"9437",12.9893984385,NA
"9438",13.472049895,NA
"9439",14.1573637587,NA
"9440",12.7636264704,NA
"9441",15.3028257698,NA
"9442",21.4285780621,NA
"9443",17.9989878814,NA
"9444",15.4773245563,NA
"9445",15.0687712768,NA
"9446",16.2807758599,NA
"9447",17.5226759024,NA
"9448",17.7575077895,NA
"9449",16.4097642498,NA
"9450",17.6913371253,NA
"9451",19.457330513,NA
"9452",21.1473051357,NA
"9453",23.3132980087,NA
"9454",22.5296978635,NA
"9455",20.5654404477,NA
"9456",18.3410739491,NA
"9457",20.8629589743,NA
"9458",20.6672176069,NA
"9459",17.8208893314,NA
"9460",16.5216114138,NA
"9461",15.5564742141,NA
"9462",16.1124854727,NA
"9463",13.758045086,NA
"9464",13.8334941491,NA
"9465",15.8488222625,NA
"9466",15.7853539443,NA
"9467",17.4411575644,NA
"9468",15.2534153468,NA
"9469",14.9889619021,NA
"9470",13.420947919,NA
"9471",14.9300228308,NA
"9472",15.4110040299,NA
"9473",17.1861462311,NA
"9474",16.2524989286,NA
"9475",18.0940663894,NA
"9476",20.096724585,NA
"9477",17.6036368554,NA
"9478",18.6170821366,NA
"9479",18.7596805972,NA
"9480",17.8585563997,NA
"9481",16.740990253,NA
"9482",16.0818662075,NA
"9483",15.5357120234,NA
"9484",15.0979322263,NA
"9485",14.4645153895,NA
"9486",13.7029196073,NA
"9487",13.7209777422,NA
"9488",13.8523116051,NA
"9489",13.8633864416,NA
"9490",14.6658780562,NA
"9491",15.219756302,NA
"9492",15.1267240258,NA
"9493",15.1710738844,NA
"9494",14.6271214364,NA
"9495",13.8039257936,NA
"9496",12.9830118217,NA
"9497",11.9668696402,NA
"9498",12.1794345546,NA
"9499",12.0053041291,NA
"9500",11.1284756936,NA
"9501",10.5106630789,NA
"9502",10.2764963528,NA
"9503",9.5998902069,NA
"9504",8.8054545879,NA
"9505",9.453920195,NA
"9506",8.7989545235,NA
"9507",8.9824779783,NA
"9508",9.9213023124,NA
"9509",9.832504938,NA
"9510",8.4863925785,NA
"9511",8.3694618849,NA
"9512",8.584135589,NA
"9513",8.948573713,NA
"9514",8.5620366596,NA
"9515",8.5886606028,NA
"9516",8.3106941329,NA
"9517",8.6063065012,NA
"9518",8.139872417,NA
"9519",8.2668704939,NA
"9520",8.8005825939,NA
"9521",9.3890723044,NA
"9522",9.6186251322,NA
"9523",10.3154125892,NA
"9524",10.0342898849,NA
"9525",10.8571027501,NA
"9526",11.1114910069,NA
"9527",11.0476644854,NA
"9528",11.0096568162,NA
"9529",11.3597956506,NA
"9530",16.0030497407,NA
"9531",14.4567300142,NA
"9532",15.7785400287,NA
"9533",14.2161117231,NA
"9534",15.8851841209,NA
"9535",14.5848190831,NA
"9536",18.2060199689,NA
"9537",18.2901028762,NA
"9538",16.2246753951,NA
"9539",15.810729458,NA
"9540",16.5695735611,NA
"9541",16.3993482095,NA
"9542",17.9454178945,NA
"9543",18.9269012676,NA
"9544",17.7807316962,NA
"9545",16.125126494,NA
"9546",17.9918331849,NA
"9547",16.8971334055,NA
"9548",17.132422074,NA
"9549",17.5943076036,NA
"9550",19.2186383323,NA
"9551",19.5952322452,NA
"9552",19.9205849848,NA
"9553",19.4753619993,NA
"9554",16.4353871805,NA
"9555",15.5003829236,NA
"9556",16.4010233221,NA
"9557",16.4775952943,NA
"9558",16.1403080821,NA
"9559",16.412205437,NA
"9560",16.4115655963,NA
"9561",15.8220242221,NA
"9562",16.3164464479,NA
"9563",15.2228700563,NA
"9564",14.7929558951,NA
"9565",14.6498125897,NA
"9566",14.731929159,NA
"9567",14.5205284131,NA
"9568",14.6820463161,NA
"9569",13.7854548811,NA
"9570",13.769039434,NA
"9571",16.2167311906,NA
"9572",16.0567342407,NA
"9573",15.9012836774,NA
"9574",15.7422524966,NA
"9575",15.2321134906,NA
"9576",15.0055324777,NA
"9577",14.5607276183,NA
"9578",14.2860528633,NA
"9579",14.128092803,NA
"9580",13.9276236487,NA
"9581",13.8701903777,NA
"9582",13.8650580567,NA
"9583",14.0871908642,NA
"9584",15.2252471413,NA
"9585",15.2191238332,NA
"9586",15.2138889148,NA
"9587",15.2075022779,NA
"9588",15.1047996258,NA
"9589",15.1671272395,NA
"9590",15.1832465813,NA
"9591",13.4170395021,NA
"9592",12.2439434157,NA
"9593",12.3327144841,NA
"9594",11.7149786077,NA
"9595",11.5323751488,NA
"9596",10.5663263592,NA
"9597",9.7619964847,NA
"9598",9.4803215125,NA
"9599",9.2975962695,NA
"9600",8.9050248043,NA
