"","V1"
"3303",-1.7515762519
"3304",-1.1658926135
"3305",0.494578989200001
"3306",-2.5506941293
"3307",-4.6958382809
"3308",-3.1467560122
"3309",-4.3155519162
"3310",-5.2281141797
"3311",-4.3005300312
"3312",-4.4215700255
"3313",-2.2094658056
"3314",-0.307842395999998
"3315",-2.8288357159
"3316",-0.896335500199999
"3317",-3.9167840363
"3318",-1.7873707083
"3319",-3.5344054113
"3320",-0.347470196000003
"3321",0.0363447860000008
"3322",0.185736678799998
"3323",2.6303838161
"3324",1.9827472678
"3325",1.9916182529
"3326",3.197157686
"3327",2.3832772322
"3328",5.447139804
"3329",4.9159167361
"3330",4.4189734293
"3331",4.9308882138
"3332",6.3073917215
"3333",5.1833471988
"3334",7.3029894292
"3335",12.6410088986
"3336",10.1677544352
"3337",9.5168715559
"3338",9.6935113694
"3339",8.9032560357
"3340",9.5399029329
"3341",9.0757062031
"3342",8.7508657164
"3343",9.251369162
"3344",9.3137951714
"3345",6.7493346926
"3346",5.7557782814
"3347",5.9544086465
"3348",5.572721602
"3349",6.7519316786
"3350",4.7124395544
"3351",3.8619540032
"3352",3.404017227
"3353",4.0531398366
"3354",3.2595498318
"3355",1.8302921085
"3356",1.988616989
"3357",2.915556087
"3358",1.6077780958
"3359",0.273302237499999
"3360",-1.9445268701
"3361",-1.9362122079
"3362",-1.2664213578
"3363",-2.7742149824
"3364",-3.3757496005
"3365",-4.4640548349
"3366",-4.7580300771
"3367",-5.0590106568
"3368",-4.6676835766
"3369",-4.9825294801
"3370",-5.7443588545
"3371",-5.9216853249
"3372",-6.2143252394
"3373",-5.8834022494
"3374",-6.8500943159
"3375",-6.1575099694
"3376",-6.2573860288
"3377",-6.5764729936
"3378",-6.188339137
"3379",-6.3050566208
"3380",-6.3396428593
"3381",-5.8704450741
"3382",-5.8556996659
"3383",-5.7725046083
"3384",-6.094247321
"3385",-4.6056348569
"3386",-4.8095010374
"3387",-4.4779602873
"3388",-4.3028481312
"3389",-3.803992961
"3390",-3.3951537724
"3391",-1.9015801568
"3392",-0.673290893499999
"3393",1.3487249211
"3394",-1.5858967787
"3395",0.343002320500002
"3396",2.670802509
"3397",-1.85894719
"3398",-2.7746309819
"3399",0.498449065900001
"3400",-3.227059725
"3401",-2.4277091708
"3402",-1.0150284712
"3403",1.8382533525
"3404",3.723229868
"3405",2.4269694458
"3406",0.3181884603
"3407",0.678758007399995
"3408",-0.725522495299998
"3409",0.7745650922
"3410",0.440073470799998
"3411",1.6731469549
"3412",2.2668365359
"3413",0.575905809000002
"3414",4.7053150679
"3415",1.5587682754
"3416",-1.6346551212
"3417",-1.7201392574
"3418",2.3622502896
"3419",2.7023377279
"3420",0.948471137200002
"3421",0.827623796199997
"3422",2.1455875653
"3423",0.520356850999999
"3424",2.4929926014
"3425",2.1468864445
"3426",4.4883643289
"3427",5.9567285802
"3428",7.9744906031
"3429",7.0621361996
"3430",8.505559112
"3431",9.778571883
"3432",13.2295422946
"3433",11.2835919676
"3434",12.9918926499
"3435",12.6138368239
"3436",10.7224467457
"3437",8.211701036
"3438",10.1132448489
"3439",10.6140131078
"3440",8.9403842513
"3441",8.7989303132
"3442",7.4546887104
"3443",6.2000520381
"3444",4.0072726324
"3445",4.3066092211
"3446",3.2161756583
"3447",3.1576870102
"3448",3.3934996348
"3449",1.4628865286
"3450",0.567408150599999
"3451",-0.128521671199998
"3452",-0.241861549399999
"3453",0.0440626102999992
"3454",-0.8938879722
"3455",-2.8856662834
"3456",-3.4316983335
"3457",-3.995052764
"3458",-4.0806279983
"3459",-5.1647772704
"3460",-4.5179474304
"3461",-4.9118333387
"3462",-6.0582707906
"3463",-6.2034254471
"3464",-6.1925957883
"3465",-5.5281159458
"3466",-6.1134681724
"3467",-6.1942723935
"3468",-5.6237979085
"3469",-6.1849727386
"3470",-5.9903328973
"3471",-6.1195644079
"3472",-6.0582768997
"3473",-5.9155745762
"3474",-6.3110064298
"3475",-5.9035104521
"3476",-4.5769553958
"3477",-5.0469334377
"3478",-4.2931720888
"3479",-4.4090533998
"3480",-3.8210726446
"3481",-2.9082711472
"3482",-0.467956083600001
"3483",-0.273799512
"3484",-0.594591214599999
"3485",0.2650121073
"3486",-0.696595774300002
"3487",0.6107160677
"3488",-0.223361063
"3489",3.3267242051
"3490",4.3464812904
"3491",0.787506520100001
"3492",1.6569898352
"3493",1.0415200402
"3494",2.2334281313
"3495",-0.533000868800002
"3496",0.216250930300003
"3497",0.535235906100002
"3498",0.00908141839999743
"3499",0.3583413126
"3500",0.827188896100001
"3501",0.638049694199999
"3502",0.999781181700001
"3503",0.518032672699999
"3504",0.980754206299999
"3505",0.726077410000002
"3506",-0.863516600099999
"3507",0.824762424199999
"3508",2.7812418642
"3509",-0.392239069499997
"3510",0.762745435999999
"3511",0.785916118700001
"3512",-0.00453646019999709
"3513",-1.7601321077
"3514",0.604165345000002
"3515",0.713188052600003
"3516",0.4324072209
"3517",0.809809260299996
"3518",-0.0944807312000044
"3519",0.0319824328000013
"3520",-0.875005195
"3521",-0.959665454299998
"3522",0.218204422399999
"3523",1.7646521845
"3524",3.9275457032
"3525",6.1455881296
"3526",8.8083757421
"3527",5.9027045951
"3528",8.1572159859
"3529",9.8546186036
"3530",11.3521710465
"3531",12.7515629318
"3532",14.2183765341
"3533",12.8839356328
"3534",10.4038503983
"3535",12.6760179903
"3536",7.2283297214
"3537",5.1775213171
"3538",4.5448266956
"3539",6.7545853878
"3540",6.6285368447
"3541",7.8583891113
"3542",4.9867943321
"3543",5.9742995417
"3544",5.3653720971
"3545",3.3150550904
"3546",1.2824278714
"3547",-0.760264601700001
"3548",-0.810934029400002
"3549",-1.0802518199
"3550",-2.0625647403
"3551",-2.8920321346
"3552",-4.2196157392
"3553",-4.9793163457
"3554",-5.0135127449
"3555",-5.1011438838
"3556",-5.5916653672
"3557",-5.8869555986
"3558",-5.8074765098
"3559",-5.925198941
"3560",-6.4442064075
"3561",-6.5362309076
"3562",-5.5469201186
"3563",-6.0803873818
"3564",-6.7769583729
"3565",-5.7385985667
"3566",-6.4092942221
"3567",-6.2334207308
"3568",-6.6381172021
"3569",-6.3882763495
"3570",-6.6212816761
"3571",-6.606287744
"3572",-5.7877133069
"3573",-5.2141265657
"3574",-5.7503804319
"3575",-3.8408058945
"3576",-4.1322909164
"3577",-4.1428636411
"3578",1.7007700374
"3579",-1.0255271089
"3580",1.2381490219
"3581",2.6425350178
"3582",2.6319009718
"3583",2.8464566762
"3584",0.7904671163
"3585",1.9153930524
"3586",2.6807754819
"3587",0.864765685199998
"3588",0.865113025200003
"3589",2.5226544408
"3590",1.7330633793
"3591",-2.3408206777
"3592",-2.9465628397
"3593",-2.2485522452
"3594",-1.6422390602
"3595",-2.1293495067
"3596",-2.8103165465
"3597",-2.0545976515
"3598",-3.9718968864
"3599",-3.8184882214
"3600",-5.0745577456
"3601",-5.1593652153
"3602",-3.6436079296
"3603",-5.3865272882
"3604",-5.6589982827
"3605",-2.7612870794
"3606",-4.3805551762
"3607",-5.0214023054
"3608",-5.1966400853
"3609",-4.4787057931
"3610",-4.7712065548
"3611",-2.8820563298
"3612",-3.3635086051
"3613",-3.4852274976
"3614",-1.7870503934
"3615",-2.2688183763
"3616",-0.512868538799999
"3617",1.1436747557
"3618",2.5314736779
"3619",1.4105784684
"3620",1.7027194053
"3621",2.5566316585
"3622",6.1727097798
"3623",7.3666570827
"3624",8.4772842035
"3625",12.9239806173
"3626",11.027205136
"3627",10.4583226553
"3628",11.9001058676
"3629",10.1805663449
"3630",10.7012445882
"3631",10.6656442366
"3632",10.7072199574
"3633",9.1796999074
"3634",7.4814288004
"3635",8.275440393
"3636",6.1197538303
"3637",5.105869838
"3638",4.0663955126
"3639",4.281374711
"3640",2.3104440846
"3641",1.9220557912
"3642",1.2595368059
"3643",1.6654462146
"3644",0.244361161399999
"3645",0.8406737694
"3646",-1.1383351204
"3647",-2.6183241316
"3648",-3.4449553147
"3649",-3.8257822683
"3650",-4.1382809037
"3651",-4.1303212802
"3652",-4.7072823419
"3653",-6.1924248945
"3654",-6.4137558543
"3655",-6.5758345603
"3656",-6.7400994062
"3657",-6.0307241699
"3658",-6.2968564236
"3659",-6.1724979322
"3660",-6.4745668856
"3661",-6.4812375253
"3662",-6.9228248102
"3663",-6.5884577097
"3664",-6.7853104747
"3665",-6.5245476885
"3666",-6.4415071549
"3667",-5.5075870987
"3668",-5.1216335362
"3669",-5.7900539379
"3670",-4.8860593305
"3671",-4.8554626367
"3672",-4.4318045943
"3673",-1.4912939373
"3674",-0.335964223500001
"3675",1.1472072382
"3676",-0.3923348601
"3677",4.7612330914
"3678",2.5724168723
"3679",2.8167620004
"3680",1.4179700381
"3681",2.4445373288
"3682",3.2836570648
"3683",-0.591675582099999
"3684",0.6571811129
"3685",7.6366731117
"3686",15.0185925767
"3687",15.1257362155
"3688",15.1883798326
"3689",8.6839059192
"3690",1.8492018226
"3691",0.0466599658999982
"3692",-1.0449648752
"3693",-1.7258282962
"3694",-2.7275787434
"3695",-2.2279738145
"3696",-2.6939743545
"3697",-2.918322055
"3698",-3.0543462113
"3699",-2.6595626517
"3700",0.135976533299999
"3701",2.5169680806
"3702",3.5111567776
"3703",-0.2030430565
"3704",-1.7449065181
"3705",-1.8063493653
"3706",0.00523949110000288
"3707",1.4900493326
"3708",1.9145483618
"3709",4.9744333165
"3710",1.2259498267
"3711",1.2450230494
"3712",0.951470139699996
"3713",1.4759632642
"3714",3.2070820187
"3715",2.8206538975
"3716",4.6521112324
"3717",4.7910843317
"3718",6.1619923615
"3719",11.0224068356
"3720",12.540702416
"3721",14.5632612228
"3722",13.1059022143
"3723",11.7363323877
"3724",13.8356539284
"3725",13.4926744409
"3726",11.5786279765
"3727",11.9982478055
"3728",11.4307740479
"3729",10.4313872809
"3730",7.7178074854
"3731",8.1199824261
"3732",5.2113024214
"3733",4.9030478413
"3734",5.7882089992
"3735",5.5292516861
"3736",6.1754037902
"3737",5.1426529943
"3738",3.1482702526
"3739",2.2320324352
"3740",2.1685432176
"3741",1.6709094698
"3742",-0.0630282450999982
"3743",-2.0683637027
"3744",-3.0134737278
"3745",-3.7929410278
"3746",-4.0126726829
"3747",-3.4947617528
"3748",-4.8092702648
"3749",-5.3162994668
"3750",-5.2759137172
"3751",-5.8787296664
"3752",-6.0716276072
"3753",-5.6608386715
"3754",-6.3320398233
"3755",-6.2086100951
"3756",-6.4216261166
"3757",-6.3103966573
"3758",-5.8416706389
"3759",-6.1788749543
"3760",-6.1683325389
"3761",-6.0741891645
"3762",-6.4836155372
"3763",-5.8949132799
"3764",-4.3775858337
"3765",-5.2030392253
"3766",-5.5259127908
"3767",-4.321919399
"3768",-4.3727220524
"3769",-2.0976428347
"3770",-1.5160685439
"3771",-1.4341270832
"3772",-1.2693012926
"3773",0.481844817300001
"3774",1.5934402314
"3775",1.3671147091
"3776",0.827836879200001
"3777",-0.1828408096
"3778",-0.792344840699998
"3779",1.1290643299
"3780",0.657837573600002
"3781",1.8465443656
"3782",-0.326540471800001
"3783",-2.4648007278
"3784",-1.8038046736
"3785",-4.4700397342
"3786",-3.2055077847
"3787",-5.1955386442
"3788",-5.9992262792
"3789",-5.9343157605
"3790",-8.0737983834
"3791",-7.2454329373
"3792",-10.2464537176
"3793",-8.6562217826
"3794",-6.8336913231
"3795",-6.6541253645
"3796",-8.9165531633
"3797",-5.638788942
"3798",-2.8452213534
"3799",-1.4612198136
"3800",-0.900239179
"3801",-1.0852920181
"3802",-2.1196608866
"3803",-3.3621399556
"3804",-3.0986220536
"3805",-2.8256526263
"3806",-1.2717646703
"3807",-0.124477892600002
"3808",1.581831426
"3809",2.9972203614
"3810",2.0429981743
"3811",1.566022562
"3812",2.2981769161
"3813",4.5690216209
"3814",4.8641529572
"3815",5.2985816573
"3816",7.3725476856
"3817",9.8748210644
"3818",10.5460336392
"3819",11.7383056696
"3820",12.0805613791
"3821",10.4672140471
"3822",10.8288022215
"3823",11.1871620822
"3824",9.999055081
"3825",8.3881043331
"3826",7.3988509352
"3827",6.5860385534
"3828",5.795925016
"3829",5.3098482466
"3830",5.6923765152
"3831",3.9418306098
"3832",3.9696242619
"3833",4.6972497239
"3834",2.2257589783
"3835",0.3515492496
"3836",-0.0396430672000001
"3837",0.740175242800001
"3838",-1.8407619497
"3839",-2.506750748
"3840",-2.9449689608
"3841",-3.9026736421
"3842",-4.775323314
"3843",-5.1881146743
"3844",-5.1647713721
"3845",-5.5849915385
"3846",-5.8221164399
"3847",-5.8922017482
"3848",-5.885446113
"3849",-5.3804708216
"3850",-5.9058661336
"3851",-5.5061257377
"3852",-5.7808332297
"3853",-6.0886239123
"3854",-5.3737699227
"3855",-6.2595002222
"3856",-5.7831467155
"3857",-5.5472848906
"3858",-5.6913734168
"3859",-6.0624220625
"3860",-5.424949782
"3861",-5.7251668933
"3862",-5.9017096248
"3863",-3.0940514602
"3864",-3.3881422536
"3865",-1.7561912196
"3866",1.1698919116
"3867",-0.00332902869999963
"3868",0.881756064700001
"3869",2.6333867186
"3870",3.4859865319
"3871",5.3916705747
"3872",3.1364726712
"3873",3.5004525121
"3874",2.0327394363
"3875",3.6106845319
"3876",4.5347773291
"3877",3.4705658144
"3878",3.3259073336
"3879",2.7335107696
"3880",1.2574791565
"3881",2.8569378504
"3882",1.5973574789
"3883",1.0054772868
"3884",1.7382888607
"3885",0.339586360300004
"3886",0.1146279184
"3887",0.0548885034999991
"3888",-0.311172413400001
"3889",0.201268905900001
"3890",-0.848920027899997
"3891",-0.0705033497999992
"3892",-0.171561843500001
"3893",1.541925302
"3894",2.5737605968
"3895",2.5168102128
"3896",1.0432806098
"3897",-0.239539433600001
"3898",0.702665154199998
"3899",-3.6299011645
"3900",-2.5987824794
"3901",-0.463327426000003
"3902",-0.107832711
"3903",1.2910742149
"3904",0.732254463099999
"3905",1.5777420112
"3906",1.5022178181
"3907",2.8468582495
"3908",4.3223886807
"3909",4.9032368777
"3910",8.2470246335
"3911",8.8896520865
"3912",9.875957403
"3913",11.9632932339
"3914",10.7700850986
"3915",11.5151461851
"3916",12.1240801111
"3917",11.3528726774
"3918",11.1925337013
"3919",9.7321910573
"3920",9.7890769893
"3921",8.4256507649
"3922",7.7307230508
"3923",6.8569586481
"3924",4.4414395327
"3925",4.4840138388
"3926",4.6576728072
"3927",4.5870701839
"3928",4.3981169195
"3929",3.8104473888
"3930",2.0142974744
"3931",1.3590214959
"3932",1.4350422064
"3933",2.7253104913
"3934",1.7402441741
"3935",-1.4970021039
"3936",-2.6526170779
"3937",-3.0349331495
"3938",-3.8043478824
"3939",-3.5511333578
"3940",-2.4246203413
"3941",-2.6620299404
"3942",-3.7971627019
"3943",-5.4143557058
"3944",-5.019739485
"3945",-5.5261749617
"3946",-5.5039794894
"3947",-6.0776966286
"3948",-6.0339328956
"3949",-5.0046272024
"3950",-5.1334512516
"3951",-5.9971091211
"3952",-5.3163802424
"3953",-5.7566376629
"3954",-5.720759961
"3955",-6.2314869134
"3956",-6.1099400063
"3957",-5.4329601647
"3958",-6.0012674681
"3959",-5.5353263367
"3960",-5.0635629727
"3961",-4.0635965899
"3962",-4.3979748472
"3963",-4.2964173043
"3964",-3.6129419541
"3965",-2.0664418317
"3966",-1.4029816879
"3967",-0.170550688100002
"3968",-1.043655687
"3969",-1.0475044338
"3970",-0.315960932499998
"3971",0.999785619599997
"3972",-0.1065793054
"3973",-0.1325895383
"3974",1.4915579798
"3975",1.6301826805
"3976",-0.162576743100001
"3977",-4.073432149
"3978",-2.8665944001
"3979",-4.3113005326
"3980",-6.556476128
"3981",-4.8761741013
"3982",-3.0271633794
"3983",-2.2369227008
"3984",-4.4900684953
"3985",-3.9318247385
"3986",-3.759943317
"3987",-1.041469884
"3988",-1.6396860579
"3989",-1.728901474
"3990",-6.010422688
"3991",-5.0650198034
"3992",-8.0451286936
"3993",-5.5640672355
"3994",-5.1935793488
"3995",-2.2236933569
"3996",-2.8191092567
"3997",-1.1137454718
"3998",-1.4052020603
"3999",1.8375504034
"4000",0.426318933899999
"4001",2.3941940866
"4002",1.9335012408
"4003",3.6410745558
"4004",3.3949659734
"4005",5.2364207074
"4006",9.1977516317
"4007",11.6672520917
"4008",12.6266710196
"4009",13.9059262569
"4010",13.7317468888
"4011",19.0608890044
"4012",14.9704927586
"4013",12.3850394936
"4014",11.3441452925
"4015",9.8022170639
"4016",10.0328886567
"4017",10.4738567941
"4018",7.1443559142
"4019",6.485334657
"4020",4.3877910142
"4021",5.2007053665
"4022",3.024053126
"4023",4.0140310217
"4024",4.1700994025
"4025",2.1928607565
"4026",0.0850325803
"4027",-0.5028545089
"4028",-0.726696762700001
"4029",0.0590863374999984
"4030",-0.331853358599998
"4031",-1.9676212956
"4032",-2.4954413094
"4033",-2.115222168
"4034",-2.8070222154
"4035",-4.0639440501
"4036",-4.8800674193
"4037",-4.9169977393
"4038",-5.4523049653
"4039",-5.3778526532
"4040",-5.9058909369
"4041",-5.8353302313
"4042",-5.8817872473
"4043",-6.2324186262
"4044",-6.4207036076
"4045",-6.586878972
"4046",-6.8797236958
"4047",-5.9456261109
"4048",-6.5971974244
"4049",-6.5500866021
"4050",-5.5047313499
"4051",-6.4971430119
"4052",-6.5511339601
"4053",-6.3420425594
"4054",-5.7773771316
"4055",-5.7070056877
"4056",-5.4159810663
"4057",-4.6738761229
"4058",-4.9784217478
"4059",-4.5760100033
"4060",-4.0820188338
"4061",-2.6806866122
"4062",-1.77197202
"4063",-2.7327219724
"4064",-2.8780151126
"4065",-1.9027561625
"4066",-0.621050428999999
"4067",2.0677236825
"4068",2.293923013
"4069",3.5062229753
"4070",1.9044134002
"4071",3.5096108979
"4072",2.2520151721
"4073",1.6478366862
"4074",2.2296740202
"4075",3.6737188927
"4076",6.7858652398
"4077",1.3271345402
"4078",4.4546427309
"4079",0.786574201000001
"4080",4.1747427058
"4081",1.7025234006
"4082",2.5710363386
"4083",4.1422646527
"4084",1.6817785482
"4085",1.18759074
"4086",-0.211751496400005
"4087",-1.3366452564
"4088",-1.1085228728
"4089",-1.4947783446
"4090",0.673148117899999
"4091",0.9324910377
"4092",1.6304444714
"4093",2.0973370972
"4094",0.936349785900003
"4095",0.6644254954
"4096",0.513473740800002
"4097",1.4224958822
"4098",1.1506078952
"4099",2.0270697588
"4100",1.8491980329
"4101",2.594907551
"4102",7.4499708397
"4103",8.1686735171
"4104",8.6072392542
"4105",8.839468216
"4106",10.0723984455
"4107",10.0118176907
"4108",12.7783317077
"4109",14.9032744992
"4110",13.1275311199
"4111",12.958134131
"4112",9.7279057702
"4113",9.5033163495
"4114",9.2629642602
"4115",7.1433560314
"4116",8.3304973425
"4117",8.3103016668
"4118",4.7762062206
"4119",4.4932140996
"4120",2.4103639388
"4121",1.8553631655
"4122",2.1110127861
"4123",1.3324236799
"4124",-0.276831377899999
"4125",1.8984780866
"4126",-1.0201522724
"4127",-3.1207898775
"4128",-3.2943253257
"4129",-3.7408940024
"4130",-3.4941895656
"4131",-5.4044957306
"4132",-6.0205120394
"4133",-5.3155880793
"4134",-6.0731940059
"4135",-6.2058184471
"4136",-5.7753937014
"4137",-6.2171159866
"4138",-6.2395469437
"4139",-6.0026247857
"4140",-5.9701939264
"4141",-6.2384610283
"4142",-5.8088793225
"4143",-5.7335701842
"4144",-5.75841285
"4145",-6.1257222172
"4146",-5.684025529
"4147",-6.1980372516
"4148",-6.0452418642
"4149",-4.4402186752
"4150",-3.6878052616
"4151",-4.3691763624
"4152",-3.4418683415
"4153",-2.5872304401
"4154",-0.2076854951
"4155",0.6344483147
"4156",1.6767359843
"4157",2.5356612166
"4158",3.8841330119
"4159",2.1013559232
"4160",4.4921064924
"4161",3.1627141635
"4162",1.7010033537
"4163",4.5292910682
"4164",4.7697088781
"4165",4.6724491788
"4166",2.3831385465
"4167",3.8276312323
"4168",5.0311917555
"4169",4.5148212927
"4170",2.1008119491
"4171",0.1030686555
"4172",-0.462988107200001
"4173",-1.2830898855
"4174",-2.3560007875
"4175",-2.0520348775
"4176",1.0698728054
"4177",0.0671408642000024
"4178",-0.843337141399999
"4179",-2.3620347922
"4180",-0.250922875000001
"4181",-0.0378309424999976
"4182",-3.9543158395
"4183",-2.0969825466
"4184",-3.2220935741
"4185",-2.6974915183
"4186",-5.1526606154
"4187",-6.0944340842
"4188",-5.9275600537
"4189",-6.2726250075
"4190",-5.6404958312
"4191",-3.9256858715
"4192",-3.40040991
"4193",0.225553707
"4194",0.260650508800001
"4195",0.179116910699999
"4196",1.9353264724
"4197",3.4105966454
"4198",3.3170252511
"4199",4.5878419798
"4200",8.4139700413
"4201",9.6909353462
"4202",14.1982041739
"4203",11.9430677622
"4204",13.3974843941
"4205",11.8821138464
"4206",13.3524475691
"4207",11.9120798485
"4208",11.3916102272
"4209",9.4717178384
"4210",7.1014905892
"4211",6.9574854079
"4212",6.9704487901
"4213",5.808031844
"4214",5.3079952984
"4215",4.937053344
"4216",4.0498882988
"4217",2.6523778759
"4218",1.6057071874
"4219",1.0148937022
"4220",0.151700528299999
"4221",0.6585065861
"4222",-1.8281365943
"4223",-3.0561345879
"4224",-4.0058809819
"4225",-4.4682476046
"4226",-4.2194714663
"4227",-4.934385235
"4228",-5.0201600582
"4229",-4.7877611621
"4230",-5.6248269881
"4231",-5.7439382269
"4232",-5.7259671409
"4233",-5.5410889974
"4234",-6.1118779219
"4235",-5.540887212
"4236",-5.7788578138
"4237",-6.656955386
"4238",-6.3678184402
"4239",-6.4196186279
"4240",-6.0801396176
"4241",-6.0073533329
"4242",-6.1373626709
"4243",-5.5119440275
"4244",-4.4079176947
"4245",-3.4884959261
"4246",-3.4768541459
"4247",-3.711981188
"4248",-0.966328289700002
"4249",-1.3971469669
"4250",0.3065860351
"4251",0.297473783500001
"4252",1.2845603688
"4253",2.5429292125
"4254",3.6807873144
"4255",3.1934390161
"4256",1.8218715033
"4257",2.3657098124
"4258",2.3303768855
"4259",2.9250240574
"4260",0.794188341399998
"4261",2.5542514543
"4262",-0.670695236899999
"4263",-0.978122534500002
"4264",-1.2967272193
"4265",-2.8139382574
"4266",-3.934204634
"4267",-7.819717793
"4268",-7.3554782931
"4269",-8.2670170251
"4270",-10.1119282453
"4271",-10.4389525431
"4272",-10.4710591868
"4273",-11.6432482622
"4274",-10.6576389761
"4275",-9.3296647212
"4276",-8.1567187683
"4277",-8.3362275347
"4278",-9.4631592845
"4279",-8.0615320816
"4280",-7.8806826465
"4281",-10.0393675412
"4282",-10.8417067628
"4283",-8.0530104843
"4284",-7.5230213002
"4285",-6.5735026387
"4286",-5.2028201615
"4287",-3.8988176594
"4288",-4.5985849913
"4289",-2.8316418008
"4290",-1.1744089973
"4291",-0.402591945600001
"4292",1.9085535199
"4293",3.7247715816
"4294",3.2007558732
"4295",7.3143048133
"4296",6.5814417715
"4297",8.2350758111
"4298",9.3933639147
"4299",11.3579301968
"4300",9.2719536348
"4301",9.0875647812
"4302",9.1164068748
"4303",10.1022016537
"4304",9.0542183391
"4305",7.1915498855
"4306",5.8971159966
"4307",7.0861740951
"4308",8.1876302543
"4309",5.3356247571
"4310",4.7471733844
"4311",4.1937477322
"4312",3.4936256193
"4313",2.452900105
"4314",1.6779937366
"4315",1.4530450137
"4316",0.870667374699996
"4317",0.714327989499999
"4318",-0.142305237399999
"4319",-2.4009141325
"4320",-1.9272168152
"4321",-2.6573422699
"4322",-3.4253291646
"4323",-3.6942024591
"4324",-4.6112889601
"4325",-4.6996828439
"4326",-5.2689804077
"4327",-5.3655894442
"4328",-5.8808127181
"4329",-6.3732098252
"4330",-6.1593152601
"4331",-6.0891244687
"4332",-5.7363817685
"4333",-5.8887875931
"4334",-5.5064017381
"4335",-5.3517425274
"4336",-5.7322488714
"4337",-5.6586619231
"4338",-5.7833258131
"4339",-5.3533300198
"4340",-4.9980017951
"4341",-4.0312991342
"4342",-4.9935288931
"4343",-4.1484688095
"4344",-2.1390101693
"4345",-1.0214597883
"4346",-0.9151124829
"4347",0.0367941064000004
"4348",0.982404865500001
"4349",1.6017166619
"4350",4.7661383203
"4351",3.9986908902
"4352",2.4995535642
"4353",0.860546833400004
"4354",-0.175428164300001
"4355",-1.6785714346
"4356",-2.9302326768
"4357",-1.2608565299
"4358",-2.318573275
"4359",-0.811293571899999
"4360",-4.911680857
"4361",-6.258343467
"4362",-4.9815315779
"4363",-7.9717410185
"4364",-8.6384832402
"4365",-8.9069589916
"4366",-9.7749713425
"4367",-8.5815394393
"4368",-9.4459004062
"4369",-7.1999959045
"4370",-8.8882699914
"4371",-7.2826257531
"4372",-7.4617746085
"4373",-7.6045036467
"4374",-9.056490059
"4375",-8.7144771624
"4376",-8.2946582251
"4377",-8.0636025096
"4378",-8.1722359227
"4379",-7.813662972
"4380",-5.3248196771
"4381",-3.7726066714
"4382",-5.0115696566
"4383",-5.3795865719
"4384",-3.9833388689
"4385",-3.5391484855
"4386",-1.7034011093
"4387",-0.662969433400001
"4388",1.8425652436
"4389",6.2188784796
"4390",6.3182370167
"4391",5.8285571432
"4392",7.7728739482
"4393",11.1721549518
"4394",14.0133911406
"4395",14.1769253237
"4396",11.1536981481
"4397",11.0433214348
"4398",11.2810656324
"4399",11.6034157777
"4400",11.4292037684
"4401",10.5873985995
"4402",8.2592421909
"4403",7.1920102803
"4404",6.6062744833
"4405",6.1432995502
"4406",5.1793377303
"4407",4.3541984626
"4408",3.1562640417
"4409",1.3205904411
"4410",0.483119498400001
"4411",-0.353467139400001
"4412",-1.4804819225
"4413",-0.858431069799998
"4414",-1.5059468344
"4415",-3.5532973562
"4416",-4.1934262007
"4417",-3.8098178187
"4418",-3.6172658134
"4419",-4.1330962731
"4420",-5.1007807281
"4421",-5.4156906605
"4422",-5.2634477957
"4423",-5.6254241518
"4424",-5.9276678635
"4425",-6.563317817
"4426",-6.2997783697
"4427",-5.9746491447
"4428",-5.9527049354
"4429",-6.3217874742
"4430",-5.700790375
"4431",-6.2615564299
"4432",-6.4726400006
"4433",-6.2420061538
"4434",-6.5540118661
"4435",-6.3258201246
"4436",-5.0988534765
"4437",-3.8553638032
"4438",-4.6971448541
"4439",-4.6847104465
"4440",-3.9185322887
"4441",-2.9813195161
"4442",-0.9464023554
"4443",-1.058592697
"4444",0.2883351318
"4445",2.2831716325
"4446",3.3282335833
"4447",3.0328210266
"4448",-0.117001149799998
"4449",-0.851769493300001
"4450",0.326394819600001
"4451",1.3099641732
"4452",1.1600500238
"4453",-2.6049696111
"4454",-4.6437900225
"4455",-6.0117107942
"4456",-6.3897810706
"4457",-5.9538279712
"4458",-7.8814139743
"4459",-9.8531218407
"4460",-10.0797085113
"4461",-10.1686029098
"4462",-10.0675809728
"4463",-10.0249786748
"4464",-10.2351377827
"4465",-11.146793971
"4466",-12.0759957495
"4467",-10.7761251863
"4468",-9.4214871996
"4469",-9.8417597967
"4470",-10.0411908625
"4471",-9.8040611386
"4472",-9.567654237
"4473",-9.138704422
"4474",-7.2718096705
"4475",-7.5970988308
"4476",-7.2667070569
"4477",-6.1692719598
"4478",-5.2586535293
"4479",-5.5277061313
"4480",-3.8999653093
"4481",-3.4821967768
"4482",-1.9295092927
"4483",-0.4748608883
"4484",0.8538602424
"4485",5.1639620259
"4486",5.2025405417
"4487",6.680471118
"4488",8.0199280834
"4489",10.0329103438
"4490",11.6539549229
"4491",12.238109414
"4492",10.6139417229
"4493",9.898623015
"4494",10.4692110262
"4495",7.8752506828
"4496",9.7921018532
"4497",9.3191645151
"4498",7.2316950695
"4499",6.546336767
"4500",5.6633842429
"4501",5.6568490758
"4502",3.6739743268
"4503",4.1007992061
"4504",3.5592716253
"4505",1.8578615936
"4506",0.677774340800003
"4507",-0.364587480300001
"4508",-0.678226302900001
"4509",-0.7403261522
"4510",-1.6859254404
