"","V1","V2","V3","V4","V5","V6"
"72",0,0,0,0,0,0
"73",0,0,0,0,0,0
"74",0,0,0,0,0,0
"75",0,0,0,0,0,0
"76",0,0,0,0,0,0
"77",0,0,0,0,0,0
"78",0,0,0,0,0,0
"79",0,0,0,0,0,0
"80",0,0,0,0,0,0
"81",0,0,0,0,0,0
"82",0,0,0,0,0,0
"83",0,0,0,0,0,0
"84",0,0,0,0,0,0
"85",0,0,0,0,0,0
"86",0,0,0,0,0,0
"87",0,0,0,0,0,0
"88",0,0,0,0,0,0
"89",0,0,0,0,0,0
"90",0,0,0,0,0,0
"91",0,0,0,0,0,0
"92",0,0,0,0,0,0
"93",0,0,0,0,0,0
"94",0.5218222534,0.5218222534,0.521822253399989,0.521822253399989,0.521822253400046,0.521822253399989
"95",1.4994989776,1.4994989776,1.49949897760001,1.49949897760001,1.49949897759996,1.49949897760001
"96",2.9342850598,2.9342850598,2.9342850598,2.9342850598,2.9342850598,2.9342850598
"97",3.2497279521,3.2497279521,3.24972795209999,3.24972795209999,3.24972795209999,3.24972795209999
"98",4.6687302528,4.6687302528,4.6687302528,4.6687302528,4.66873025279995,4.6687302528
"99",4.5053401203,4.5053401203,4.50534012029999,4.50534012029999,4.50534012030005,4.50534012029999
"100",4.8353439254,4.8353439254,4.8353439254,4.83534392540003,4.83534392540003,4.83534392540003
"101",5.433196905,5.433196905,5.43319690499999,5.43319690499999,5.43319690500005,5.43319690499999
"102",5.5171064911,5.5171064911,5.51710649110001,5.51710649109998,5.51710649109998,5.51710649109998
"103",4.8628039824,4.8628039824,4.86280398240001,4.86280398240001,4.86280398240001,4.86280398240001
"104",4.9170014997,4.9170014997,4.91700149970001,4.91700149970001,4.91700149969995,4.91700149970001
"105",5.221348216,5.221348216,5.221348216,5.22134821600002,5.22134821600002,5.22134821600002
"106",5.7442517076,5.7442517076,5.7442517076,5.74425170760003,5.74425170760003,5.74425170760003
"107",5.9938374493,5.9938374493,5.9938374493,5.99383744929997,5.99383744930003,5.99383744929997
"108",5.39397955049999,5.39397955049999,5.39397955050001,5.39397955049998,5.39397955050003,5.39397955049998
"109",5.1507071767,5.1507071767,5.1507071767,5.1507071767,5.15070717670005,5.15070717670005
