"","V1","V2","V3","V4","V5","V6"
"102",1,1,0.999999999999999,1,1,1
"103",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"104",1,1,0.999999999999999,0.999999999999999,1,0.999999999999999
"105",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"106",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"107",1,1,1,1,0.999999999999997,1
"108",1,1,0.999999999999999,1,0.999999999999997,1
"109",1,1,1,1,0.999999999999995,0.999999999999995
"110",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,1,1
"111",1,1,1,0.999999999999998,1,1
"112",1,1,1,1,1,1
"113",1.1180088359131,1,1,1,1,1
"114",1.54487557475562,1,1,1,1,1
"115",1.60860540008893,1,0.999999999999999,0.999999999999999,1.00000000000001,1.00000000000001
"116",1.60660942401263,0.999999999999999,0.999999999999998,0.999999999999998,0.999999999999998,0.999999999999998
"117",1.51258780742317,1,0.999999999999997,1,1,1
"118",1.45771691200527,0.999999999999999,0.999999999999999,1,1,1
"119",1.37211462089207,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"120",1.38999570834022,1,0.999999999999997,0.999999999999997,0.999999999999997,0.999999999999997
"121",1.32354152525444,1,1,1,1.00000000000001,1
"122",1.10701900051,0.999999999999999,0.999999999999999,1,1,1
"123",1.19494839686752,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"124",1.12660515842795,1,1,1,0.999999999999992,1
"125",1.04673897217382,1,0.999999999999998,1,1,1
"126",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"127",1,1,1,0.999999999999998,1,0.999999999999998
"128",1,0.999999999999999,1,1,1,1
"129",0.999999999999999,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"130",1,1,1,1,1,1
"131",1,1,1,0.999999999999997,1,0.999999999999997
"132",1,1,1,1,1.00000000000001,1
"133",1,0.999999999999999,1,0.999999999999998,1,0.999999999999998
"134",1,1,0.999999999999999,1,1,1
"135",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"136",1,1,0.999999999999999,1,1,1
"137",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"138",1,1,1,1,1,1
"139",1,1,1,1,1,1
"140",1,1,1,1,1,1
"141",1,1,1,1,0.999999999999998,0.999999999999998
"142",1,1,1,1,0.999999999999997,0.999999999999997
"143",1,1,1,1,0.999999999999998,0.999999999999998
"144",1,1,1,0.999999999999999,0.999999999999999,0.999999999999999
"145",1,1,1,1,1,1
"146",1,1,0.999999999999999,0.999999999999999,1,1
"147",1,1,1,0.999999999999999,1,1
