"","V1","V2","V3","V4","V5","V6"
"1",0.531242928100001,0.531242928100001,0.531242928100001,0.531242928100001,0.531242928100001,0.531242928100001
"2",0.8783414468,0.878341446799993,0.878341446799993,0.878341446799993,0.87834144680005,0.87834144680005
"3",0.541408414999999,0.541408415000006,0.541408415000006,0.541408414999978,0.541408414999978,0.541408414999978
"4",0,0,0,0,0,0
"5",0.1714786808,0.171478680800007,0.171478680799993,0.171478680800021,0.171478680799964,0.171478680799964
"6",0,0,0,0,0,0
"7",0,0,0,0,0,0
"8",0,0,0,0,0,0
"9",0,0,0,0,0,0
"10",0,0,0,0,0,0
"11",0,0,0,0,0,0
"12",0,0,0,0,0,0
"13",0,0,0,0,0,0
"14",0,0,0,0,0,0
"15",0,0,0,0,0,0
"16",0,0,0,0,0,0
"17",0,0,0,0,0,0
"18",0,0,0,0,0,0
"19",0,0,0,0,0,0
"20",0,0,0,0,0,0
"21",0,0,0,0,0,0
"22",0,0,0,0,0,0
"23",0,0,0,0,0,0
"24",0,0,0,0,0,0
"25",0,0,0,0,0,0
"26",0,0,0,0,0,0
"27",0,0,0,0,0,0
"28",0,0,0,0,0,0
"29",0,0,0,0,0,0
"30",0,0,0,0,0,0
"31",0,0,0,0,0,0
"32",0,0,0,0,0,0
"33",0,0,0,0,0,0
"34",0,0,0,0,0,0
"35",0,0,0,0,0,0
"36",0,0,0,0,0,0
"37",0,0,0,0,0,0
"38",0,0,0,0,0,0
"39",0,0,0,0,0,0
"40",0,0,0,0,0,0
"41",0,0,0,0,0,0
"42",0,0,0,0,0,0
"43",0,0,0,0,0,0
"44",0,0,0,0,0,0
"45",0,0,0,0,0,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",0,0,0,0,0,0
"49",0.435469467199994,0.435469467199994,0.435469467199994,0.435469467200051,0.435469467199937,0.435469467200051
"50",0.192791700699999,0.192791700700013,0.192791700700013,0.192791700700013,0.1927917006999,0.192791700700013
"51",4.01491852380001,4.01491852379999,4.01491852380002,4.01491852380002,4.01491852379991,4.01491852380002
"52",0.905071113299996,0.905071113300011,0.905071113299982,0.905071113299982,0.905071113299982,0.905071113299982
"53",0.067093890999999,0.0670938910000132,0.0670938910000132,0.0670938910000132,0.0670938910000132,0.0670938910000132
"54",0,0,0,0,0,0
"55",0,0,0,0,0,0
"56",0.335283760500005,0.335283760500005,0.335283760499976,0.335283760500033,0.335283760500033,0.335283760500033
"57",0,0,0,0,0,0
"58",4.23545182629999,4.23545182629999,4.23545182629999,4.23545182630005,4.23545182630005,4.23545182630005
"59",2.2815998672,2.28159986720001,2.28159986719999,2.28159986720004,2.28159986719993,2.28159986720004
"60",4.37651545769999,4.37651545770001,4.37651545770001,4.37651545769995,4.37651545769995,4.37651545769995
"61",2.6457170141,2.6457170141,2.6457170141,2.6457170141,2.6457170141,2.6457170141
"62",4.5240702536,4.5240702536,4.52407025359997,4.52407025360003,4.52407025360003,4.52407025360003
"63",5.932581411,5.932581411,5.932581411,5.932581411,5.932581411,5.932581411
"64",4.0865479877,4.08654798769999,4.08654798769999,4.08654798769999,4.08654798769999,4.08654798769999
"65",1.9752878434,1.9752878434,1.9752878434,1.9752878434,1.97528784340011,1.9752878434
"66",3.6840289408,3.6840289408,3.68402894079998,3.68402894079998,3.68402894080009,3.68402894079998
"67",9.91898357140001,9.91898357139999,9.91898357140002,9.91898357139996,9.91898357140008,9.91898357139996
"68",10.3630486099,10.3630486099,10.3630486099,10.3630486099,10.3630486099,10.3630486099
"69",11.6550996952,11.6550996952,11.6550996952,11.6550996952,11.6550996952001,11.6550996952
"70",12.9741087618,12.9741087618,12.9741087618,12.9741087618,12.9741087617999,12.9741087618
"71",9.5906358313,9.59063583130001,9.59063583130001,9.59063583130001,9.59063583130001,9.59063583130001
"72",0.260696612600009,11.2657911517,11.2657911517,11.2657911517,11.2657911517001,11.2657911517
"73",0,12.5902519023,12.5902519023,12.5902519023,12.5902519023,12.5902519023
"74",0,13.1397510904,13.1397510904,13.1397510904,13.1397510904,13.1397510904
"75",0,11.1284023944,11.1284023944,11.1284023944,11.1284023944,11.1284023944
"76",0,9.8658714178,9.86587141780001,9.86587141780001,9.86587141780001,9.86587141780001
"77",0,10.109144666,10.109144666,10.109144666,10.109144666,10.109144666
"78",0,9.2115794389,9.2115794389,9.2115794389,9.2115794389,9.2115794389
"79",0,8.5420028209,8.5420028209,8.5420028209,8.54200282090005,8.54200282090005
"80",0,4.4079017302,8.77357694170001,8.77357694170001,8.77357694169996,8.77357694170001
"81",0,0,7.0904280945,7.0904280945,7.0904280945,7.0904280945
"82",0,0,6.96914415379999,6.96914415380002,6.96914415380002,6.96914415380002
"83",0,0,6.93894052810001,6.93894052809998,6.93894052810003,6.93894052809998
"84",0,0,5.55268054769999,5.55268054769999,5.55268054769999,5.55268054769999
"85",0,0,6.08534628850001,6.08534628849998,6.08534628849998,6.08534628849998
"86",0,0,6.05613959940001,6.05613959940001,6.05613959940001,6.05613959940001
"87",0,0,5.12110044729999,5.12110044730002,5.12110044730002,5.12110044730002
"88",0,0,3.96736862220001,3.96736862220001,3.96736862219996,3.96736862220001
"89",0,0,4.63622684309999,4.63622684310002,4.63622684309996,4.63622684310002
"90",0,0,3.3862152131,3.3862152131,3.38621521310006,3.3862152131
"91",0,0,1.8489550262,1.84895502619997,1.84895502619997,1.84895502619997
"92",0,0,1.21907701009999,1.21907701010002,1.21907701010002,1.21907701010002
"93",0,0,0.569445137600013,0.569445137599985,0.569445137600042,0.569445137599985
"94",0,0,0,0,0,0
