"","V1"
"728",1
"729",1
"730",1
"731",1
"732",1
"733",1
"734",1
"735",1
"736",1
"737",1
"738",1
"739",1
"740",1
"741",1
"742",1
"743",1
"744",1
"745",1
"746",1
"747",1
"748",1
"749",1
"750",1
"751",1
"752",1
"753",1
"754",1
"755",1
"756",1
"757",1
"758",1
"759",1
"760",1
"761",1
"762",1
"763",1
"764",1
"765",1
"766",1
"767",0.99055682593604
"768",0.802648650777058
"769",0.689345865094555
"770",0.764096570049152
"771",0.725492709283405
"772",0.660924846937285
"773",0.666110535001137
"774",0.624856390891942
"775",0.645552050109504
"776",0.641513595689274
"777",0.691629885079746
"778",0.654515197496345
"779",0.655999621964003
"780",0.618764064585135
"781",0.614251993748799
"782",0.602723776575754
"783",0.606080723562384
"784",0.595026990828568
"785",0.630159820503192
"786",0.65369553748826
"787",0.657795778778009
"788",0.639657054676511
"789",0.716028928405344
"790",0.680851719101644
"791",0.772010106089552
"792",0.835692184938648
"793",0.952815269993739
"794",0.991566853577967
"795",1
"796",1
"797",1
"798",1
"799",1
"800",1
"801",1
"802",1
"803",1
"804",1
"805",1
"806",1
"807",1
"808",1
"809",1
"810",1
"811",1
"812",1
"813",1
"814",1
"815",1
"816",1
"817",1
"818",1
"819",1
"820",1
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",1
"834",1
"835",1
"836",1
"837",1
"838",1
"839",1
"840",1
"841",1
"842",1
"843",1
"844",1
"845",1
"846",1
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",0.889942952021094
"863",0.812957165696041
"864",0.785819987993233
"865",0.715489015701087
"866",0.738143238223219
"867",0.689739744780464
"868",0.635879560738804
"869",0.611280947891696
"870",0.575094752489935
"871",0.615404644153462
"872",0.57830206671869
"873",0.603888934496657
"874",0.572517805335182
"875",0.569379988232758
"876",0.556933484590223
"877",0.595375715649307
"878",0.607609727339971
"879",0.60787107292758
"880",0.57338636908366
"881",0.566668402038676
"882",0.582846700587596
"883",0.593411644392138
"884",0.632494507432086
"885",0.833340761891046
"886",0.851543404786477
"887",0.718767707841094
"888",0.755561883097706
