"","V1","V2","V3","V4","V5","V6"
"94",14.4672463953,14.4672463953,14.4672463953,14.4672463953,14.4672463953,14.4672463953
"95",13.7884649917,13.7884649917,13.7884649917,13.7884649917,13.7884649917,13.7884649917
"96",12.2522537065,12.2522537065,12.2522537065,12.2522537065,12.2522537065,12.2522537065
"97",12.0298733844,12.0298733844,12.0298733844,12.0298733844,12.0298733844,12.0298733844
"98",10.5449360109,10.5449360109,10.5449360109,10.5449360109,10.5449360109,10.5449360109
"99",10.7483933008,10.7483933008,10.7483933008,10.7483933008,10.7483933008,10.7483933008
"100",10.3879979647,10.3879979647,10.3879979647,10.3879979647,10.3879979647,10.3879979647
"101",9.8255527461,9.8255527461,9.8255527461,9.8255527461,9.8255527461,9.8255527461
"102",9.6862533507,9.6862533507,9.6862533507,9.6862533507,9.6862533507,9.6862533507
"103",10.3916645717,10.3916645717,10.3916645717,10.3916645717,10.3916645717,10.3916645717
"104",10.2950482319,10.2950482319,10.2950482319,10.2950482319,10.2950482319,10.2950482319
"105",10.2098356204,10.2098356204,10.2098356204,10.2098356204,10.2098356204,10.2098356204
"106",9.6560240934,9.6560240934,9.6560240934,9.6560240934,9.6560240934,9.6560240934
"107",9.3503545332,9.3503545332,9.3503545332,9.3503545332,9.3503545332,9.3503545332
"108",10.0736286013,10.0736286013,10.0736286013,10.0736286013,10.0736286013,10.0736286013
"109",10.1906722126,10.1906722126,10.1906722126,10.1906722126,10.1906722126,10.1906722126
"110",10.8068960711,10.8068960711,10.8068960711,10.8068960711,10.8068960711,10.8068960711
"111",10.3062920931,10.3062920931,10.3062920931,10.3062920931,10.3062920931,10.3062920931
"112",10.1341779967,10.1341779967,10.1341779967,10.1341779967,10.1341779967,10.1341779967
"113",9.6351885162,9.6351885162,9.6351885162,9.6351885162,9.6351885162,9.6351885162
"114",10.0376407835,10.0376407835,10.0376407835,10.0376407835,10.0376407835,10.0376407835
"115",9.5251576653,9.5251576653,9.5251576653,9.5251576653,9.5251576653,9.5251576653
"116",9.645846836,9.645846836,9.645846836,9.645846836,9.645846836,9.645846836
"117",10.1327200093,10.1327200093,10.1327200093,10.1327200093,10.1327200093,10.1327200093
"118",10.6093001487,10.6093001487,10.6093001487,10.6093001487,10.6093001487,10.6093001487
"119",11.1907758841,11.1907758841,11.1907758841,11.1907758841,11.1907758841,11.1907758841
"120",10.9988084896,10.9988084896,10.9988084896,10.9988084896,10.9988084896,10.9988084896
"121",11.4895032283,11.4895032283,11.4895032283,11.4895032283,11.4895032283,11.4895032283
"122",13.7403686597,13.7403686597,13.7403686597,13.7403686597,13.7403686597,13.7403686597
"123",12.7311920302,12.7311920302,12.7311920302,12.7311920302,12.7311920302,12.7311920302
"124",13.5007047732,13.5007047732,13.5007047732,13.5007047732,13.5007047732,13.5007047732
"125",14.5290979073,14.5290979073,14.5290979073,14.5290979073,14.5290979073,14.5290979073
"126",15.2022265302,15.2022265302,15.2022265302,15.2022265302,15.2022265302,15.2022265302
"127",15.1962129539,15.1962129539,15.1962129539,15.1962129539,15.1962129539,15.1962129539
"128",15.1966000488,15.1966000488,15.1966000488,15.1966000488,15.1966000488,15.1966000488
"129",15.2159513155,15.2159513155,15.2159513155,15.2159513155,15.2159513155,15.2159513155
"130",15.3667037638,15.3667037638,15.3667037638,15.3667037638,15.3667037638,15.3667037638
"131",15.5410036918,15.5410036918,15.5410036918,15.5410036918,15.5410036918,15.5410036918
"132",15.8266745613,15.8266745613,15.8266745613,15.8266745613,15.8266745613,15.8266745613
"133",16.0226060355,16.0226060355,16.0226060355,16.0226060355,16.0226060355,16.0226060355
"134",15.9885112988,15.9885112988,15.9885112988,15.9885112988,15.9885112988,15.9885112988
"135",16.1938878296,16.1938878296,16.1938878296,16.1938878296,16.1938878296,16.1938878296
"136",16.3135484116,16.3135484116,16.3135484116,16.3135484116,16.3135484116,16.3135484116
"137",16.2375486356,16.2375486356,16.2375486356,16.2375486356,16.2375486356,16.2375486356
"138",16.413945256,16.413945256,16.413945256,16.413945256,16.413945256,16.413945256
"139",16.3049134535,16.3049134535,16.3049134535,16.3049134535,16.3049134535,16.3049134535
"140",16.0942072386,16.0942072386,16.0942072386,16.0942072386,16.0942072386,16.0942072386
"141",16.2231474563,16.2231474563,16.2231474563,16.2231474563,16.2231474563,16.2231474563
"142",16.5171006281,16.5171006281,16.5171006281,16.5171006281,16.5171006281,16.5171006281
"143",16.3912317964,16.3912317964,16.3912317964,16.3912317964,16.3912317964,16.3912317964
"144",16.6304421634,16.6304421634,16.6304421634,16.6304421634,16.6304421634,16.6304421634
"145",17.2021914895,17.2021914895,17.2021914895,17.2021914895,17.2021914895,17.2021914895
"146",21.052182386,21.052182386,21.052182386,21.052182386,21.052182386,21.052182386
"147",20.5022532972,20.5022532972,20.5022532972,20.5022532972,20.5022532972,20.5022532972
"148",18.9554105123,18.9554105123,18.9554105123,18.9554105123,18.9554105123,18.9554105123
"149",19.4677701111,19.4677701111,19.4677701111,19.4677701111,19.4677701111,19.4677701111
"150",18.6775888508,18.6775888508,18.6775888508,18.6775888508,18.6775888508,18.6775888508
"151",17.9821830476,17.9821830476,17.9821830476,17.9821830476,17.9821830476,17.9821830476
"152",17.624146484,17.624146484,17.624146484,17.624146484,17.624146484,17.624146484
"153",16.9407469528,16.9407469528,16.9407469528,16.9407469528,16.9407469528,16.9407469528
"154",16.7538157746,16.7538157746,16.7538157746,16.7538157746,16.7538157746,16.7538157746
"155",16.8281156859,16.8281156859,16.8281156859,16.8281156859,16.8281156859,16.8281156859
"156",15.8560766086,15.8560766086,15.8560766086,15.8560766086,15.8560766086,15.8560766086
"157",15.4913511535,15.4913511535,15.4913511535,15.4913511535,15.4913511535,15.4913511535
"158",15.376321399,15.376321399,15.376321399,15.376321399,15.376321399,15.376321399
"159",15.3344907468,15.3344907468,15.3344907468,15.3344907468,15.3344907468,15.3344907468
"160",15.2518967805,15.2518967805,15.2518967805,15.2518967805,15.2518967805,15.2518967805
"161",15.1880087852,15.1880087852,15.1880087852,15.1880087852,15.1880087852,15.1880087852
"162",15.1875737066,15.1875737066,15.1875737066,15.1875737066,15.1875737066,15.1875737066
"163",15.1922608836,15.1922608836,15.1922608836,15.1922608836,15.1922608836,15.1922608836
"164",15.1899572944,15.1899572944,15.1899572944,15.1899572944,15.1899572944,15.1899572944
"165",15.1944692751,15.1944692751,15.1944692751,15.1944692751,15.1944692751,15.1944692751
"166",15.1947388632,15.1947388632,15.1947388632,15.1947388632,15.1947388632,15.1947388632
"167",15.1940570681,15.1940570681,15.1940570681,15.1940570681,15.1940570681,15.1940570681
"168",15.1959804027,15.1959804027,15.1959804027,15.1959804027,15.1959804027,15.1959804027
"169",15.1992831457,15.1992831457,15.1992831457,15.1992831457,15.1992831457,15.1992831457
"170",15.1999147023,15.1999147023,15.1999147023,15.1999147023,15.1999147023,15.1999147023
"171",15.1962966061,15.1962966061,15.1962966061,15.1962966061,15.1962966061,15.1962966061
"172",15.1927724275,15.1927724275,15.1927724275,15.1927724275,15.1927724275,15.1927724275
"173",15.1934139946,15.1934139946,15.1934139946,15.1934139946,15.1934139946,15.1934139946
"174",15.1978588,15.1978588,15.1978588,15.1978588,15.1978588,15.1978588
"175",15.1965617677,15.1965617677,15.1965617677,15.1965617677,15.1965617677,15.1965617677
"176",15.1969055896,15.1969055896,15.1969055896,15.1969055896,15.1969055896,15.1969055896
"177",15.1954967674,15.1954967674,15.1954967674,15.1954967674,15.1954967674,15.1954967674
"178",15.1988146965,15.1988146965,15.1988146965,15.1988146965,15.1988146965,15.1988146965
"179",15.1976335772,15.1976335772,15.1976335772,15.1976335772,15.1976335772,15.1976335772
"180",15.1980255268,15.1980255268,15.1980255268,15.1980255268,15.1980255268,15.1980255268
"181",15.1999056462,15.1999056462,15.1999056462,15.1999056462,15.1999056462,15.1999056462
"182",15.2018493814,15.2018493814,15.2018493814,15.2018493814,15.2018493814,15.2018493814
"183",15.1971539869,15.1971539869,15.1971539869,15.1971539869,15.1971539869,15.1971539869
"184",15.1166387186,15.1166387186,15.1166387186,15.1166387186,15.1166387186,15.1166387186
"185",15.1582265401,15.1582265401,15.1582265401,15.1582265401,15.1582265401,15.1582265401
"186",15.169714985,15.169714985,15.169714985,15.169714985,15.169714985,15.169714985
"187",15.1539018707,15.1539018707,15.1539018707,15.1539018707,15.1539018707,15.1539018707
"188",15.1524808289,15.1524808289,15.1524808289,15.1524808289,15.1524808289,15.1524808289
"189",13.9381038031,13.9381038031,13.9381038031,13.9381038031,13.9381038031,13.9381038031
"190",14.7350581116,14.7350581116,14.7350581116,14.7350581116,14.7350581116,14.7350581116
"191",13.8064062958,13.8064062958,13.8064062958,13.8064062958,13.8064062958,13.8064062958
"192",13.6007048441,13.6007048441,13.6007048441,13.6007048441,13.6007048441,13.6007048441
"193",12.9365737168,12.9365737168,12.9365737168,12.9365737168,12.9365737168,12.9365737168
"194",11.8819272171,11.8819272171,11.8819272171,11.8819272171,11.8819272171,11.8819272171
"195",11.6186617525,11.6186617525,11.6186617525,11.6186617525,11.6186617525,11.6186617525
"196",10.6543598998,10.6543598998,10.6543598998,10.6543598998,10.6543598998,10.6543598998
"197",10.1545903908,10.1545903908,10.1545903908,10.1545903908,10.1545903908,10.1545903908
"198",10.6290868849,10.6290868849,10.6290868849,10.6290868849,10.6290868849,10.6290868849
"199",10.5193012759,10.5193012759,10.5193012759,10.5193012759,10.5193012759,10.5193012759
"200",10.3691149804,10.3691149804,10.3691149804,10.3691149804,10.3691149804,10.3691149804
"201",9.8425048534,9.8425048534,9.8425048534,9.8425048534,9.8425048534,9.8425048534
"202",9.4490793853,9.4490793853,9.4490793853,9.4490793853,9.4490793853,9.4490793853
