time,close,high,low,open,volumefrom,volumeto,mid
1590782400,9418.23,9423.38,9386.96,9400.61,949.13,8929758.4,9405.169999999998
1590786000,9392.19,9418.89,9374.88,9418.23,761.6,7154950.29,9396.884999999998
1590789600,9427.24,9430.97,9375.12,9392.19,871.71,8200810.44,9403.045
1590793200,9424.62,9442.27,9417.27,9427.24,806.41,7604360.17,9429.77
1590796800,9372.55,9426.65,9361.51,9424.62,775.09,7273444.22,9394.08
1590800400,9373.74,9388.71,9359.04,9372.55,1067.39,9997790.74,9373.875
1590804000,9376.83,9382.47,9363.93,9373.74,524.6,4913223.96,9373.2
1590807600,9385.01,9385.01,9340.45,9376.83,545.5,5101717.71,9362.73
1590811200,9505.7,9539.27,9385.01,9385.01,1710.26,16220268.01,9462.14
1590814800,9539.74,9539.74,9505.35,9505.7,840.1,7999107.51,9522.545
1590818400,9547.26,9579.77,9539.74,9539.74,1296.55,12393836.37,9559.755000000001
1590822000,9528.62,9553.25,9522.75,9547.26,555.38,5292402.02,9538.0
1590825600,9524.73,9552.54,9524.26,9528.62,484.52,4614993.94,9538.400000000001
1590829200,9495.41,9531.09,9477.55,9524.73,823.47,7816269.91,9504.32
1590832800,9523.16,9525.67,9491.23,9495.41,342.51,3251109.19,9508.45
1590836400,9547.58,9577.19,9522.91,9523.16,720.08,6879767.0,9550.05
1590840000,9544.39,9550.85,9514.01,9547.58,511.25,4873638.15,9532.43
1590843600,9561.99,9563.19,9526.81,9544.39,738.98,7053948.94,9545.0
1590847200,9546.55,9568.95,9541.64,9561.99,628.84,6010744.71,9555.295
1590850800,9535.94,9547.77,9503.71,9546.55,882.07,8395095.07,9525.74
1590854400,9542.88,9548.69,9519.29,9535.94,611.72,5835171.23,9533.990000000002
1590858000,9523.76,9542.95,9519.69,9542.88,533.46,5083704.18,9531.32
1590861600,9533.43,9547.2,9520.15,9523.76,461.8,4402890.93,9533.675
1590865200,9539.62,9541.98,9519.47,9533.43,299.85,2857533.4,9530.724999999999
1590868800,9440.47,9541.01,9408.31,9539.62,1839.94,17397568.42,9474.66
1590872400,9482.81,9484.55,9436.54,9440.47,877.79,8295255.03,9460.545
1590876000,9719.43,9723.95,9472.06,9482.81,5403.04,52094283.33,9598.005000000001
1590879600,9699.78,9735.73,9657.17,9719.43,2166.08,20996053.48,9696.45
1590883200,9659.58,9703.51,9641.67,9699.78,1262.09,12198157.88,9672.59
1590886800,9655.75,9675.47,9640.47,9659.58,590.54,5703703.34,9657.97
1590890400,9642.65,9657.56,9620.43,9655.75,654.66,6306708.01,9638.994999999999
1590894000,9586.92,9653.88,9565.01,9642.65,1525.89,14670256.91,9609.445
1590897600,9559.45,9599.51,9528.72,9586.92,1362.74,13026132.56,9564.115
1590901200,9565.7,9607.74,9555.2,9559.45,866.05,8299230.85,9581.470000000001
1590904800,9548.38,9577.73,9548.23,9565.7,752.15,7189777.08,9562.98
1590908400,9564.27,9584.52,9524.35,9548.38,597.62,5712221.97,9554.435000000001
1590912000,9538.73,9577.9,9531.12,9564.27,356.64,3406791.62,9554.51
1590915600,9563.58,9563.62,9503.11,9538.73,675.04,6435941.58,9533.365000000002
1590919200,9597.2,9598.6,9550.0,9563.58,610.01,5841780.67,9574.3
1590922800,9589.9,9597.84,9569.47,9597.2,625.22,5990701.45,9583.654999999999
1590926400,9577.48,9634.4,9560.67,9589.9,1253.68,12029180.13,9597.535
1590930000,9556.91,9587.63,9528.38,9577.48,881.06,8421736.88,9558.005
1590933600,9475.93,9556.91,9475.91,9556.91,1300.95,12380225.25,9516.41
1590937200,9481.74,9496.99,9449.3,9475.93,1124.51,10647307.25,9473.145
1590940800,9524.32,9530.11,9465.42,9481.74,1111.08,10561094.33,9497.765
1590944400,9508.63,9529.19,9501.27,9524.32,634.44,6036171.31,9515.23
1590948000,9492.53,9508.63,9466.04,9508.63,577.51,5478462.85,9487.335
1590951600,9514.61,9526.44,9483.49,9492.53,414.03,3937162.33,9504.965
1590955200,9507.16,9518.84,9490.76,9514.61,401.96,3819770.85,9504.8
1590958800,9463.51,9507.23,9424.06,9507.16,1254.78,11861094.8,9465.645
1590962400,9452.86,9515.89,9420.23,9463.51,1417.1,13419273.01,9468.06
1590966000,9450.47,9472.02,9400.25,9452.86,1992.64,18770149.06,9436.135
1590969600,9494.19,9496.07,9421.6,9450.47,717.01,6788237.68,9458.835
1590973200,9549.27,9555.74,9466.36,9494.19,1398.81,13310345.95,9511.05
1590976800,9528.24,9559.91,9524.78,9549.27,1311.33,12509298.04,9542.345000000001
1590980400,9549.13,9551.67,9517.63,9528.24,633.85,6044506.67,9534.65
1590984000,9546.57,9607.44,9541.84,9549.13,1480.44,14170488.21,9574.64
1590987600,9528.62,9558.83,9527.82,9546.57,1658.33,15821314.8,9543.325
1590991200,9532.78,9553.67,9528.62,9528.62,469.09,4475039.04,9541.145
1590994800,9564.99,9574.12,9531.22,9532.78,621.1,5932730.7,9552.67
1590998400,9533.13,9572.66,9528.01,9564.99,559.92,5345149.63,9550.335
1591002000,9536.07,9549.36,9529.22,9533.13,336.33,3208264.25,9539.29
1591005600,9539.14,9541.98,9511.19,9536.07,625.76,5960203.01,9526.585
1591009200,9514.41,9542.66,9511.49,9539.14,622.31,5923436.2,9527.075
1591012800,9559.9,9580.85,9499.6,9514.41,1064.96,10165188.22,9540.225
1591016400,9548.42,9565.71,9543.94,9559.9,1244.72,11887034.85,9554.825
1591020000,9558.19,9578.42,9547.62,9548.42,1318.21,12599630.0,9563.02
1591023600,9539.2,9560.84,9501.08,9558.19,1538.26,14643665.43,9530.96
1591027200,9584.61,9611.52,9536.23,9539.2,2534.31,24268600.73,9573.875
1591030800,9576.37,9592.51,9567.97,9584.61,871.1,8338098.15,9580.24
1591034400,9581.3,9582.73,9563.22,9576.37,764.91,7318123.53,9572.974999999999
1591038000,9572.99,9612.66,9566.61,9581.3,1252.9,12005835.62,9589.635
1591041600,9678.34,9689.19,9562.77,9572.99,2793.36,26912033.93,9625.98
1591045200,9653.99,9688.57,9645.48,9678.34,1605.04,15507082.02,9667.025
1591048800,9740.47,9740.52,9653.71,9653.99,2221.11,21565284.46,9697.115
1591052400,10211.23,10359.02,9740.46,9740.47,16842.24,170570646.55,10049.74
1591056000,10131.88,10232.25,10120.81,10211.23,6022.06,61286601.64,10176.529999999999
1591059600,10128.95,10143.06,10068.99,10131.88,6934.84,70052524.14,10106.025
1591063200,10093.6,10129.46,10083.9,10128.95,2731.1,27591862.2,10106.68
1591066800,10094.94,10104.68,10046.14,10093.6,3417.88,34410061.54,10075.41
1591070400,10094.2,10113.65,10070.72,10094.94,1819.45,18360524.09,10092.185
1591074000,10079.6,10116.58,10070.03,10094.2,2256.84,22773520.46,10093.305
1591077600,10096.01,10126.02,10079.41,10079.6,4980.87,50612057.71,10102.715
1591081200,10124.52,10127.06,10093.28,10096.01,1962.29,19845186.31,10110.17
1591084800,10103.22,10146.08,10100.18,10124.52,1639.03,16592300.5,10123.130000000001
1591088400,10099.54,10120.81,10096.53,10103.22,1191.71,12038297.96,10108.67
1591092000,10133.53,10135.83,10096.86,10099.54,1061.09,10734084.01,10116.345000000001
1591095600,10104.7,10138.48,10092.07,10133.53,1684.81,17026483.5,10115.275
1591099200,10118.92,10132.82,10103.71,10104.7,1769.54,17896731.92,10118.265
1591102800,10154.92,10180.08,10118.91,10118.92,4382.38,44513088.81,10149.494999999999
1591106400,9572.67,10175.28,9362.12,10154.92,10209.74,99556041.41,9768.7
1591110000,9470.54,9589.55,9344.53,9572.67,13366.56,126598915.96,9467.04
1591113600,9477.01,9502.72,9429.91,9470.54,5029.38,47641767.5,9466.314999999999
1591117200,9532.89,9535.22,9468.61,9477.01,2511.92,23851166.19,9501.915
1591120800,9512.71,9541.34,9499.56,9532.89,2218.53,21115110.23,9520.45
1591124400,9515.13,9534.48,9496.61,9512.71,1421.33,13522858.84,9515.545
1591128000,9520.16,9521.0,9470.93,9515.13,1473.32,13986288.77,9495.965
1591131600,9523.86,9546.03,9516.94,9520.16,931.8,8879019.83,9531.485
1591135200,9499.78,9550.56,9477.87,9523.86,1774.12,16853602.55,9514.215
1591138800,9523.75,9530.75,9473.06,9499.78,1816.32,17252894.2,9501.904999999999
1591142400,9524.7,9534.58,9498.8,9523.75,1228.57,11691149.51,9516.689999999999
1591146000,9505.48,9525.26,9495.94,9524.7,583.94,5547051.04,9510.6
1591149600,9492.83,9511.54,9478.14,9505.48,1194.1,11329206.6,9494.84
1591153200,9489.3,9498.56,9482.26,9492.83,690.62,6552225.56,9490.41
1591156800,9496.94,9518.02,9477.79,9489.3,1574.58,14957249.49,9497.905
1591160400,9514.96,9519.56,9408.56,9496.94,3089.1,29230646.0,9464.06
1591164000,9516.74,9524.9,9506.2,9514.96,778.13,7400555.28,9515.55
1591167600,9510.1,9532.14,9493.58,9516.74,1226.32,11661915.51,9512.86
1591171200,9503.77,9526.99,9498.51,9510.1,863.24,8208582.58,9512.75
1591174800,9529.54,9531.85,9503.72,9503.77,871.05,8290813.26,9517.785
1591178400,9589.51,9610.02,9527.96,9529.54,2280.88,21841441.95,9568.99
1591182000,9613.81,9616.78,9575.39,9589.51,1040.09,9973040.16,9596.085
1591185600,9604.72,9628.71,9573.35,9613.81,1839.88,17672864.15,9601.029999999999
1591189200,9585.35,9614.77,9572.92,9604.72,2004.28,19221081.14,9593.845000000001
1591192800,9577.27,9592.07,9523.1,9585.35,1959.48,18703328.23,9557.585
1591196400,9551.85,9588.6,9533.07,9577.27,1775.81,16980655.03,9560.835
1591200000,9564.26,9582.41,9549.87,9551.85,1116.28,10678885.99,9566.14
1591203600,9562.68,9576.69,9557.87,9564.26,1461.8,13983305.25,9567.28
1591207200,9597.64,9605.47,9542.2,9562.68,1241.44,11884204.41,9573.835
1591210800,9579.11,9613.6,9547.18,9597.64,1658.07,15883029.08,9580.39
1591214400,9581.31,9583.46,9559.23,9579.11,456.27,4367166.31,9571.345
1591218000,9584.53,9591.39,9573.81,9581.31,619.58,5934402.17,9582.599999999999
1591221600,9607.99,9608.42,9563.43,9584.53,1593.47,15254117.65,9585.925
1591225200,9666.06,9666.25,9599.13,9607.99,1967.74,18965622.43,9632.689999999999
1591228800,9633.19,9671.16,9602.86,9666.06,1326.04,12761019.53,9637.01
1591232400,9640.92,9664.17,9633.19,9633.19,583.28,5623418.9,9648.68
1591236000,9672.32,9686.25,9630.0,9640.92,896.05,8657207.34,9658.125
1591239600,9670.86,9683.46,9652.2,9672.32,707.65,6838352.45,9667.83
1591243200,9641.54,9673.04,9628.16,9670.86,750.36,7234707.68,9650.6
1591246800,9639.16,9654.54,9626.35,9641.54,389.7,3750645.0,9640.445
1591250400,9644.61,9654.2,9623.02,9639.16,743.89,7165458.14,9638.61
1591254000,9646.41,9659.91,9642.54,9644.61,576.14,5557707.74,9651.225
1591257600,9636.83,9646.63,9614.56,9646.41,689.7,6638689.31,9630.595
1591261200,9557.54,9637.27,9518.99,9636.83,2122.7,20285633.11,9578.130000000001
1591264800,9542.11,9557.54,9510.52,9557.54,1443.45,13763779.71,9534.03
1591268400,9621.85,9627.97,9470.9,9542.11,3594.38,34318062.31,9549.435
1591272000,9638.83,9676.11,9604.78,9621.85,1509.42,14560083.3,9640.445
1591275600,9758.46,9779.48,9638.81,9638.83,5299.3,51600508.66,9709.145
1591279200,9750.34,9775.97,9730.66,9758.46,2410.36,23504795.61,9753.314999999999
1591282800,9828.23,9830.13,9724.68,9750.34,3167.05,30963107.98,9777.404999999999
1591286400,9774.27,9851.38,9761.1,9828.23,2924.8,28668001.78,9806.24
1591290000,9819.72,9824.72,9774.19,9774.27,1330.5,13037019.99,9799.455
1591293600,9760.17,9877.89,9752.46,9819.72,4754.0,46685322.85,9815.175
1591297200,9814.97,9816.01,9758.89,9760.17,1517.86,14860338.34,9787.45
1591300800,9783.56,9822.18,9749.83,9814.97,2281.42,22307895.82,9786.005000000001
1591304400,9778.36,9783.64,9739.16,9783.56,1111.01,10845326.06,9761.4
1591308000,9820.84,9836.12,9753.74,9778.36,1397.71,13698328.3,9794.93
1591311600,9794.55,9852.77,9783.08,9820.84,1553.56,15252971.38,9817.925
1591315200,9807.94,9817.37,9770.24,9794.55,1107.03,10830609.64,9793.805
1591318800,9830.35,9841.11,9803.81,9807.94,1053.02,10342202.95,9822.46
1591322400,9797.32,9830.35,9793.14,9830.35,923.69,9060130.83,9811.744999999999
1591326000,9788.16,9827.67,9757.0,9797.32,1111.56,10884863.73,9792.335
1591329600,9780.22,9817.09,9768.07,9788.16,773.02,7569054.03,9792.58
1591333200,9788.8,9803.25,9777.65,9780.22,680.53,6657544.63,9790.45
1591336800,9798.21,9801.96,9738.6,9788.8,1624.46,15858648.29,9770.279999999999
1591340400,9773.27,9798.21,9759.97,9798.21,1388.12,13564084.14,9779.09
1591344000,9833.6,9846.54,9685.0,9773.27,4775.29,46586653.39,9765.77
1591347600,9828.29,9840.03,9807.32,9833.6,902.47,8860409.74,9823.675
1591351200,9701.91,9828.62,9675.03,9828.29,3540.89,34463481.15,9751.825
1591354800,9689.17,9735.15,9611.19,9701.91,3566.24,34486080.49,9673.17
1591358400,9666.35,9720.86,9625.97,9689.17,2948.19,28528787.42,9673.415
1591362000,9704.89,9718.76,9651.33,9666.35,2578.8,24970316.55,9685.045
1591365600,9685.71,9714.74,9676.33,9704.89,2403.05,23304230.56,9695.535
1591369200,9712.23,9714.73,9651.58,9685.71,2056.91,19906920.53,9683.154999999999
1591372800,9722.9,9736.08,9695.57,9712.23,1534.32,14906281.04,9715.825
1591376400,9723.98,9746.53,9719.16,9722.9,1027.22,9996283.27,9732.845000000001
1591380000,9743.19,9750.05,9721.22,9723.98,1087.6,10583738.49,9735.634999999998
1591383600,9726.03,9748.09,9708.86,9743.19,1395.7,13571153.97,9728.475
1591387200,9706.53,9735.55,9686.38,9726.03,1227.07,11904984.3,9710.965
1591390800,9662.81,9715.3,9654.04,9706.53,1403.75,13590357.16,9684.67
1591394400,9675.85,9679.96,9641.15,9662.81,1107.53,10697738.43,9660.555
1591398000,9622.02,9680.59,9621.85,9675.85,1589.63,15324512.65,9651.220000000001
1591401600,9595.17,9622.02,9536.15,9622.02,3907.91,37426076.94,9579.085
1591405200,9570.69,9610.03,9570.69,9595.17,1673.83,16045009.56,9590.36
1591408800,9597.67,9600.14,9559.24,9570.69,980.07,9388563.85,9579.689999999999
1591412400,9628.5,9630.4,9571.58,9597.67,923.88,8873335.72,9600.99
1591416000,9604.91,9629.72,9604.54,9628.5,621.21,5971421.7,9617.130000000001
1591419600,9615.92,9620.11,9581.42,9604.91,548.01,5260235.14,9600.765
1591423200,9603.78,9628.17,9597.38,9615.92,498.36,4788649.57,9612.775
1591426800,9604.73,9628.6,9595.0,9603.78,597.7,5743819.64,9611.8
1591430400,9602.01,9612.23,9579.67,9604.73,1063.14,10201531.08,9595.95
1591434000,9673.39,9690.44,9600.24,9602.01,1540.93,14889334.23,9645.34
1591437600,9670.53,9683.88,9659.45,9673.39,570.12,5509683.42,9671.665
1591441200,9688.31,9694.67,9665.58,9670.53,504.22,4874758.84,9680.125
1591444800,9647.56,9728.4,9643.92,9688.31,1626.17,15754097.96,9686.16
1591448400,9650.14,9666.52,9642.86,9647.56,1097.69,10579974.32,9654.69
1591452000,9649.45,9670.13,9646.04,9650.14,574.2,5543606.27,9658.085
1591455600,9647.87,9659.27,9628.45,9649.45,728.34,7021939.0,9643.86
1591459200,9614.71,9662.85,9591.08,9647.87,895.3,8618399.16,9626.965
1591462800,9614.59,9619.85,9589.94,9614.71,544.39,5228609.74,9604.895
1591466400,9628.63,9630.19,9607.52,9614.59,390.57,3755811.79,9618.855
1591470000,9661.35,9665.54,9615.52,9628.63,658.32,6341709.09,9640.53
1591473600,9703.84,9716.39,9646.6,9661.35,1048.14,10146449.15,9681.494999999999
1591477200,9694.86,9727.73,9679.82,9703.84,794.51,7699504.05,9703.775
1591480800,9641.89,9698.94,9635.35,9694.86,730.63,7059880.21,9667.145
1591484400,9671.46,9694.66,9640.53,9641.89,461.41,4458382.34,9667.595000000001
1591488000,9668.34,9671.46,9628.37,9671.46,554.68,5348597.55,9649.915
1591491600,9664.08,9675.35,9646.18,9668.34,456.99,4410960.76,9660.765
1591495200,9680.16,9694.67,9654.46,9664.08,661.1,6400394.54,9674.564999999999
1591498800,9686.03,9693.34,9666.16,9680.16,373.42,3612302.17,9679.75
1591502400,9676.23,9709.4,9674.24,9686.03,592.15,5737654.22,9691.82
1591506000,9667.47,9686.62,9651.56,9676.23,368.42,3559317.02,9669.09
1591509600,9661.31,9672.21,9646.36,9667.47,318.44,3074863.79,9659.285
1591513200,9653.8,9673.47,9635.11,9661.31,515.07,4969578.52,9654.29
1591516800,9656.43,9667.13,9564.6,9653.8,2490.39,23948066.5,9615.865
1591520400,9622.66,9666.49,9617.33,9656.43,572.33,5514752.36,9641.91
1591524000,9619.61,9634.31,9597.83,9622.66,508.5,4891780.59,9616.07
1591527600,9571.22,9624.54,9567.33,9619.61,1180.9,11326837.41,9595.935000000001
1591531200,9512.53,9592.16,9487.68,9571.22,3517.0,33498395.36,9539.92
1591534800,9448.8,9533.84,9439.32,9512.53,4301.71,40765783.27,9486.58
1591538400,9458.65,9498.55,9410.33,9448.8,3491.91,33005550.58,9454.439999999999
1591542000,9494.88,9499.66,9457.62,9458.65,1113.18,10557314.95,9478.64
1591545600,9488.56,9497.46,9460.86,9494.88,1222.36,11585427.52,9479.16
1591549200,9500.82,9502.22,9469.32,9488.56,1147.09,10881751.84,9485.77
1591552800,9535.32,9541.84,9495.22,9500.82,1554.41,14806356.74,9518.529999999999
1591556400,9786.36,9806.21,9523.24,9535.32,6800.45,65759297.93,9664.724999999999
1591560000,9732.57,9805.18,9691.28,9786.36,3969.68,38676544.5,9748.23
1591563600,9710.78,9732.71,9700.9,9732.57,737.25,7161485.87,9716.805
1591567200,9759.78,9776.16,9710.41,9710.78,1372.15,13373784.26,9743.285
1591570800,9750.7,9781.51,9735.91,9759.78,1201.31,11710496.13,9758.71
1591574400,9770.31,9780.78,9742.22,9750.7,1305.98,12748585.93,9761.5
1591578000,9752.23,9779.44,9745.9,9770.31,970.88,9469780.65,9762.67
1591581600,9722.4,9756.67,9711.36,9752.23,1115.44,10855471.5,9734.015
1591585200,9725.87,9729.04,9712.54,9722.4,666.06,6471926.95,9720.79
1591588800,9737.22,9758.05,9722.92,9725.87,1091.76,10636292.23,9740.485
1591592400,9751.32,9754.22,9728.36,9737.22,730.39,7109842.24,9741.29
1591596000,9731.41,9757.15,9722.32,9751.32,535.39,5208793.32,9739.735
1591599600,9728.39,9741.75,9720.18,9731.41,549.57,5346103.85,9730.965
1591603200,9692.21,9739.16,9658.72,9728.39,2142.46,20741296.66,9698.939999999999
1591606800,9752.17,9792.87,9690.58,9692.21,4354.56,42478809.48,9741.725
1591610400,9735.87,9756.75,9732.19,9752.17,824.87,8033476.37,9744.470000000001
1591614000,9745.06,9745.06,9728.28,9735.87,827.67,8053438.29,9736.67
1591617600,9723.59,9751.49,9723.31,9745.06,1030.26,10029378.26,9737.4
1591621200,9691.56,9730.78,9682.3,9723.59,2035.97,19757562.5,9706.54
1591624800,9676.91,9705.3,9663.05,9691.56,1807.17,17496783.92,9684.175
1591628400,9700.8,9700.8,9667.29,9676.91,1328.48,12861434.83,9684.045
1591632000,9717.16,9722.56,9665.39,9700.8,1967.86,19062008.37,9693.974999999999
1591635600,9720.78,9746.43,9709.21,9717.16,2149.41,20944199.74,9727.82
1591639200,9704.79,9733.06,9702.13,9720.78,1089.77,10591545.16,9717.595
1591642800,9695.42,9713.02,9687.49,9704.79,1174.61,11390828.39,9700.255000000001
1591646400,9698.84,9720.33,9691.91,9695.42,844.85,8196042.6,9706.119999999999
1591650000,9711.58,9716.76,9679.38,9698.84,867.1,8406105.25,9698.07
1591653600,9700.08,9724.6,9692.84,9711.58,970.63,9423125.14,9708.720000000001
1591657200,9782.58,9801.19,9697.79,9700.08,2384.96,23293444.2,9749.490000000002
1591660800,9710.15,9884.83,9604.13,9782.58,9486.39,92410213.01,9744.48
1591664400,9704.08,9716.53,9687.07,9710.15,790.54,7667261.31,9701.8
1591668000,9700.73,9712.01,9689.22,9704.08,861.54,8353259.44,9700.615
1591671600,9683.45,9701.44,9671.8,9700.73,1230.02,11908721.17,9686.619999999999
1591675200,9676.65,9684.32,9665.43,9683.45,728.45,7044207.58,9674.875
1591678800,9694.93,9697.98,9670.21,9676.65,699.14,6765682.53,9684.095
1591682400,9688.25,9696.25,9684.49,9694.93,649.27,6285849.53,9690.369999999999
1591686000,9681.01,9704.26,9677.45,9688.25,772.86,7487363.14,9690.855
1591689600,9682.08,9689.44,9669.07,9681.01,946.56,9159357.75,9679.255000000001
1591693200,9672.6,9684.45,9648.82,9682.08,1023.47,9888573.73,9666.635
1591696800,9673.7,9674.25,9632.29,9672.6,1439.42,13897918.56,9653.27
1591700400,9722.79,9722.79,9672.15,9673.7,1297.75,12577738.64,9697.470000000001
1591704000,9728.69,9748.05,9718.85,9722.79,1584.57,15421278.24,9733.45
1591707600,9712.23,9736.8,9683.96,9728.69,1993.73,19352118.32,9710.38
1591711200,9718.65,9734.28,9687.4,9712.23,1616.41,15688989.28,9710.84
1591714800,9725.93,9727.95,9713.68,9718.65,1521.86,14794057.11,9720.815
1591718400,9710.54,9729.22,9698.29,9725.93,1403.82,13632927.15,9713.755000000001
1591722000,9712.8,9722.65,9699.73,9710.54,890.33,8647069.98,9711.189999999999
1591725600,9711.91,9718.46,9702.03,9712.8,900.27,8742416.29,9710.244999999999
1591729200,9733.26,9744.35,9694.6,9711.91,1152.59,11197015.32,9719.475
1591732800,9751.02,9767.18,9721.03,9733.26,1479.81,14417092.91,9744.105
1591736400,9822.93,9828.6,9748.96,9751.02,2196.39,21508771.14,9788.779999999999
1591740000,9780.48,9836.31,9746.12,9822.93,2701.3,26406494.15,9791.215
1591743600,9779.7,9803.02,9753.4,9780.48,1386.92,13562114.12,9778.21
1591747200,9783.81,9801.13,9765.63,9779.7,1407.48,13766820.27,9783.38
1591750800,9793.51,9816.5,9783.58,9783.81,1246.49,12214803.38,9800.04
1591754400,9779.34,9794.62,9771.13,9793.51,711.59,6957498.28,9782.875
1591758000,9759.75,9779.4,9750.22,9779.34,1037.77,10130659.88,9764.81
1591761600,9751.49,9761.81,9739.83,9759.75,618.31,6028048.48,9750.82
1591765200,9774.85,9781.52,9750.57,9751.49,909.38,8881695.25,9766.045
1591768800,9781.3,9783.01,9765.44,9774.85,418.64,4090529.55,9774.225
1591772400,9749.97,9785.72,9730.67,9781.3,1024.61,9991057.43,9758.195
1591776000,9742.24,9766.95,9739.09,9749.97,514.32,5015050.61,9753.02
1591779600,9724.76,9743.13,9708.63,9742.24,1102.62,10722103.56,9725.88
1591783200,9741.15,9746.86,9719.9,9724.76,551.12,5366225.93,9733.380000000001
1591786800,9732.08,9747.08,9731.3,9741.15,464.79,4525972.77,9739.189999999999
1591790400,9769.76,9775.84,9724.58,9732.08,885.05,8630957.4,9750.21
1591794000,9752.77,9780.98,9743.34,9769.76,885.65,8640159.65,9762.16
1591797600,9754.1,9760.79,9735.68,9752.77,1147.28,11178962.55,9748.235
1591801200,9760.6,9764.82,9739.74,9754.1,1112.71,10843528.59,9752.279999999999
1591804800,9768.35,9777.94,9755.96,9760.6,1393.6,13606477.54,9766.95
1591808400,9775.81,9776.65,9754.32,9768.35,1020.97,9962223.8,9765.485
1591812000,9824.75,9990.4,9719.37,9775.81,12887.04,127249895.74,9854.885
1591815600,9852.87,9906.56,9816.84,9824.75,5140.93,50658126.78,9861.7
1591819200,9865.24,9899.28,9852.61,9852.87,1926.72,19030446.78,9875.945
1591822800,9855.38,9875.41,9831.89,9865.24,992.65,9773763.84,9853.65
1591826400,9899.04,9914.14,9850.94,9855.38,1485.97,14686037.5,9882.54
1591830000,9891.84,9905.2,9868.91,9899.04,1320.65,13054897.03,9887.055
1591833600,9897.45,9907.02,9879.83,9891.84,1489.78,14738532.58,9893.425
1591837200,9937.07,9970.77,9885.29,9897.45,2991.3,29731441.91,9928.03
1591840800,9919.03,9953.14,9902.51,9937.07,3051.62,30284117.88,9927.825
1591844400,9896.48,9936.35,9874.92,9919.03,2033.74,20121719.66,9905.635
1591848000,9895.58,9905.13,9873.55,9896.48,781.23,7722836.91,9889.34
1591851600,9886.81,9895.58,9870.53,9895.58,879.99,8686128.17,9883.055
1591855200,9832.59,9891.13,9751.18,9886.81,5086.04,49874117.36,9821.154999999999
1591858800,9796.9,9833.03,9795.04,9832.59,1265.77,12413225.62,9814.035
1591862400,9805.25,9819.66,9786.44,9796.9,925.14,9070166.23,9803.05
1591866000,9791.15,9815.84,9770.82,9805.25,1081.91,10594023.66,9793.33
1591869600,9795.34,9800.35,9722.44,9791.15,2003.84,19573390.38,9761.395
1591873200,9781.88,9796.92,9751.59,9795.34,1587.37,15503703.8,9774.255000000001
1591876800,9696.76,9787.13,9688.84,9781.88,3489.89,33983440.39,9737.985
1591880400,9628.68,9730.95,9591.63,9696.76,7404.45,71490040.18,9661.29
1591884000,9604.97,9661.28,9594.09,9628.68,3207.49,30873357.9,9627.685000000001
1591887600,9514.19,9604.97,9490.15,9604.97,9434.76,89945759.88,9547.56
1591891200,9156.84,9547.11,9156.79,9514.19,12448.88,116863510.47,9351.95
1591894800,9374.75,9382.55,9093.42,9156.84,10761.0,99846322.18,9237.985
1591898400,9308.88,9390.48,9284.07,9374.75,4369.47,40798077.84,9337.275
1591902000,9278.54,9322.98,9259.07,9308.88,2812.1,26124885.48,9291.025
1591905600,9342.49,9342.54,9223.99,9278.54,3968.23,36765420.46,9283.265
1591909200,9345.14,9366.75,9313.77,9342.49,2132.34,19915893.32,9340.26
1591912800,9316.04,9347.54,9290.58,9345.14,1458.72,13606406.91,9319.060000000001
1591916400,9268.13,9322.86,9249.8,9316.04,2052.44,19056074.55,9286.33
1591920000,9305.68,9323.32,9238.24,9268.13,1819.27,16901470.06,9280.779999999999
1591923600,9328.56,9343.87,9296.41,9305.68,1536.62,14327855.29,9320.14
1591927200,9347.23,9347.23,9324.3,9328.56,832.97,7778143.21,9335.765
1591930800,9353.68,9388.34,9332.91,9347.23,1583.47,14828030.67,9360.625
1591934400,9353.78,9378.78,9347.33,9353.68,901.95,8444733.19,9363.055
1591938000,9376.11,9382.7,9338.01,9353.78,1141.6,10689891.59,9360.355
1591941600,9361.08,9386.61,9359.95,9376.11,902.74,8462696.82,9373.28
1591945200,9432.98,9455.75,9361.01,9361.08,2965.99,27991306.22,9408.380000000001
1591948800,9470.46,9483.98,9431.74,9432.98,2212.84,20931817.11,9457.86
1591952400,9450.89,9474.82,9444.15,9470.46,815.23,7710906.43,9459.485
1591956000,9462.64,9481.66,9449.83,9450.89,1026.67,9726454.93,9465.744999999999
1591959600,9494.56,9509.23,9462.15,9462.64,1354.8,12860556.47,9485.689999999999
1591963200,9458.27,9502.13,9430.74,9494.56,1462.12,13827986.84,9466.435
1591966800,9537.94,9539.64,9446.72,9458.27,1921.21,18231372.58,9493.18
1591970400,9417.63,9548.13,9417.5,9537.94,2656.16,25209817.99,9482.814999999999
1591974000,9416.38,9443.3,9379.26,9417.63,5528.56,51998763.38,9411.279999999999
1591977600,9419.93,9450.97,9397.17,9416.38,2080.02,19595960.76,9424.07
1591981200,9334.4,9420.47,9308.83,9419.93,2739.01,25615591.84,9364.65
1591984800,9393.62,9408.07,9327.99,9334.4,1589.1,14903332.07,9368.029999999999
1591988400,9428.57,9442.86,9383.18,9393.62,2030.66,19117057.93,9413.02
1591992000,9464.31,9482.06,9413.49,9428.57,1217.55,11504759.9,9447.775
1591995600,9440.3,9472.11,9433.56,9464.31,851.17,8050480.1,9452.835
